Quantum AI Pro 分析報告 (20260311)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                    Reason
   6994.TW                            富威電力    6.5    87.70 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(114.38%) | 董監持股增加】
   6944.TW                            兆聯實業    5.5   743.00 🚀 極強勢攻擊   44.4%           趨勢強勁 / 【EPS連2成長 | 營收爆發(51.58%)】
   2467.TW                              志聖    5.5   368.00 🚀 極強勢攻擊   75.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(124.1%)】
  4123.TWO                              晟德    5.5    44.40 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(56.42%)】
  3093.TWO                             港建*    5.0    33.55 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
   3036.TW                              文曄    5.0   231.50 🚀 極強勢攻擊   77.8%           趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   697.00 🚀 極強勢攻擊   45.0%         【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
   3702.TW                             大聯大    4.0    72.80 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(44.57%)】
   2404.TW                              漢唐    4.0  1085.00 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(58.89%)】
  5291.TWO                              邑昇    4.0    53.00 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(34.27%)】
   1256.TW                         鮮活果汁-KY    4.0   171.00 🚀 極強勢攻擊   54.5%                     趨勢強勁 / 【營收爆發(87.61%)】
   6477.TW                              安集    4.0    39.35 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(78.94%)】
   4943.TW                           康控-KY    4.0    12.20 🚀 極強勢攻擊    0.0%                      趨勢強勁 / 【營收爆發(38.5%)】
  8087.TWO                            麗升能源    4.0    34.05 🚀 極強勢攻擊   26.7%                     趨勢強勁 / 【營收爆發(883.4%)】
   4137.TW                           麗豐-KY    4.0   111.00 🚀 極強勢攻擊   52.6%                    趨勢強勁 / 【營收爆發(117.15%)】
   2406.TW                              國碩    4.0    34.15 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(188.65%)】
   2543.TW                              皇昌    4.0    74.00 🚀 極強勢攻擊   36.4%                     趨勢強勁 / 【營收爆發(34.97%)】
  6894.TWO                             衛司特    4.0   308.50 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(55.42%)】
   1529.TW                            樂事綠能    4.0    27.40 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(277.22%)】
   3706.TW                              神達    4.0    82.90 🚀 極強勢攻擊   40.0%                     趨勢強勁 / 【營收爆發(34.35%)】
   6531.TW                             愛普*    4.0   441.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(146.68%)】
   3029.TW                              零壹    4.0   115.00 🚀 極強勢攻擊   47.4%                      趨勢強勁 / 【營收爆發(31.5%)】
  3207.TWO                              耀勝    4.0    75.90 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(45.99%)】
  5205.TWO                              中茂    4.0    28.80 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(204.44%)】
   6669.TW                              緯穎    4.0  4190.00 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(103.44%)】
  4908.TWO                              前鼎    4.0    94.50 🚀 極強勢攻擊   52.9%                     趨勢強勁 / 【營收爆發(66.88%)】
  6788.TWO                             華景電    4.0   347.50 🚀 極強勢攻擊   66.7%                     趨勢強勁 / 【營收爆發(35.54%)】
  4768.TWO                            晶呈科技    4.0   440.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(228.67%)】
  3066.TWO                              李洲    4.0    16.25 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(42.57%)】
  3709.TWO                           鑫聯大投控    4.0    68.00 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(132.66%)】
  1294.TWO                            漢田生技    4.0    91.80 🚀 極強勢攻擊   35.7%                    趨勢強勁 / 【營收爆發(117.94%)】
   2377.TW                              微星    4.0    94.50 🚀 極強勢攻擊   46.7%                     趨勢強勁 / 【營收爆發(33.73%)】
   4961.TW                              天鈺   -2.0   147.00  📉 弱勢回測   41.7%                                          
 00676R.TW                        富邦臺灣加權反1   -2.0     7.64  📉 弱勢回測   60.0%                                          
   6988.TW                           威力暘-創   -2.0    14.95  📉 弱勢回測   70.0%                                          
  5543.TWO                           桓鼎-KY   -2.0    26.15  📉 弱勢回測   66.7%                                          
 009813.TW                       貝萊德標普卓越50   -2.0    10.27  📉 弱勢回測   50.0%                                          
   3011.TW                              今皓   -2.0    12.50  📉 弱勢回測   60.0%                                          
   6215.TW                              和椿   -2.0   109.50  📉 弱勢回測   40.0%                                   【無財報資料】
   6924.TW                          榮惠-KY創   -2.0    62.60  📉 弱勢回測   75.0%                                          
   3592.TW                              瑞鼎   -2.0   217.00  📉 弱勢回測   65.0%                                          
 00955.TWO                          中信日本商社   -2.0    15.60  📉 弱勢回測   26.7%                                          
 00680L.TW                        元大美債20正2   -2.0     7.40  📉 弱勢回測   44.4%                                          
   1789.TW                              神隆   -2.0    21.50  📉 弱勢回測   75.0%                                          
   5546.TW                           永固-KY   -2.0    19.00  📉 弱勢回測   66.7%                                          
 00650L.TW                          復華香港正2   -2.0    17.66  📉 弱勢回測   66.7%                                          
   3019.TW                              亞光   -2.0   132.50  📉 弱勢回測   41.7%                                          
  3217.TWO                              優群   -2.0   158.00  📉 弱勢回測   60.0%                                          
  3085.TWO                             新零售   -2.0    12.00  📉 弱勢回測   75.0%                                          
   1519.TW                              華城   -2.0   932.00  📉 弱勢回測   58.3%                                          
 00665L.TW                        富邦恒生國企正2   -2.0     9.96  📉 弱勢回測   54.5%                                          
   3717.TW                            聯嘉投控   -2.0    18.00  📉 弱勢回測   63.2%                                          
 00945B.TW                        凱基美國非投等債   -2.0    14.51  📉 弱勢回測   50.0%                                          
 00632R.TW                        元大台灣50反1   -2.0    13.89  📉 弱勢回測   58.8%                                          
   7749.TW                           意騰-KY   -2.0   408.50  📉 弱勢回測   40.0%                                          
  3564.TWO                              其陽   -2.0    43.10  📉 弱勢回測   50.0%                                          
  00757.TW                         統一FANG+   -2.0   112.75  📉 弱勢回測   50.0%                                          
  6419.TWO                             京晨科   -2.0    78.30  📉 弱勢回測   50.0%                                          
 00887.TWO                       永豐中國科技50大   -2.0    13.11  📉 弱勢回測   46.2%                                          
 00983A.TW                       主動中信ARK創新   -2.0    11.09  📉 弱勢回測   56.2%                                          
   6176.TW                              瑞儀   -2.0    97.80  📉 弱勢回測   66.7%                                          
   6192.TW                              巨路   -2.0   118.00  📉 弱勢回測   25.0%                                   【無財報資料】
00984B.TWO                       大華優利美A債15   -2.0    16.84  📉 弱勢回測   11.1%                                          
   1477.TW                              聚陽   -2.0   288.50  📉 弱勢回測   42.9%                                          
  00915.TW                       凱基優選高股息30   -2.0    23.51  📉 弱勢回測   15.4%                                   【無財報資料】
  3219.TWO                             倚強科   -2.0    62.20  📉 弱勢回測   36.8%                                   【無財報資料】
   2890.TW                             永豐金   -2.0    31.75  📉 弱勢回測   54.5%                                          
00950B.TWO                         凱基A級公司債   -2.0    14.37  📉 弱勢回測   21.4%                                          
  7752.TWO                            世紀樺欣   -2.0    50.00  📉 弱勢回測   91.7%                                          
 00637L.TW                       元大滬深300正2   -2.0    19.40  📉 弱勢回測   50.0%                                          
   6962.TW                           奕力-KY   -2.0    30.90  📉 弱勢回測   63.2%                                          
  3323.TWO                             加百裕   -2.0    34.95  📉 弱勢回測   66.7%                                          
   2352.TW                             佳世達   -2.0    23.80  📉 弱勢回測   50.0%                                          
  3689.TWO                              湧德   -2.0   105.00  📉 弱勢回測   44.4%                                          
  6603.TWO                             富強鑫   -2.0    23.25  📉 弱勢回測   70.0%                                          
   4763.TW                          材料*-KY   -2.0    44.10  📉 弱勢回測   60.0%                                          
   4958.TW                           臻鼎-KY   -2.0   174.50  📉 弱勢回測   70.6%                                          
  6785.TWO                            昱展新藥   -2.0   194.00  📉 弱勢回測   66.7%                                          
   1219.TW                              福壽   -2.0    13.50  📉 弱勢回測   45.0%                                          
   1623.TW                             大東電   -2.0   204.50  📉 弱勢回測   85.7%                                          
  7556.TWO                             意德士   -2.0   177.50  📉 弱勢回測   40.0%                                          
  00929.TW                        復華台灣科技優息   -2.0    19.74  📉 弱勢回測   52.9%                                          
   8249.TW                              菱光   -2.0    51.60  📉 弱勢回測  100.0%                                   【無財報資料】
  6127.TWO                              九豪   -2.0    36.05  📉 弱勢回測   47.4%                                          
  2252.TWO                             為昇科   -2.0    14.30  📉 弱勢回測   70.0%                                          
   4555.TW                              氣立   -2.0    35.30  📉 弱勢回測   46.2%                                          
  8277.TWO                              商丞   -2.0     8.20  📉 弱勢回測   90.9%                                          
   2355.TW                              敬鵬   -2.0    42.35  📉 弱勢回測   50.0%                                          
 00671R.TW                      富邦NASDAQ反1   -2.0     2.90  📉 弱勢回測   57.9%                                          
  6929.TWO                              佑全   -2.0    32.05  📉 弱勢回測   37.5%                                          
00773B.TWO                         中信優先金融債   -2.0    36.61  📉 弱勢回測   61.5%                                          
  4745.TWO                           合富-KY   -2.0    19.40  📉 弱勢回測   73.3%                                          
   6285.TW                             啟��   -2.0   163.50  📉 弱勢回測   50.0%                                          
  8155.TWO                              博智   -2.0   200.50  📉 弱勢回測   55.6%                                   【無財報資料】
  00885.TW                            富邦越南   -2.0    17.58  📉 弱勢回測   45.5%                                          
