股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
2030.TW,彰源,16.20,0.00,-2.70,1,0.34,持股中,📈 趨勢續強。目前防禦位設於 15.85，與現價緩衝空間為 2.2%。
2881.TW,富邦金,88.30,33.33,-10.80,5,1.31,持股中,📈 趨勢續強。目前防禦位設於 84.69，與現價緩衝空間為 4.1%。
6928.TW,攸泰科技,50.00,50.00,-8.65,3,1.70,持股中,📈 趨勢續強。目前防禦位設於 43.30，與現價緩衝空間為 13.4%。
3443.TW,創意,3675.00,33.33,22.50,5,191.43,持股中,📈 趨勢續強。目前防禦位設於 2250.00，與現價緩衝空間為 38.8%。
5328.TWO,華容,25.60,54.55,-7.69,21,1.48,持股中,📈 趨勢續強。目前防禦位設於 21.67，與現價緩衝空間為 15.3%。
00952.TW,凱基台灣AI50,16.32,100.00,16.08,5,0.39,持股中,📈 趨勢續強。目前防禦位設於 12.97，與現價緩衝空間為 20.5%。
2329.TW,華泰,59.70,66.67,0.64,5,3.32,持股中,📈 趨勢續強。目前防禦位設於 53.10，與現價緩衝空間為 11.1%。
6163.TWO,華電網,70.50,0.00,12.24,3,4.59,持股中,📈 趨勢續強。目前防禦位設於 57.60，與現價緩衝空間為 18.3%。
2316.TW,楠梓電,113.50,80.00,-16.41,9,6.81,持股中,📈 趨勢續強。目前防禦位設於 113.00，與現價緩衝空間為 0.4%。
7547.TWO,碩網,77.50,57.14,8.68,13,5.61,持股中,📈 趨勢續強。目前防禦位設於 71.10，與現價緩衝空間為 8.3%。
6244.TWO,茂迪,28.45,100.00,4.93,1,1.35,持股中,📈 趨勢續強。目前防禦位設於 24.14，與現價緩衝空間為 15.2%。
2834.TW,臺企銀,16.60,100.00,3.84,3,0.29,持股中,📈 趨勢續強。目前防禦位設於 14.80，與現價緩衝空間為 10.8%。
2022.TW,聚亨,8.51,0.00,-3.30,2,0.19,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.22，建議耐心等待突破。
8088.TWO,品安,55.50,100.00,-10.06,3,2.69,持股中,📈 趨勢續強。目前防禦位設於 46.55，與現價緩衝空間為 16.1%。
1310.TW,台苯,9.80,0.00,0.00,0,0.54,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 10.50，建議耐心等待突破。
2072.TWO,未知,182.00,0.00,0.00,0,8.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 186.50，建議耐心等待突破。
5386.TWO,青雲,380.00,0.00,11.42,1,28.86,持股中,📈 趨勢續強。目前防禦位設於 365.50，與現價緩衝空間為 3.8%。
00703.TW,台新MSCI中國,20.63,100.00,-0.21,2,0.39,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.30，建議耐心等待突破。
4551.TW,智伸科,139.00,25.00,-5.75,7,4.86,持股中,📈 趨勢續強。目前防禦位設於 128.00，與現價緩衝空間為 7.9%。
5608.TW,四維航,15.85,0.00,-11.41,2,0.39,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.60，建議耐心等待突破。
5203.TW,訊連,64.80,0.00,-0.90,1,1.72,持股中,📈 趨勢續強。目前防禦位設於 60.53，與現價緩衝空間為 6.6%。
00865B.TW,國泰US短期公債,47.69,42.86,-5.07,14,0.19,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 47.56，建議耐心等待突破。
3438.TWO,類比科,50.60,25.00,-14.93,7,1.73,持股中,📈 趨勢續強。目前防禦位設於 42.41，與現價緩衝空間為 16.2%。
4743.TWO,合一,52.90,0.00,-4.60,2,1.81,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 53.90，建議耐心等待突破。
7795.TW,長廣,421.00,57.14,27.44,41,31.00,持股中,📈 趨勢續強。目前防禦位設於 411.00，與現價緩衝空間為 2.4%。
6840.TWO,東研信超,74.40,50.00,-1.38,3,2.96,持股中,📈 趨勢續強。目前防禦位設於 58.90，與現價緩衝空間為 20.8%。
4904.TW,遠傳,95.40,25.00,-4.32,7,1.66,持股中,📈 趨勢續強。目前防禦位設於 89.94，與現價緩衝空間為 5.7%。
4946.TWO,辣椒,122.00,22.22,-1.85,17,6.57,建議買入,🚀 今日收盤 122.00 突破關鍵高點 116.50，啟動波段漲勢。
6695.TW,芯鼎,45.45,50.00,-12.12,7,1.76,持股中,📈 趨勢續強。目前防禦位設於 36.85，與現價緩衝空間為 18.9%。
8215.TW,明基材,28.35,66.67,20.24,5,1.66,持股中,📈 趨勢續強。目前防禦位設於 23.00，與現價緩衝空間為 18.9%。
3209.TW,全科,50.00,100.00,20.49,7,1.90,持股中,📈 趨勢續強。目前防禦位設於 42.75，與現價緩衝空間為 14.5%。
1305.TW,華夏,14.45,22.22,9.74,17,1.09,建議買入,🚀 今日收盤 14.45 突破關鍵高點 11.55，啟動波段漲勢。
00900.TW,富邦特選高股息30,15.35,66.67,-3.55,5,0.21,持股中,📈 趨勢續強。目前防禦位設於 13.86，與現價緩衝空間為 9.7%。
3532.TW,台勝科,187.00,66.67,36.06,5,11.68,持股中,📈 趨勢續強。目前防禦位設於 182.00，與現價緩衝空間為 2.7%。
1314.TW,中石化,7.68,62.50,-2.97,16,0.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 7.98，建議耐心等待突破。
6885.TW,全福生技,23.90,100.00,-2.44,1,0.76,持股中,📈 趨勢續強。目前防禦位設於 22.56，與現價緩衝空間為 5.6%。
1603.TW,華電,32.70,0.00,0.00,0,0.48,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.40，建議耐心等待突破。
00719B.TWO,元大美債1-3,31.16,55.56,-5.83,17,0.09,建議買入,🚀 今日收盤 31.16 突破關鍵高點 31.13，啟動波段漲勢。
1304.TW,台聚,14.35,28.57,10.48,13,1.06,建議買入,🚀 今日收盤 14.35 突破關鍵高點 11.60，啟動波段漲勢。
5274.TWO,信驊,16085.00,0.00,0.00,0,951.43,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00923.TW,群益台ESG低碳50,33.80,50.00,3.58,3,0.69,持股中,📈 趨勢續強。目前防禦位設於 28.72，與現價緩衝空間為 15.0%。
6873.TW,泓德能源,90.00,50.00,-9.35,8,3.37,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 91.30，建議耐心等待突破。
2752.TWO,豆府,189.00,66.67,-6.07,6,2.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 194.75，建議耐心等待突破。
4909.TWO,新復興,63.20,50.00,6.02,11,3.01,持股中,📈 趨勢續強。目前防禦位設於 63.00，與現價緩衝空間為 0.3%。
6016.TWO,康和證,17.75,0.00,3.18,1,0.44,持股中,📈 趨勢續強。目前防禦位設於 16.06，與現價緩衝空間為 9.5%。
9906.TW,欣巴巴,39.80,100.00,-18.04,3,1.62,持股中,📈 趨勢續強。目前防禦位設於 38.97，與現價緩衝空間為 2.1%。
1227.TW,佳格,29.85,33.33,-9.62,12,0.45,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 29.50，建議耐心等待突破。
8069.TWO,元太,159.00,33.33,-14.46,5,5.71,持股中,📈 趨勢續強。目前防禦位設於 140.43，與現價緩衝空間為 11.7%。
2340.TW,台亞,42.95,57.14,44.55,13,2.21,持股中,📈 趨勢續強。目前防禦位設於 28.25，與現價緩衝空間為 34.2%。
00982A.TW,主動群益台灣強棒,20.92,0.00,0.00,0,0.54,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3138.TW,耀登,192.00,0.00,4.86,1,12.39,持股中,📈 趨勢續強。目前防禦位設於 146.75，與現價緩衝空間為 23.6%。
5347.TWO,世界,145.00,100.00,10.02,1,8.18,持股中,📈 趨勢續強。目前防禦位設於 134.00，與現價緩衝空間為 7.6%。
3017.TW,奇鋐,2695.00,100.00,56.72,5,133.21,持股中,📈 趨勢續強。目前防禦位設於 2065.00，與現價緩衝空間為 23.4%。
3037.TW,欣興,716.00,100.00,14.79,1,39.11,持股中,📈 趨勢續強。目前防禦位設於 644.00，與現價緩衝空間為 10.1%。
6680.TWO,鑫創電子,57.40,50.00,-10.27,3,2.34,持股中,📈 趨勢續強。目前防禦位設於 51.66，與現價緩衝空間為 10.0%。
3060.TW,銘異,29.90,100.00,-19.94,3,1.38,持股中,📈 趨勢續強。目前防禦位設於 27.31，與現價緩衝空間為 8.6%。
5248.TWO,景傳,87.60,33.33,263.01,5,10.59,持股中,📈 趨勢續強。目前防禦位設於 22.80，與現價緩衝空間為 74.0%。
1503.TW,士電,197.50,100.00,-11.29,3,6.11,持股中,📈 趨勢續強。目前防禦位設於 174.89，與現價緩衝空間為 11.4%。
6143.TWO,振曜,95.60,100.00,-9.23,2,2.60,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 95.87，建議耐心等待突破。
3441.TWO,聯一光,35.65,33.33,-4.32,5,1.37,持股中,📈 趨勢續強。目前防禦位設於 28.40，與現價緩衝空間為 20.3%。
8080.TWO,泰霖,28.60,0.00,-9.75,1,0.63,持股中,📈 趨勢續強。目前防禦位設於 26.68，與現價緩衝空間為 6.7%。
2883B.TW,凱基金乙特,8.27,50.00,3.29,3,0.05,持股中,📈 趨勢續強。目前防禦位設於 8.25，與現價緩衝空間為 0.2%。
5490.TWO,同亨,27.80,57.14,4.88,13,0.65,持股中,📈 趨勢續強。目前防禦位設於 25.36，與現價緩衝空間為 8.8%。
6542.TWO,隆中,52.00,18.18,-2.37,22,1.13,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 52.70，建議耐心等待突破。
8482.TW,商億-KY,50.10,50.00,-12.70,7,1.49,持股中,📈 趨勢續強。目前防禦位設於 46.06，與現價緩衝空間為 8.1%。
2607.TW,榮運,49.85,33.33,-11.28,5,0.76,持股中,📈 趨勢續強。目前防禦位設於 49.54，與現價緩衝空間為 0.6%。
4768.TWO,晶呈科技,538.00,50.00,11.03,7,33.54,持股中,📈 趨勢續強。目前防禦位設於 465.00，與現價緩衝空間為 13.6%。
4755.TW,三福化,164.00,100.00,13.21,1,8.71,持股中,📈 趨勢續強。目前防禦位設於 129.50，與現價緩衝空間為 21.0%。
5469.TW,瀚宇博,96.10,60.00,-15.12,9,4.15,持股中,📈 趨勢續強。目前防禦位設於 76.97，與現價緩衝空間為 19.9%。
3305.TW,昇貿,115.00,50.00,-11.71,3,5.46,持股中,📈 趨勢續強。目前防禦位設於 113.50，與現價緩衝空間為 1.3%。
6236.TWO,中湛,19.05,9.52,11.32,42,0.33,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 21.55，建議耐心等待突破。
6214.TW,精誠,126.00,50.00,2.15,3,2.86,持股中,📈 趨勢續強。目前防禦位設於 104.68，與現價緩衝空間為 16.9%。
00640L.TW,富邦日本正2,92.05,20.00,-9.91,10,2.61,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 84.65，建議耐心等待突破。
2641.TWO,正德,17.80,50.00,-10.76,3,0.31,持股中,📈 趨勢續強。目前防禦位設於 17.80，與現價緩衝空間為 0.0%。
8432.TWO,東生華,51.60,0.00,-9.19,3,0.94,持股中,📈 趨勢續強。目前防禦位設於 50.91，與現價緩衝空間為 1.3%。
6218.TWO,豪勉,34.50,0.00,39.12,2,2.36,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.30，建議耐心等待突破。
6552.TW,易華電,31.95,50.00,8.03,3,1.32,持股中,📈 趨勢續強。目前防禦位設於 24.15，與現價緩衝空間為 24.4%。
1216.TW,統一,72.40,50.00,-2.95,3,0.94,持股中,📈 趨勢續強。目前防禦位設於 71.40，與現價緩衝空間為 1.4%。
2887.TW,台新新光金,23.95,0.00,-4.58,2,0.54,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 24.70，建議耐心等待突破。
1471.TW,首利,12.50,100.00,-2.93,1,0.51,持股中,📈 趨勢續強。目前防禦位設於 11.20，與現價緩衝空間為 10.4%。
2493.TW,揚博,127.00,66.67,-17.46,5,9.50,持股中,📈 趨勢續強。目前防禦位設於 127.00，與現價緩衝空間為 0.0%。
1590.TW,亞德客-KY,1325.00,0.00,22.52,1,65.71,持股中,📈 趨勢續強。目前防禦位設於 956.71，與現價緩衝空間為 27.8%。
6614.TW,資拓宏宇,41.25,50.00,-9.25,3,0.87,持股中,📈 趨勢續強。目前防禦位設於 39.22，與現價緩衝空間為 4.9%。
4127.TWO,天良,37.75,100.00,8.92,9,1.25,持股中,📈 趨勢續強。目前防禦位設於 35.80，與現價緩衝空間為 5.2%。
00916.TW,國泰全球品牌50,26.95,33.33,-0.06,5,0.31,持股中,📈 趨勢續強。目前防禦位設於 24.49，與現價緩衝空間為 9.1%。
00638R.TW,元大滬深300反1,6.64,44.44,-10.12,18,0.09,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 6.73，建議耐心等待突破。
7821.TW,未知,49.15,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00919.TW,群益台灣精選高息,23.94,33.33,-4.66,5,0.28,持股中,📈 趨勢續強。目前防禦位設於 22.03，與現價緩衝空間為 8.0%。
6217.TWO,中探針,296.50,75.00,213.38,7,22.39,持股中,📈 趨勢續強。目前防禦位設於 268.00，與現價緩衝空間為 9.6%。
1710.TW,東聯,13.60,0.00,-11.59,8,0.61,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 13.95，建議耐心等待突破。
6213.TW,聯茂,297.00,100.00,127.85,3,19.04,持股中,📈 趨勢續強。目前防禦位設於 137.50，與現價緩衝空間為 53.7%。
9103.TW,美德醫療-DR,4.84,50.00,-1.68,15,0.11,持股中,📈 趨勢續強。目前防禦位設於 4.83，與現價緩衝空間為 0.3%。
1452.TW,宏益,11.80,33.33,0.17,5,0.25,持股中,📈 趨勢續強。目前防禦位設於 11.80，與現價緩衝空間為 0.0%。
4746.TW,台耀,53.10,0.00,-15.61,3,1.54,持股中,📈 趨勢續強。目前防禦位設於 49.39，與現價緩衝空間為 7.0%。
6569.TWO,醫揚,100.50,0.00,3.41,1,2.34,持股中,📈 趨勢續強。目前防禦位設於 99.50，與現價緩衝空間為 1.0%。
2337.TW,旺宏,134.50,0.00,-22.97,2,12.43,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 154.00，建議耐心等待突破。
6796.TW,晉弘,72.50,0.00,-4.67,1,2.41,持股中,📈 趨勢續強。目前防禦位設於 70.83，與現價緩衝空間為 2.3%。
6133.TW,金橋,23.45,53.33,-13.86,30,0.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 21.85，建議耐心等待突破。
3466.TWO,德晉,40.70,50.00,-5.41,3,2.16,持股中,📈 趨勢續強。目前防禦位設於 32.57，與現價緩衝空間為 20.0%。
4569.TW,六方科-KY,190.00,100.00,-6.84,7,10.93,持股中,📈 趨勢續強。目前防禦位設於 137.18，與現價緩衝空間為 27.8%。
7799.TW,禾榮科,414.00,37.50,14.33,15,23.18,持股中,📈 趨勢續強。目前防禦位設於 344.43，與現價緩衝空間為 16.8%。
3036.TW,文曄,213.50,66.67,57.01,12,9.46,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 236.50，建議耐心等待突破。
8921.TWO,沈氏,18.00,33.33,-11.66,5,0.37,持股中,📈 趨勢續強。目前防禦位設於 17.52，與現價緩衝空間為 2.7%。
3163.TWO,波若威,1180.00,100.00,136.96,3,91.21,持股中,📈 趨勢續強。目前防禦位設於 1165.00，與現價緩衝空間為 1.3%。
3518.TW,柏騰,32.70,66.67,29.87,5,1.63,持股中,📈 趨勢續強。目前防禦位設於 19.34，與現價緩衝空間為 40.9%。
2495.TW,普安,44.40,66.67,15.63,5,2.68,持股中,📈 趨勢續強。目前防禦位設於 33.65，與現價緩衝空間為 24.2%。
1341.TW,富林-KY,61.30,40.00,-5.12,9,0.79,建議買入,🚀 今日收盤 61.30 突破關鍵高點 58.50，啟動波段漲勢。
6225.TW,天瀚,18.00,63.64,0.55,21,1.39,建議買入,🚀 今日收盤 18.00 突破關鍵高點 17.80，啟動波段漲勢。
1444.TW,力麗,6.39,0.00,-3.73,3,0.17,持股中,📈 趨勢續強。目前防禦位設於 6.33，與現價緩衝空間為 0.9%。
0056.TW,元大高股息,42.61,100.00,7.47,1,0.59,持股中,📈 趨勢續強。目前防禦位設於 38.04，與現價緩衝空間為 10.7%。
8463.TW,潤泰材,22.90,25.00,-16.10,7,0.38,持股中,📈 趨勢續強。目前防禦位設於 21.64，與現價緩衝空間為 5.5%。
2364.TW,倫飛,65.20,0.00,-5.37,2,2.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 66.20，建議耐心等待突破。
8109.TWO,博大,115.00,100.00,14.89,1,3.21,持股中,📈 趨勢續強。目前防禦位設於 105.50，與現價緩衝空間為 8.3%。
8077.TWO,洛��,42.05,0.00,-9.70,4,0.74,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 44.20，建議耐心等待突破。
6512.TWO,啟發電,19.45,0.00,-21.85,8,0.32,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 19.70，建議耐心等待突破。
00882.TW,中信中國高股息,15.77,100.00,-0.16,1,0.16,持股中,📈 趨勢續強。目前防禦位設於 15.53，與現價緩衝空間為 1.5%。
6684.TWO,安格,53.80,0.00,20.62,3,2.18,持股中,📈 趨勢續強。目前防禦位設於 40.42，與現價緩衝空間為 24.9%。
3546.TWO,宇峻,70.70,50.00,1.13,11,1.41,持股中,📈 趨勢續強。目前防禦位設於 68.11，與現價緩衝空間為 3.7%。
00987A.TW,主動台新優勢成長,15.98,0.00,0.00,0,0.49,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
3552.TWO,同致,61.20,66.67,-7.02,5,3.58,持股中,📈 趨勢續強。目前防禦位設於 53.00，與現價緩衝空間為 13.4%。
2377.TW,微星,97.50,66.67,-4.21,5,2.52,持股中,📈 趨勢續強。目前防禦位設於 87.54，與現價緩衝空間為 10.2%。
6241.TWO,易通展,10.55,0.00,-0.60,1,0.37,建議買入,🚀 今日收盤 10.55 突破關鍵高點 10.20，啟動波段漲勢。
4583.TW,台灣精銳,763.00,100.00,20.28,1,30.86,持股中,📈 趨勢續強。目前防禦位設於 636.00，與現價緩衝空間為 16.6%。
1236.TW,宏亞,25.45,22.22,-6.01,17,0.73,建議買入,🚀 今日收盤 25.45 突破關鍵高點 25.35，啟動波段漲勢。
3293.TWO,鈊象,790.00,50.00,7.27,3,18.36,持股中,📈 趨勢續強。目前防禦位設於 758.00，與現價緩衝空間為 4.1%。
7711.TW,永擎,338.50,100.00,22.07,3,16.04,持股中,📈 趨勢續強。目前防禦位設於 254.00，與現價緩衝空間為 25.0%。
00910.TW,第一金太空衛星,70.90,50.00,18.30,3,2.06,持股中,📈 趨勢續強。目前防禦位設於 70.60，與現價緩衝空間為 0.4%。
2397.TW,友通,59.00,0.00,-17.46,5,1.58,持股中,📈 趨勢續強。目前防禦位設於 59.00，與現價緩衝空間為 0.0%。
00678.TW,群益那斯達克生技,36.70,0.00,-1.60,3,0.39,持股中,📈 趨勢續強。目前防禦位設於 36.50，與現價緩衝空間為 0.5%。
9960.TWO,邁達康,27.70,0.00,18.17,1,0.63,持股中,📈 趨勢續強。目前防禦位設於 25.95，與現價緩衝空間為 6.3%。
1608.TW,華榮,34.70,0.00,-4.00,3,0.88,持股中,📈 趨勢續強。目前防禦位設於 30.21，與現價緩衝空間為 12.9%。
8279.TWO,生展,105.50,0.00,0.00,0,1.86,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 109.50，建議耐心等待突破。
2006.TW,東和鋼鐵,69.20,0.00,0.00,0,1.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 72.60，建議耐心等待突破。
6715.TW,嘉基,420.50,0.00,0.00,0,37.71,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
00946.TW,群益科技高息成長,11.87,100.00,7.19,5,0.23,持股中,📈 趨勢續強。目前防禦位設於 10.04，與現價緩衝空間為 15.4%。
3034.TW,聯詠,432.50,100.00,5.20,3,10.00,持股中,📈 趨勢續強。目前防禦位設於 390.50，與現價緩衝空間為 9.7%。
