股號,名稱,現價,隔日勝率,5日勝率,收益%,目前狀態,階段,交易次數,MA5,MA20趨勢,專業建議
3466,德晉,40.85,41.1%,30.2%,-79.03%,🍀 持股中,第 1 隻,1,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4569,六方科-KY,194.0,36.4%,24.2%,1.11%,🚫 建議賣出,第 0 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7799,禾榮科,395.5,54.5%,63.6%,291.56%,🚫 建議賣出,第 1 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3036,文曄,235.0,53.9%,50.0%,-216.81%,🚫 建議賣出,第 6 隻,8,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8921,沈氏,17.4,21.7%,33.3%,-133.66%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3163,波若威,1135.0,44.2%,49.6%,1447.43%,🚫 建議賣出,第 0 隻,7,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3518,柏騰,26.2,43.5%,42.6%,-3.01%,🍀 持股中,第 1 隻,2,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2495,普安,43.6,42.3%,52.0%,88.7%,🍀 持股中,第 1 隻,1,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1341,富林-KY,60.4,38.2%,40.4%,-47.99%,🚫 建議賣出,第 0 隻,9,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6225,天瀚,18.5,31.7%,34.5%,-154.99%,🚫 建議賣出,第 0 隻,8,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1444,力麗,6.71,34.1%,37.8%,-86.69%,🍀 持股中,第 1 隻,7,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
0056,元大高股息,40.8,59.4%,65.1%,95.17%,🍀 持股中,第 0 隻,6,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8463,潤泰材,23.1,37.2%,37.2%,2.64%,🚫 建議賣出,第 0 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2364,倫飛,63.8,39.8%,36.6%,64.85%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8109,博大,107.0,53.0%,55.6%,181.95%,🍀 持股中,第 1 隻,5,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
8077,洛��,42.25,28.0%,33.6%,-24.11%,🚫 建議賣出,第 2 隻,10,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6512,啟發電,19.45,22.4%,30.2%,-66.75%,🚫 建議賣出,第 1 隻,10,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00882,中信中國高股息,15.78,48.8%,53.5%,7.54%,🚫 建議賣出,第 5 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6684,安格,47.75,39.7%,54.4%,-0.78%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3546,宇峻,71.8,43.0%,43.8%,46.29%,🍀 持股中,第 2 隻,3,▲,▼,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00987A,主動台新優勢成長,14.9,0.0%,0.0%,-8.67%,🍀 持股中,第 2 隻,3,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3552,同致,54.1,42.2%,43.1%,-72.82%,🚫 建議賣出,第 1 隻,2,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2377,微星,90.8,40.5%,54.5%,385.05%,🚫 建議賣出,第 1 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6241,易通展,10.25,30.3%,41.8%,-53.99%,🚫 建議賣出,第 0 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4583,台灣精銳,737.0,30.8%,40.4%,85.06%,🍀 持股中,第 1 隻,4,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3293,鈊象,768.0,39.0%,49.2%,2145.25%,🚫 建議賣出,第 3 隻,8,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7711,永擎,305.0,37.5%,62.5%,38.59%,🍀 持股中,第 1 隻,1,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00910,第一金太空衛星,68.05,67.6%,67.6%,149.73%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2397,友通,59.3,37.0%,49.6%,125.92%,🚫 建議賣出,第 0 隻,4,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00678,群益那斯達克生技,36.74,52.6%,58.8%,29.95%,🍀 持股中,第 1 隻,15,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
9960,邁達康,26.55,40.6%,38.5%,-73.57%,🍀 持股中,第 1 隻,4,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1608,華榮,33.45,35.7%,46.5%,80.69%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8279,生展,106.5,32.2%,47.1%,26.63%,🚫 建議賣出,第 1 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2006,東和鋼鐵,71.0,40.3%,49.2%,14.35%,🚫 建議賣出,第 1 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6715,嘉基,419.5,36.2%,46.4%,98.56%,🚫 建議賣出,第 8 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00946,群益科技高息成長,11.02,46.7%,46.7%,-6.29%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3034,聯詠,412.0,41.8%,61.9%,579.25%,🍀 持股中,第 2 隻,7,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1595,川寶,53.0,40.6%,46.1%,94.51%,🍀 持股中,第 1 隻,8,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3588,通嘉,54.0,48.0%,43.2%,-75.83%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4994,傳奇,99.3,43.1%,45.5%,9.5%,🚩 建議買入,第 1 隻,5,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
2603,長榮,201.5,39.7%,42.7%,960.73%,🚫 建議賣出,第 1 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3528,安馳,70.4,37.4%,50.3%,78.44%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6643,M31,492.0,40.5%,47.6%,247.18%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6854,錼創科技-KY創,153.5,33.3%,48.5%,30.96%,🍀 持股中,第 2 隻,16,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6150,撼訊,53.6,43.6%,48.7%,156.43%,🚫 建議賣出,第 1 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1459,聯發,11.75,38.8%,41.8%,5.08%,🍀 持股中,第 0 隻,10,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4903,聯光通,49.05,38.9%,36.3%,285.35%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8444,綠河-KY,5.3,31.6%,38.5%,7.74%,⚪ 觀望中,第 0 隻,0,▼,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
8423,保綠-KY,18.2,33.3%,16.7%,nan%,🚫 建議賣出,第 0 隻,12,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3016,嘉晶,62.6,41.5%,48.5%,340.66%,🚫 建議賣出,第 0 隻,1,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00852L,國泰美國道瓊正2,30.22,54.5%,54.5%,17.0%,🚫 建議賣出,第 0 隻,2,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6533,晶心科,218.5,48.1%,42.3%,-84.33%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00985A,主動野村台灣50,17.99,85.7%,71.4%,nan%,🍀 持股中,第 1 隻,8,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6620,漢達,73.4,47.1%,48.6%,72.85%,⚪ 觀望中,第 0 隻,0,▲,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
9919,康那香,15.05,39.2%,36.2%,204.96%,🚫 建議賣出,第 0 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1326,台化,52.1,46.1%,45.4%,-34.8%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6517,保勝光學,60.7,36.2%,32.8%,324.46%,🍀 持股中,第 0 隻,3,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1583,程泰,47.55,35.2%,44.4%,-32.41%,🍀 持股中,第 0 隻,5,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00669R,國泰美國道瓊反1,5.65,37.5%,41.7%,-15.5%,🚫 建議賣出,第 2 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2643,捷迅,68.8,35.8%,39.4%,155.4%,🚫 建議賣出,第 0 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4919,新唐,117.5,55.6%,50.0%,540.5%,🚫 建議賣出,第 8 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6142,友勁,9.36,37.6%,39.4%,-42.46%,🚫 建議賣出,第 1 隻,10,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2321,東訊,13.35,38.7%,37.9%,62.16%,🚫 建議賣出,第 0 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3213,茂訊,106.5,53.0%,56.4%,429.03%,🍀 持股中,第 0 隻,6,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3489,森寶,23.95,32.2%,40.7%,10.92%,🍀 持股中,第 2 隻,3,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2327,國巨*,325.0,49.5%,60.6%,3123.49%,🚫 建議賣出,第 0 隻,2,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6126,信音,33.1,42.7%,52.1%,18.46%,🍀 持股中,第 0 隻,3,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1473,台南,23.45,45.8%,45.8%,72.06%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8289,泰藝,47.2,40.3%,46.0%,190.73%,🍀 持股中,第 1 隻,2,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6278,台表科,143.0,48.0%,44.8%,12.21%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5439,高技,392.5,54.1%,52.3%,910.45%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6703,軒郁,114.5,42.5%,41.1%,-34.09%,🚫 建議賣出,第 4 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3005,神基,98.4,45.1%,54.1%,736.92%,⚪ 觀望中,第 0 隻,0,▼,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
2009,第一銅,41.25,39.5%,43.9%,83.25%,🚫 建議賣出,第 0 隻,1,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6423,億而得,89.0,43.1%,48.0%,207.23%,🚫 建議賣出,第 0 隻,11,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2610,華航,18.35,37.2%,38.0%,112.86%,🚫 建議賣出,第 1 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2836,高雄銀,12.25,37.7%,48.6%,26.75%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4198,欣大健康,40.15,27.1%,30.8%,13.69%,🚩 建議買入,第 1 隻,9,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
2611,志信,15.0,39.2%,47.5%,441.45%,🍀 持股中,第 1 隻,5,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
2379,瑞昱,540.0,51.6%,49.2%,177.27%,🍀 持股中,第 2 隻,9,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4157,太景*-KY,10.9,37.6%,30.4%,-53.88%,⚪ 觀望中,第 5 隻,0,▲,▼,🦴 魚尾階段：已進入第 3 隻泥鰍。依 CIS 心法，此階段風險較大，建議觀望。
6546,正基,71.0,37.2%,43.6%,-263.32%,🚫 建議賣出,第 2 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1760,寶齡富錦,65.0,31.9%,31.9%,-81.25%,🚩 建議買入,第 2 隻,5,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
4552,力達-KY,21.3,48.1%,38.3%,1.16%,🚫 建議賣出,第 0 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5398,慕康生醫,21.3,35.2%,34.3%,24.69%,🚩 建議買入,第 1 隻,3,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
4714,永捷,15.7,45.3%,46.0%,13.8%,🚩 建議買入,第 1 隻,7,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
5432,新門,133.5,34.4%,39.0%,225.98%,🚫 建議賣出,第 3 隻,3,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3533,嘉澤,2510.0,42.4%,51.1%,903.75%,🚫 建議賣出,第 11 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6120,達運,15.05,40.0%,47.5%,97.17%,🍀 持股中,第 0 隻,11,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2734,易飛網,17.3,35.1%,35.1%,41.19%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2882,國泰金,74.2,44.5%,46.0%,9.02%,🍀 持股中,第 1 隻,12,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6456,GIS-KY,76.8,38.0%,44.4%,0.51%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00981A,主動統一台股增長,25.07,57.1%,100.0%,43.11%,🚫 建議賣出,第 7 隻,1,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4737,華廣,68.9,50.0%,43.4%,35.79%,🚫 建議賣出,第 3 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5434,崇越,417.5,44.8%,56.0%,133.83%,🍀 持股中,第 1 隻,11,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4527,方土霖,43.2,42.6%,52.7%,-71.74%,🍀 持股中,第 1 隻,7,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3059,華晶科,37.1,46.0%,47.6%,-19.04%,⚪ 觀望中,第 0 隻,0,▲,▼,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
4541,晟田,48.15,40.8%,48.5%,59.12%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8450,霹靂,17.5,27.2%,38.6%,6.88%,🍀 持股中,第 1 隻,8,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
9924,福興,45.25,45.0%,45.0%,54.64%,🚫 建議賣出,第 1 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4938,和碩,80.1,50.8%,50.0%,168.36%,🚫 建議賣出,第 3 隻,12,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6265,方土昶,38.65,45.8%,56.8%,347.39%,🍀 持股中,第 0 隻,4,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3206,志豐,37.75,46.8%,42.9%,14.63%,🍀 持股中,第 1 隻,5,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
5340,建榮,125.0,39.8%,41.6%,764.2%,🚩 建議買入,第 1 隻,8,▲,▲,🔥 訊號發動：第 1 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
8499,鼎炫-KY,270.0,40.0%,57.5%,39.59%,🍀 持股中,第 1 隻,3,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
00898,國泰基因免疫革命,8.45,61.4%,52.3%,-7.1%,🍀 持股中,第 1 隻,11,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4585,達明,312.0,66.7%,66.7%,nan%,🚫 建議賣出,第 0 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1470,大統新創,23.3,29.5%,33.3%,-336.06%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3338,泰碩,64.5,48.4%,53.2%,193.23%,🍀 持股中,第 2 隻,13,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
5302,太欣,10.9,35.2%,44.8%,93.23%,🚫 建議賣出,第 0 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3702,大聯大,98.2,44.3%,49.6%,68.51%,🚫 建議賣出,第 3 隻,10,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6136,富爾特,24.0,35.4%,49.2%,49.76%,🍀 持股中,第 2 隻,7,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
2548,華固,128.5,45.0%,51.2%,206.04%,🚫 建議賣出,第 7 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00922,國泰台灣領袖50,31.52,79.2%,66.7%,48.9%,🍀 持股中,第 0 隻,8,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
8390,金益鼎,91.6,47.4%,39.7%,66.19%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6535,順藥,135.0,42.6%,42.6%,384.78%,🚫 建議賣出,第 0 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1210,大成,54.8,50.0%,100.0%,0.0%,🍀 持股中,第 2 隻,5,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
