eps_yoy,prev_eps,pe,eps,status,gm,date,prev_year,name,est_price,price,rev_yoy,expansion,prev_rev_yoy,om,prev_eps_yoy,symbol,advice
35.38,1.85,94.99999826590901,-0.42,⚠️ 獲利稀釋,N/A,2026-03,2025,紅木-KY,3.300000000000003,20.8999996185,395.54,-360.16,-5.62,N/A,-63.22,8426.TWO,❌ 暫避觀望
-88.89,3.0,5.226390883040104,0.15,📉 獲利侵蝕,18.84%,2026-03,2025,維熹,115.95,40.4000015259,271.35,-360.24,-6.46,5.60%,-50.98,3501.TW,⚪ 中性觀察
-14.23,7.95,6.531762295081967,2.11,📉 獲利侵蝕,18.72%,2026-03,2025,廣隆,292.8,127.5,346.01,-360.24,-18.5,9.93%,-32.28,1537.TW,⚪ 中性觀察
-3.52,5.85,8.81201044386423,1.92,📉 獲利侵蝕,24.39%,2026-03,2025,豐達科,229.8,135.0,356.78,-360.29999999999995,15.8,9.60%,-24.15,3004.TW,⚪ 中性觀察
-44.8,0.57,6.8537413668367355,0.69,📉 獲利侵蝕,13.69%,2026-03,2025,台南,44.1,20.1499996185,315.63,-360.43,-10.32,-4.13%,-81.13,1473.TW,⚪ 中性觀察
23.93,3.15,14.025157232704402,1.45,⚠️ 獲利稀釋,23.03%,2026-03,2025,奇鈦科,119.25,111.5,384.64,-360.71,16.19,7.70%,-34.24,3430.TWO,⚪ 中性觀察
47.0,4.4,7.587719298245614,1.47,⚠️ 獲利稀釋,N/A,2026-03,2025,乙盛-KY,171.0,86.5,408.08,-361.08,-7.74,N/A,30.95,5243.TW,⚪ 中性觀察
-188.89,0.04,0.0,-0.07,📉 獲利侵蝕,27.89%,2026-03,2025,鈺德,-2.7,11.6000003815,172.23,-361.12,0.72,-1.07%,-92.73,3050.TW,⚪ 數據不足
-46.72,9.01,11.825192802056558,1.87,📉 獲利侵蝕,37.66%,2026-03,2025,京元電子,350.09999999999997,276.0,315.93,-362.65,30.08,28.21%,41.67,2449.TW,⚪ 中性觀察
-60.0,1.57,14.02439024390244,0.12,📉 獲利侵蝕,N/A,2026-03,2025,微矽電子-創,61.49999999999999,57.5,303.38,-363.38,19.79,N/A,23.62,8162.TW,⚪ 中性觀察
208.82,8.13,30.080889787664304,3.19,⚠️ 獲利稀釋,42.12%,2026-03,2025,大量,296.70000000000005,595.0,572.88,-364.06,95.35,18.24%,474.47,3167.TW,❌ 暫避觀望
-83.87,-1.06,0.0,0.05,🔄 轉虧為盈,N/A,2026-03,2025,盛達,-12.75,19.3500003815,280.38,-364.25,4.18,N/A,-342.86,3027.TW,⚪ 數據不足
25.22,19.45,7.979158152840212,5.61,⚠️ 獲利稀釋,25.47%,2026-03,2025,健鼎,734.1,390.5,390.24,-365.02,11.54,17.08%,21.94,3044.TW,⚪ 中性觀察
44.0,-4.38,0.0,-0.56,⚠️ 獲利稀釋,N/A,2026-03,2025,嘉聯益,-148.64999999999998,16.1000003815,409.13,-365.13,-25.69,N/A,0.46,6153.TW,⚪ 數據不足
28.41,3.45,14.924506387921022,1.14,⚠️ 獲利稀釋,24.27%,2026-03,2025,大毅,129.14999999999998,128.5,396.55,-368.14,7.81,12.13%,8.95,2478.TW,⚪ 中性觀察
-57.14,0.74,50.92592592592593,0.18,📉 獲利侵蝕,N/A,2026-03,2025,鈞寶,16.2,55.0,311.46,-368.59999999999997,10.87,N/A,-23.71,6155.TW,❌ 暫避觀望
9.68,0.83,13.502415827487924,0.34,⚠️ 獲利稀釋,25.29%,2026-03,2025,南帝,31.049999999999997,27.9500007629,378.36,-368.68,-16.0,9.12%,-27.19,2108.TW,⚪ 中性觀察
105.36,-2.45,0.0,0.18,🔄 轉虧為盈,N/A,2026-03,2025,亞崴,-137.25,28.4500007629,474.55,-369.19,0.45,N/A,-152.78,1530.TW,⚪ 數據不足
33.78,4.08,5.514018533136033,0.99,⚠️ 獲利稀釋,N/A,2026-03,2025,國統,144.45,53.0999984741,403.64,-369.86,20.29,N/A,21.07,8936.TWO,⚪ 中性觀察
-97.67,-0.88,0.0,0.02,🔄 轉虧為盈,29.42%,2026-03,2025,喬鼎,-14.55,15.6999998093,273.28,-370.95,1.86,-21.05%,46.34,3057.TW,⚪ 數據不足
-30.0,0.52,17.0748301914966,0.28,📉 獲利侵蝕,N/A,2026-03,2025,振發,22.05,25.1000003815,341.24,-371.24,17.01,N/A,-47.47,5426.TWO,❌ 暫避觀望
71.21,5.68,7.919254658385094,2.26,⚠️ 獲利稀釋,N/A,2026-03,2025,榮惠-KY創,193.2,102.0,442.71,-371.5,-3.92,N/A,-16.96,6924.TW,⚪ 中性觀察
-66.33,2.19,5.521023905466179,0.33,📉 獲利侵蝕,N/A,2026-03,2025,育富,82.05000000000001,30.2000007629,305.92,-372.25,-2.95,N/A,-47.23,6194.TWO,⚪ 中性觀察
-36.54,1.72,5.9259259259259265,0.33,📉 獲利侵蝕,17.29%,2026-03,2025,世鎧,60.75,24.0,336.21,-372.75,-13.1,2.75%,-10.88,2063.TWO,⚪ 中性觀察
133.33,2.44,12.61111082853704,0.73,⚠️ 獲利稀釋,21.67%,2026-03,2025,佳能,80.99999999999999,68.0999984741,507.12,-373.78999999999996,60.25,8.17%,28.57,2374.TW,⚪ 中性觀察
-58.06,2.02,6.823770335471311,0.26,📉 獲利侵蝕,21.42%,2026-03,2025,志豐,73.20000000000002,33.2999992371,315.88,-373.94,-13.21,4.13%,-50.73,3206.TWO,⚪ 中性觀察
-21.74,3.49,4.047619212759741,0.9,📉 獲利侵蝕,N/A,2026-03,2025,華豫寧,138.6,37.4000015259,352.87,-374.61,-5.94,N/A,19.85,6474.TWO,⚪ 中性觀察
23.33,1.41,17.66570583201729,0.37,⚠️ 獲利稀釋,21.29%,2026-03,2025,長興,52.050000000000004,61.2999992371,398.73,-375.40000000000003,-7.93,3.94%,-9.62,1717.TW,❌ 暫避觀望
37.5,0.65,53.35766311978102,0.33,⚠️ 獲利稀釋,21.81%,2026-03,2025,希華,20.55,73.0999984741,412.92,-375.42,10.07,6.31%,-34.34,2484.TW,❌ 暫避觀望
103.13,2.07,48.0,0.65,⚠️ 獲利稀釋,N/A,2026-03,2025,台虹,67.5,216.0,478.88,-375.75,6.75,N/A,-11.69,8039.TW,❌ 暫避觀望
70.24,6.58,33.893395133256085,2.86,⚠️ 獲利稀釋,17.62%,2026-03,2025,禾伸堂,258.9,585.0,446.0,-375.76,5.01,5.81%,12.1,3026.TW,❌ 暫避觀望
183.33,3.74,9.120750650855802,0.17,⚠️ 獲利稀釋,18.01%,2026-03,2025,力致,127.95000000000002,77.8000030518,559.82,-376.49,0.02,2.40%,-53.89,3483.TWO,⚪ 中性觀察
-94.38,0.97,13.35443021877637,0.05,📉 獲利侵蝕,N/A,2026-03,2025,圓裕,35.550000000000004,31.6499996185,283.66,-378.04,-2.38,N/A,-76.35,6835.TW,⚪ 中性觀察
-4.8,12.25,6.526845637583893,3.59,📉 獲利侵蝕,N/A,2026-03,2025,豐祥-KY,446.99999999999994,194.5,374.33,-379.13,-6.57,N/A,-27.39,5288.TW,⚪ 中性觀察
233.33,0.92,17.368420687607653,0.24,⚠️ 獲利稀釋,N/A,2026-03,2025,長園科,31.350000000000005,36.2999992371,612.53,-379.19999999999993,237.84,N/A,160.13,8038.TWO,❌ 暫避觀望
-62.96,4.03,4.1974709655544755,0.37,📉 獲利侵蝕,N/A,2026-03,2025,菱光,154.2,43.1500015259,316.24,-379.2,-11.42,N/A,15.99,8249.TW,⚪ 中性觀察
82.43,5.98,9.589993050729673,2.7,⚠️ 獲利稀釋,N/A,2026-03,2025,龍德造船,215.85000000000002,138.0,461.95,-379.52,2.49,N/A,-6.72,6753.TW,⚪ 中性觀察
-11.76,5.78,4.260634603247805,1.37,📉 獲利侵蝕,18.31%,2026-03,2025,三陽工業,222.15,63.0999984741,368.25,-380.01,-4.56,4.93%,-3.34,2206.TW,⚪ 中性觀察
-53.45,1.58,4.835886297921225,0.27,📉 獲利侵蝕,18.21%,2026-03,2025,六暉-KY,68.55000000000001,22.1000003815,326.78,-380.22999999999996,-4.72,6.19%,-22.93,2115.TW,⚪ 中性觀察
1.47,1.93,9.132420091324201,0.61,⚠️ 獲利稀釋,N/A,2026-03,2025,�矬�,65.7,40.0,382.05,-380.58,-12.83,N/A,-53.88,8349.TWO,⚪ 中性觀察
-41.38,5.1,6.1130739353533565,0.68,📉 獲利侵蝕,N/A,2026-03,2025,豐泰,169.8,69.1999969482,339.61,-380.99,-4.54,N/A,-14.14,9910.TW,⚪ 中性觀察
-48.1,2.15,13.197782167449168,0.41,📉 獲利侵蝕,18.10%,2026-03,2025,利機,81.15,71.4000015259,335.22,-383.32000000000005,10.54,4.42%,-10.04,3444.TWO,⚪ 中性觀察
-39.39,0.74,10.861110687277778,0.2,📉 獲利侵蝕,23.02%,2026-03,2025,德淵,27.0,19.5499992371,344.48,-383.87,-2.31,3.03%,-47.52,4720.TW,⚪ 中性觀察
350.0,0.35,27.84722116263889,0.18,⚠️ 獲利稀釋,N/A,2026-03,2025,北基,10.799999999999999,20.0499992371,734.16,-384.15999999999997,-14.5,N/A,-72.09,8927.TWO,❌ 暫避觀望
-322.22,0.25,272.50001089928577,-0.2,📉 獲利侵蝕,N/A,2026-03,2025,天擎,2.0999999999999996,38.1500015259,62.97,-385.19000000000005,42.33,N/A,180.65,6708.TWO,❌ 暫避觀望
-81.61,4.9,4.2371474688308455,0.41,📉 獲利侵蝕,5.67%,2026-03,2025,陽明,180.9,51.0999984741,304.43,-386.04,-26.56,-1.94%,-73.34,2609.TW,⚪ 中性觀察
85.0,1.86,13.087885623301663,0.37,⚠️ 獲利稀釋,17.44%,2026-03,2025,全漢,63.15,55.0999984741,471.2,-386.2,12.58,-0.45%,-13.89,3015.TW,⚪ 中性觀察
173.28,1.43,12.935780166467891,0.85,⚠️ 獲利稀釋,43.42%,2026-03,2025,吉祥全,32.699999999999996,28.2000007629,559.52,-386.24,-10.43,-66.51%,457.5,2491.TW,⚪ 中性觀察
-87.5,0.06,30.061349693251536,0.1,📉 獲利侵蝕,N/A,2026-03,2025,大井泵浦,24.45,49.0,299.04,-386.54,0.3,N/A,-97.61,6982.TWO,❌ 暫避觀望
-17.98,6.42,2.4441340782122905,-1.05,📉 獲利侵蝕,8.05%,2026-03,2025,三一東林,161.1,26.25,371.35,-389.33000000000004,70.72,-11.23%,248.27,3609.TWO,⚪ 中性觀察
150.0,-0.36,0.0,0.1,🔄 轉虧為盈,18.44%,2026-03,2025,明泰,-15.3,30.2999992371,540.0,-390.0,4.75,1.17%,-190.0,3380.TW,⚪ 數據不足
13.27,4.77,9.513830678960604,1.37,⚠️ 獲利稀釋,19.71%,2026-03,2025,台灣大,178.95,113.5,403.57,-390.3,-0.31,10.58%,4.58,3045.TW,⚪ 中性觀察
13.58,1.12,15.9798991141206,0.92,⚠️ 獲利稀釋,N/A,2026-03,2025,世豐,29.85,31.7999992371,404.06,-390.48,-10.76,N/A,-67.92,2065.TWO,❌ 暫避觀望
-58.33,0.57,17.073170731707318,0.05,📉 獲利侵蝕,N/A,2026-03,2025,金利食安,18.45,21.0,332.87,-391.2,6.19,N/A,-69.73,7743.TWO,❌ 暫避觀望
-63.64,0.16,51.578948372368416,0.04,📉 獲利侵蝕,N/A,2026-03,2025,熒茂,5.7,19.6000003815,327.76,-391.4,8.46,N/A,-60.0,4729.TWO,❌ 暫避觀望
-9.83,7.5,6.838506049447658,1.56,📉 獲利侵蝕,N/A,2026-03,2025,漢科,285.15000000000003,130.0,381.69,-391.52,-4.4,N/A,10.62,3402.TWO,⚪ 中性觀察
5.92,5.43,34.57979953739399,1.62,⚠️ 獲利稀釋,N/A,2026-03,2025,華星光,194.54999999999998,448.5,398.1,-392.18,27.06,N/A,43.01,4979.TWO,❌ 暫避觀望
-3.03,-1.48,0.0,-0.34,📉 獲利侵蝕,21.21%,2026-03,2025,飛宏,-58.35,23.6499996185,389.42,-392.45,-10.11,-6.90%,-410.42,2457.TW,⚪ 數據不足
-50.0,1.3,9.360269103400674,0.29,📉 獲利侵蝕,N/A,2026-03,2025,至興,44.550000000000004,27.7999992371,342.65,-392.65,-13.43,N/A,-46.94,4535.TWO,⚪ 中性觀察
-55.56,0.34,60.697675305813945,0.08,📉 獲利侵蝕,25.04%,2026-03,2025,映興,6.450000000000001,26.1000003815,337.41,-392.97,16.57,8.41%,-74.05,3597.TWO,❌ 暫避觀望
-50.0,4.35,8.609271523178808,0.67,📉 獲利侵蝕,26.65%,2026-03,2025,宏致,158.55,91.0,343.32,-393.32,11.14,5.06%,74.89,3605.TW,⚪ 中性觀察
14.29,-3.68,0.0,-0.3,⚠️ 獲利稀釋,8.14%,2026-03,2025,永邑-KY,-148.5,20.2000007629,408.48,-394.19,-0.82,-46.94%,-24.32,2939.TW,⚪ 數據不足
0.0,-2.55,0.0,-0.55,📉 獲利侵蝕,N/A,2026-03,2025,佑華,-97.19999999999999,15.0,394.41,-394.41,-31.37,N/A,-121.74,8024.TWO,⚪ 數據不足
-466.67,-0.43,0.0,-0.22,🌑 雙重衰退,37.85%,2026-03,2025,聯上,-12.0,14.8000001907,-71.35,-395.32000000000005,-89.32,-47.25%,-112.91,4113.TWO,⚪ 數據不足
-55.22,6.77,4.056338028169014,1.2,📉 獲利侵蝕,N/A,2026-03,2025,志強-KY,266.25,72.0,340.44,-395.65999999999997,10.46,N/A,-17.06,6768.TW,⚪ 中性觀察
-187.5,2.78,3.6125654949607324,-0.07,📉 獲利侵蝕,N/A,2026-03,2025,智基,114.60000000000001,27.6000003815,208.18,-395.68,-7.81,N/A,55.31,6294.TWO,⚪ 中性觀察
-79.51,13.02,5.840266222961731,0.75,📉 獲利侵蝕,N/A,2026-03,2025,來億-KY,450.75,175.5,316.5,-396.01,5.05,N/A,-14.96,6890.TW,⚪ 中性觀察
-51.61,2.9,5.352209944751381,0.3,📉 獲利侵蝕,N/A,2026-03,2025,華孚,108.60000000000001,38.75,344.45,-396.06,13.71,N/A,-2.36,6235.TW,⚪ 中性觀察
-22.58,-0.19,0.0,0.24,🔄 轉虧為盈,N/A,2026-03,2025,耀億,-9.9,16.9500007629,374.82,-397.4,-2.42,N/A,67.24,4430.TWO,⚪ 數據不足
259.52,3.36,15.537084398976981,1.51,⚠️ 獲利稀釋,N/A,2026-03,2025,宏捷科,117.30000000000001,121.5,657.4,-397.88,-7.61,N/A,26.79,8086.TWO,❌ 暫避觀望
73.33,3.51,87.3308733087331,1.17,⚠️ 獲利稀釋,22.14%,2026-03,2025,景碩,121.94999999999999,710.0,471.97,-398.64000000000004,28.87,8.52%,3072.73,3189.TW,❌ 暫避觀望
40.0,1.23,0.0,0.55,⚠️ 獲利稀釋,17.58%,2026-03,2025,和益,0.0,0.0,438.93,-398.93,-12.57,8.28%,-20.13,1709.TW,⚪ 數據不足
93.47,29.06,15.418502202643172,10.73,⚠️ 獲利稀釋,N/A,2026-03,2025,勤誠,1089.6,1120.0,492.63,-399.15999999999997,51.55,N/A,77.66,8210.TW,❌ 暫避觀望
186.96,-0.36,0.0,0.2,🔄 轉虧為盈,N/A,2026-03,2025,金耘國際,-11.850000000000001,16.5499992371,586.98,-400.02,191.86,N/A,23.4,4950.TWO,⚪ 數據不足
-386.36,-1.02,0.0,-2.14,📉 獲利侵蝕,N/A,2026-03,2025,錼創科技-KY創,-149.25000000000003,96.1999969482,14.56,-400.92,-23.56,N/A,-276.79,6854.TW,⚪ 數據不足
-66.67,-0.13,0.0,-0.05,📉 獲利侵蝕,15.04%,2026-03,2025,郡都開發,-5.3999999999999995,16.0,334.65,-401.32,28.81,-80.56%,-44.44,4402.TWO,⚪ 數據不足
428.33,4.38,82.01160541586074,3.28,⚠️ 獲利稀釋,15.77%,2026-03,2025,欣興,155.1,848.0,830.09,-401.76000000000005,13.75,6.82%,18.07,3037.TW,❌ 暫避觀望
72.73,1.14,5.817610062893082,0.57,⚠️ 獲利稀釋,N/A,2026-03,2025,達輝-KY,47.699999999999996,18.5,474.91,-402.18,3.13,N/A,54.05,5276.TWO,⚪ 中性觀察
154.9,0.52,16.547618593452384,0.28,⚠️ 獲利稀釋,37.12%,2026-03,2025,志信,12.6,13.8999996185,557.65,-402.75,-2.19,5.53%,-68.29,2611.TW,❌ 暫避觀望
350.0,0.11,30.340909957954544,0.09,⚠️ 獲利稀釋,N/A,2026-03,2025,松普,6.6,13.3500003815,752.81,-402.80999999999995,-8.11,N/A,1000.0,5488.TWO,❌ 暫避觀望
4.44,0.99,31.25,0.47,⚠️ 獲利稀釋,21.28%,2026-03,2025,健和興,28.799999999999997,60.0,407.81,-403.37,-3.28,6.05%,-74.48,3003.TW,❌ 暫避觀望
-53.75,1.36,31.869566544260866,0.37,📉 獲利侵蝕,22.67%,2026-03,2025,時碩工業,34.50000000000001,73.3000030518,349.69,-403.44,3.73,3.55%,-41.88,4566.TW,❌ 暫避觀望
0.44,18.44,0.0,4.54,⚠️ 獲利稀釋,N/A,2026-03,2025,崑鼎,0.0,0.0,403.93,-403.49,13.2,N/A,5.99,6803.TWO,⚪ 數據不足
8.33,0.72,15.757575179621213,0.13,⚠️ 獲利稀釋,N/A,2026-03,2025,金橋,19.799999999999997,20.7999992371,412.13,-403.8,17.93,N/A,10.77,6133.TW,❌ 暫避觀望
0.0,2.05,6.512605042016807,0.42,📉 獲利侵蝕,N/A,2026-03,2025,海柏特,71.39999999999999,31.0,404.41,-404.41,1.55,N/A,-10.78,6884.TWO,⚪ 中性觀察
820.0,1.23,6.998313659359191,2.76,⚠️ 獲利稀釋,N/A,2026-03,2025,富宇,88.94999999999999,41.5,1224.69,-404.69000000000005,-72.18,N/A,-79.5,4907.TWO,⚪ 中性觀察
17.65,0.78,16.82203422161017,0.2,⚠️ 獲利稀釋,19.87%,2026-03,2025,日勝化,17.7,19.8500003815,423.58,-405.93,-12.95,1.24%,-19.59,1735.TW,❌ 暫避觀望
8.68,13.77,7.121922626025792,3.63,⚠️ 獲利稀釋,N/A,2026-03,2025,信紘科,511.79999999999995,243.0,414.73,-406.05,75.17,N/A,39.39,6667.TWO,⚪ 中性觀察
8.82,-2.18,0.0,-0.31,⚠️ 獲利稀釋,41.13%,2026-03,2025,合一,-100.49999999999999,46.25,414.88,-406.06,9.49,-478.52%,10.29,4743.TWO,⚪ 數據不足
-3.0,9.4,3.755383158837209,2.29,📉 獲利侵蝕,N/A,2026-03,2025,瑞儀,348.3,87.1999969482,404.8,-407.8,-5.52,N/A,-40.24,6176.TW,⚪ 中性觀察
-121.43,-0.27,0.0,-0.03,📉 獲利侵蝕,N/A,2026-03,2025,萬國通,-15.9,10.4499998093,286.39,-407.82,-17.71,N/A,-126.47,9950.TWO,⚪ 數據不足
150.0,0.28,24.01408343253521,0.35,⚠️ 獲利稀釋,22.50%,2026-03,2025,展宇,10.65,17.0499992371,558.67,-408.66999999999996,-15.76,10.88%,-64.1,1776.TW,❌ 暫避觀望
-48.08,0.95,14.708994305343914,0.27,📉 獲利侵蝕,16.15%,2026-03,2025,謚源,28.35,27.7999992371,360.59,-408.66999999999996,-6.01,1.41%,-64.42,2235.TWO,⚪ 中性觀察
2.12,14.79,0.0,4.81,⚠️ 獲利稀釋,24.81%,2026-03,2025,振大環球,0.0,0.0,410.79,-408.67,28.28,9.90%,-11.39,4441.TW,⚪ 數據不足
71.27,28.13,55.55555555555555,12.28,⚠️ 獲利稀釋,19.04%,2026-03,2025,創意,1093.5,4050.0,480.34,-409.07,36.32,10.13%,9.24,3443.TW,❌ 暫避觀望
110.77,-1.77,0.0,0.07,🔄 轉虧為盈,11.98%,2026-03,2025,台船,-84.29999999999998,19.2999992371,520.84,-410.07000000000005,50.27,7.19%,18.81,2208.TW,⚪ 數據不足
11.36,1.63,17.853402342460733,0.51,⚠️ 獲利稀釋,N/A,2026-03,2025,長科*,57.3,68.1999969482,421.47,-410.11,12.02,N/A,-20.6,6548.TWO,❌ 暫避觀望
60.87,3.75,5.743651753325272,1.5,⚠️ 獲利稀釋,N/A,2026-03,2025,友鋮,124.05,47.5,471.19,-410.32,1.44,N/A,-40.13,7718.TWO,⚪ 中性觀察
15.93,1.98,10.745501089215939,1.35,⚠️ 獲利稀釋,22.10%,2026-03,2025,聯德控股-KY,116.7,83.5999984741,426.7,-410.77,10.44,9.53%,-70.28,4912.TW,⚪ 中性觀察
-37.04,0.9,24.61904798233333,0.17,📉 獲利侵蝕,28.02%,2026-03,2025,旭富,31.5,51.7000007629,374.73,-411.77000000000004,-11.81,12.04%,-79.87,4119.TW,❌ 暫避觀望
0.0,0.19,83.86363983159093,0.05,📉 獲利侵蝕,21.38%,2026-03,2025,中釉,6.6,36.9000015259,413.58,-413.58,3.41,1.74%,-42.42,1809.TW,❌ 暫避觀望
-14.45,23.26,8.439805650530863,5.15,📉 獲利侵蝕,N/A,2026-03,2025,樺漢,833.55,469.0,400.46,-414.90999999999997,-2.8,N/A,10.59,6414.TW,⚪ 中性觀察
-47.17,1.53,6.153846356206897,0.28,📉 獲利侵蝕,16.95%,2026-03,2025,三商電,56.55,23.2000007629,368.77,-415.94,33.95,3.22%,6.99,2427.TW,⚪ 中性觀察
-9.21,2.45,5.6105610561056105,0.69,📉 獲利侵蝕,N/A,2026-03,2025,欣高,90.9,34.0,406.89,-416.09999999999997,-19.51,N/A,-14.34,9931.TW,⚪ 中性觀察
10.14,6.64,13.143211407315562,1.66,⚠️ 獲利稀釋,21.72%,2026-03,2025,光寶科,241.95,212.0,427.96,-417.82,21.11,10.49%,28.09,2301.TW,⚪ 中性觀察
200.0,4.94,67.09265175718849,0.66,⚠️ 獲利稀釋,N/A,2026-03,2025,邁科,140.85000000000002,630.0,617.94,-417.94000000000005,84.7,N/A,151.41,6831.TW,❌ 暫避觀望
-56.67,1.8,13.826086624804345,0.27,📉 獲利侵蝕,21.43%,2026-03,2025,泰碩,69.00000000000001,63.5999984741,361.34,-418.01,-3.54,4.40%,-40.47,3338.TW,⚪ 中性觀察
-109.23,-5.16,0.0,-1.36,📉 獲利侵蝕,N/A,2026-03,2025,廣錠,-198.90000000000003,20.8999996185,311.42,-420.65000000000003,-56.46,N/A,-94.72,6441.TWO,⚪ 數據不足
105.59,-5.26,0.0,0.1,🔄 轉虧為盈,25.62%,2026-03,2025,力士,-207.6,43.25,527.37,-421.78,10.31,-11.28%,-124.23,4923.TWO,⚪ 數據不足
-34.44,3.74,18.430439952437574,0.59,📉 獲利侵蝕,N/A,2026-03,2025,頎邦,126.15,155.0,387.41,-421.85,5.49,N/A,-32.79,6147.TWO,❌ 暫避觀望
166.0,1.91,26.925674644662156,1.0,⚠️ 獲利稀釋,N/A,2026-03,2025,中鼎,22.200000000000003,39.8499984741,589.15,-423.15,-23.41,N/A,-20.92,9933.TW,❌ 暫避觀望
-96.12,5.2,9.081196581196581,0.1,📉 獲利侵蝕,14.36%,2026-03,2025,神準,210.6,127.5,328.63,-424.75,25.46,0.40%,27.76,3558.TWO,⚪ 中性觀察
-56.0,1.42,10.904761723095238,0.66,📉 獲利侵蝕,N/A,2026-03,2025,鉅明,31.5,22.8999996185,370.49,-426.49,7.97,N/A,-48.36,8928.TWO,⚪ 中性觀察
33.09,6.46,6.677215189873418,3.58,⚠️ 獲利稀釋,N/A,2026-03,2025,泰金-KY,237.0,105.5,460.73,-427.64,7.66,N/A,-40.72,6629.TWO,⚪ 中性觀察
25.0,-0.82,0.0,-0.06,⚠️ 獲利稀釋,11.27%,2026-03,2025,地球,-31.050000000000004,10.3500003815,453.18,-428.18,-7.7,-7.81%,-1011.11,1324.TW,⚪ 數據不足
-88.89,0.67,37.5,0.01,📉 獲利侵蝕,19.47%,2026-03,2025,同致,18.6,46.5,339.45,-428.34,-0.85,0.28%,-56.49,3552.TWO,❌ 暫避觀望
-29.41,0.14,32.63888888888889,0.12,📉 獲利侵蝕,N/A,2026-03,2025,茂迪,10.799999999999999,23.5,399.05,-428.46000000000004,-5.05,N/A,-77.05,6244.TWO,❌ 暫避觀望
88.16,4.3,6.06542070335514,1.44,⚠️ 獲利稀釋,25.09%,2026-03,2025,炎洲流通,160.5,64.9000015259,517.89,-429.73,32.43,7.94%,36.94,3171.TWO,⚪ 中性觀察
178.38,1.22,90.61538461538461,1.03,⚠️ 獲利稀釋,23.49%,2026-03,2025,雙鍵,48.75,294.5,608.46,-430.08000000000004,5.46,7.74%,377.27,4764.TW,❌ 暫避觀望
379.17,0.43,36.073059360730596,1.15,⚠️ 獲利稀釋,10.44%,2026-03,2025,麗臺,32.85,79.0,809.72,-430.55,5.42,2.26%,107.41,2465.TW,❌ 暫避觀望
-44.9,8.72,8.388003748828492,1.08,📉 獲利侵蝕,N/A,2026-03,2025,銳澤,320.1,179.0,386.1,-431.0,31.42,N/A,27.67,7703.TWO,⚪ 中性觀察
57.89,0.58,32.12903176587098,0.3,⚠️ 獲利稀釋,19.12%,2026-03,2025,台灣精材,23.249999999999996,49.7999992371,489.0,-431.11,-0.57,0.61%,-44.12,3467.TWO,❌ 暫避觀望
-185.71,0.34,0.0,-0.2,🏰 高護城河,52.20%,2026-03,2025,宏易,-4.199999999999999,24.7999992371,246.43,-432.14,455.57,27.02%,126.0,4530.TWO,⚪ 數據不足
32.35,0.5,92.32323386454546,0.45,⚠️ 獲利稀釋,N/A,2026-03,2025,天二科技,14.85,91.4000015259,464.7,-432.34999999999997,12.86,N/A,-21.88,6834.TW,❌ 暫避觀望
83.33,0.28,38.20754716981132,0.22,⚠️ 獲利稀釋,N/A,2026-03,2025,信義,7.95,20.25,516.23,-432.90000000000003,-10.36,N/A,-88.43,9940.TW,❌ 暫避觀望
0.0,5.2,6.60757453666398,1.01,📉 獲利侵蝕,N/A,2026-03,2025,群電,186.15,82.0,433.32,-433.32,-7.33,N/A,-37.65,6412.TW,⚪ 中性觀察
-60.0,-0.27,0.0,0.02,🔄 轉虧為盈,16.50%,2026-03,2025,宏遠,-10.350000000000001,6.8800001144,373.47,-433.47,-9.38,1.12%,35.0,1460.TW,⚪ 數據不足
-5.06,-17.51,0.0,-2.7,📉 獲利侵蝕,N/A,2026-03,2025,神盾,-587.7,98.6999969482,429.03,-434.09,11.11,N/A,-56.06,6462.TWO,⚪ 數據不足
28.57,-1.6,0.0,0.1,🔄 轉虧為盈,18.49%,2026-03,2025,台泥,-40.650000000000006,24.3999996185,462.77,-434.2,-3.11,3.76%,-203.45,1101.TW,⚪ 數據不足
22.61,6.46,7.100681533065859,1.41,⚠️ 獲利稀釋,N/A,2026-03,2025,振曜,198.15,93.8000030518,458.37,-435.76,15.03,N/A,-10.28,6143.TWO,⚪ 中性觀察
-190.48,0.67,131.6176470588235,-0.38,📉 獲利侵蝕,N/A,2026-03,2025,達亞,20.400000000000002,179.0,246.42,-436.9,19.58,N/A,-64.17,6762.TWO,❌ 暫避觀望
0.0,7.81,1.8290043290043292,2.09,📉 獲利侵蝕,N/A,2026-03,2025,新潤,346.49999999999994,42.25,438.27,-438.27,3.72,N/A,38.72,6186.TWO,⚪ 中性觀察
-20.17,3.93,2.8272532598175966,0.99,📉 獲利侵蝕,N/A,2026-03,2025,潤泰新,139.8,26.3500003815,418.62,-438.79,23.56,N/A,-35.22,9945.TW,⚪ 中性觀察
-8.57,9.05,4.378356051218504,2.0,📉 獲利侵蝕,16.76%,2026-03,2025,群光,363.15000000000003,106.0,430.95,-439.52,-5.73,6.72%,-27.23,2385.TW,⚪ 中性觀察
14.81,2.23,9.214659552722512,0.62,⚠️ 獲利稀釋,N/A,2026-03,2025,欣泰,85.95,52.7999992371,459.52,-444.71,11.76,N/A,-5.51,8917.TWO,⚪ 中性觀察
240.0,-1.15,0.0,0.35,🔄 轉虧為盈,N/A,2026-03,2025,豪勉,-28.649999999999995,33.7999992371,685.01,-445.01,4.45,N/A,31.55,6218.TWO,⚪ 數據不足
