eps,prev_eps_yoy,prev_rev_yoy,name,symbol,pe,price,expansion,est_price,eps_yoy,rev_yoy,om,advice,prev_eps,gm,date,status,prev_year
1.41,-10.28,15.03,振曜,6143.TWO,6.071157982452687,80.1999969482,-435.76,198.15,22.61,458.37,N/A,⚪ 中性觀察,6.46,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.38,-64.17,19.58,達亞,6762.TWO,118.38235294117646,161.0,-436.9,20.400000000000002,-190.48,246.42,N/A,❌ 暫避觀望,0.67,N/A,2026-03,📉 獲利侵蝕,2025
2.09,38.72,3.72,新潤,6186.TWO,1.3051947886796538,30.1499996185,-438.27,346.49999999999994,0.0,438.27,N/A,⚪ 中性觀察,7.81,N/A,2026-03,📉 獲利侵蝕,2025
0.99,-35.22,23.56,潤泰新,9945.TW,2.9881974658261803,27.8500003815,-438.79,139.8,-20.17,418.62,N/A,⚪ 中性觀察,3.93,N/A,2026-03,📉 獲利侵蝕,2025
2.0,-27.23,-5.73,群光,2385.TW,4.357703428335398,105.5,-439.52,363.15000000000003,-8.57,430.95,6.72%,⚪ 中性觀察,9.05,16.76%,2026-03,📉 獲利侵蝕,2025
0.62,-5.51,11.76,欣泰,8917.TWO,9.09249537069808,52.0999984741,-444.71,85.95,14.81,459.52,N/A,⚪ 中性觀察,2.23,N/A,2026-03,⚠️ 獲利稀釋,2025
0.35,31.55,4.45,豪勉,6218.TWO,0.0,44.7999992371,-445.01,-28.649999999999995,240.0,685.01,N/A,⚪ 數據不足,-1.15,N/A,2026-03,🔄 轉虧為盈,2025
1.26,58.63,1.7,卜蜂,1215.TW,4.380603096984515,107.5,-447.26,368.09999999999997,-47.06,400.2,12.03%,⚪ 中性觀察,10.39,20.24%,2026-03,📉 獲利侵蝕,2025
-0.02,102.99,-4.46,安集,6477.TW,130.9615355273077,34.0499992371,-447.99,3.9000000000000004,77.78,525.77,N/A,❌ 暫避觀望,0.02,N/A,2026-03,⚠️ 獲利稀釋,2025
0.06,19.51,0.27,安心,1259.TWO,14.541387024608502,65.0,-448.36,67.05,-77.78,370.58,0.36%,⚪ 中性觀察,2.45,23.02%,2026-03,📉 獲利侵蝕,2025
-0.19,-354.9,-43.65,合世,1781.TWO,0.0,10.1999998093,-448.52,-50.25000000000001,-258.33,190.19,N/A,⚪ 數據不足,-1.3,N/A,2026-03,📉 獲利侵蝕,2025
1.4,-1.82,10.19,超豐,2441.TW,10.584958217270195,114.0,-449.05,161.54999999999998,34.62,483.67,15.72%,⚪ 中性觀察,4.31,19.91%,2026-03,⚠️ 獲利稀釋,2025
-0.08,78.72,23.71,唐鋒,4609.TWO,0.0,4.2399997711,-450.16,-10.5,38.46,488.62,-68.47%,⚪ 數據不足,-0.1,4.92%,2026-03,⚠️ 獲利稀釋,2025
0.13,21.43,-6.08,永豐餘,1907.TW,13.488372093023257,29.0,-450.58,32.25,244.44,695.02,-0.03%,⚪ 中性觀察,1.19,13.94%,2026-03,⚠️ 獲利稀釋,2025
0.09,-66.92,-9.94,精剛,1584.TWO,0.0,0.0,-450.81,0.0,-66.67,384.14,6.58%,⚪ 數據不足,0.44,14.01%,2026-03,📉 獲利侵蝕,2025
0.14,-81.97,-2.15,加高,8182.TWO,113.33333795727269,37.4000015259,-452.18,4.950000000000002,-73.08,379.1,N/A,❌ 暫避觀望,0.44,N/A,2026-03,📉 獲利侵蝕,2025
0.89,11.23,18.36,鈺齊-KY,9802.TW,4.584527220630373,64.0,-454.54,209.39999999999998,-28.8,425.74,N/A,⚪ 中性觀察,6.05,N/A,2026-03,📉 獲利侵蝕,2025
-0.01,-77.63,1.31,愛山林,2540.TW,20.189075309705885,48.0499992371,-455.06,35.699999999999996,-111.11,343.95,4.98%,❌ 暫避觀望,0.69,20.31%,2026-03,📉 獲利侵蝕,2025
0.02,-57.14,3.37,正道,1506.TW,109.44444868333333,9.8500003815,-455.34000000000003,1.3499999999999999,100.0,555.34,N/A,❌ 暫避觀望,0.06,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.6,4.84,17.89,鑫創,3259.TWO,0.0,11.0,-456.28999999999996,-87.6,-17.65,438.64,-45.05%,⚪ 數據不足,-2.36,15.22%,2026-03,📉 獲利侵蝕,2025
0.0,-143.4,-4.4,公準,3178.TWO,0.0,58.9000015259,-457.06,-17.25,-100.0,357.06,-7.19%,⚪ 數據不足,-0.46,9.34%,2026-03,📉 獲利侵蝕,2025
5.26,34.92,6.33,世紀風電,2072.TW,0.0,0.0,-457.86,0.0,88.76,546.62,30.89%,⚪ 數據不足,11.94,35.24%,2026-03,⚠️ 獲利稀釋,2025
0.85,-272.65,51.16,偉訓,3032.TW,0.0,70.8000030518,-458.17999999999995,-182.85,-39.72,418.46,5.69%,⚪ 數據不足,-7.93,19.78%,2026-03,🔄 轉虧為盈,2025
0.24,-79.17,-16.46,炎洲,4306.TW,16.83908002126437,14.6499996185,-458.61999999999995,13.05,91.67,550.29,5.94%,❌ 暫避觀望,0.26,15.11%,2026-03,⚠️ 獲利稀釋,2025
0.64,-33.62,-8.12,IKKA-KY,2250.TW,5.489021956087824,55.0,-458.66999999999996,150.29999999999998,-44.83,413.84,2.64%,⚪ 中性觀察,3.99,16.71%,2026-03,📉 獲利侵蝕,2025
2.59,346.24,29.26,冠星-KY,4439.TW,4.2681818875409085,93.9000015259,-458.78000000000003,330.0,26.34,485.12,0.97%,⚪ 中性觀察,7.73,15.60%,2026-03,⚠️ 獲利稀釋,2025
-0.4,-31900.0,-29.49,合富-KY,4745.TWO,0.0,11.5500001907,-460.25,-80.70000000000002,-2.56,457.69,-25.62%,⚪ 數據不足,-3.18,5.44%,2026-03,📉 獲利侵蝕,2025
0.4,-27.57,-5.0,華宏,8240.TWO,9.746588693957115,50.0,-460.28000000000003,76.95,-47.37,412.91,N/A,⚪ 中性觀察,2.18,N/A,2026-03,📉 獲利侵蝕,2025
0.15,783.33,114.77,飛寶企業,4413.TWO,0.0,19.3999996185,-461.44000000000005,-3.4499999999999997,160.0,621.44,6.14%,⚪ 數據不足,0.53,24.00%,2026-03,⚠️ 獲利稀釋,2025
-0.39,-433.33,54.84,錸寶,8104.TW,0.0,29.6499996185,-462.03999999999996,-10.95,-225.0,237.04,N/A,⚪ 數據不足,-0.55,N/A,2026-03,📉 獲利侵蝕,2025
4.55,-8.41,-35.84,京晨科,6419.TWO,8.295711060948081,147.0,-462.09999999999997,265.79999999999995,193.55,655.65,N/A,⚪ 中性觀察,9.58,N/A,2026-03,⚠️ 獲利稀釋,2025
0.12,73.95,-4.56,力達-KY,4552.TW,3.218029430083857,15.3500003815,-462.36,71.55000000000001,-81.54,380.82,7.61%,⚪ 中性觀察,2.07,19.46%,2026-03,📉 獲利侵蝕,2025
-0.16,229.63,29.92,金穎生技,1796.TWO,28.640776699029132,29.5,-463.06,15.449999999999998,-200.0,263.06,10.64%,❌ 暫避觀望,0.7,31.84%,2026-03,📉 獲利侵蝕,2025
0.4,-67.32,-22.97,茂林-KY,4935.TW,10.015723390408803,31.8500003815,-463.82,47.70000000000001,8.11,471.93,-1.85%,⚪ 中性觀察,1.34,14.61%,2026-03,⚠️ 獲利稀釋,2025
5.23,30.07,22.91,潤德,6881.TWO,4.614384748700173,213.0,-466.64,692.4000000000001,34.79,501.43,N/A,⚪ 中性觀察,19.42,N/A,2026-03,⚠️ 獲利稀釋,2025
-1.26,21.08,43.24,益安,6499.TWO,0.0,70.1999969482,-466.64,-271.8,34.72,501.36,N/A,⚪ 數據不足,-7.24,N/A,2026-03,⚠️ 獲利稀釋,2025
0.03,-62.99,-2.85,威宏-KY,8442.TW,4.486673323089832,45.4500007629,-468.06,151.95,-98.76,369.3,N/A,⚪ 中性觀察,4.18,N/A,2026-03,📉 獲利侵蝕,2025
-0.19,-61.33,21.35,堤維西,1522.TW,8.964285850535713,25.1000003815,-468.38,42.00000000000001,-113.39,354.99,0.14%,⚪ 中性觀察,1.72,15.03%,2026-03,📉 獲利侵蝕,2025
0.3,-79.55,23.93,星宇航空,2646.TW,23.372093466860463,20.1000003815,-468.95,12.900000000000002,0.0,468.95,1.56%,❌ 暫避觀望,0.09,13.18%,2026-03,📉 獲利侵蝕,2025
0.48,0.5,-5.76,瑞智,4532.TW,4.49136269069098,23.3999996185,-469.0,78.14999999999999,-33.8,435.2,6.80%,⚪ 中性觀察,2.05,17.17%,2026-03,📉 獲利侵蝕,2025
0.85,2.11,2.58,華航,2610.TW,3.1562501192031247,20.2000007629,-470.76,96.0,21.74,492.5,9.36%,⚪ 中性觀察,2.42,18.07%,2026-03,⚠️ 獲利稀釋,2025
1.76,13.97,29.58,聚賢研發-創,7631.TW,9.90391722099039,134.0,-471.32000000000005,202.95000000000002,109.52,580.84,N/A,⚪ 中性觀察,6.56,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.51,-42.86,-15.47,巨大,9921.TW,17.727272124150193,89.6999969482,-472.13,75.9,-154.26,317.87,N/A,❌ 暫避觀望,1.84,N/A,2026-03,📉 獲利侵蝕,2025
-0.45,-11.11,2.84,泰宗,4169.TW,0.0,0.0,-474.96999999999997,0.0,-463.64,11.33,-3.78%,⚪ 數據不足,0.32,44.20%,2026-03,📉 獲利侵蝕,2025
4.36,25.11,31.51,台燿,6274.TWO,47.55480607082631,1410.0,-476.41,444.75,79.42,555.83,N/A,❌ 暫避觀望,12.13,N/A,2026-03,⚠️ 獲利稀釋,2025
0.1,-92.45,-4.04,元創精密,3685.TWO,0.0,37.25,-477.1500000000001,-33.15,166.67,643.82,6.52%,⚪ 數據不足,-1.02,22.32%,2026-03,🔄 轉虧為盈,2025
1.28,-31.61,3.51,堡達,3537.TWO,10.155642171770427,52.2000007629,-478.01,77.1,4.07,482.08,N/A,⚪ 中性觀察,2.51,N/A,2026-03,⚠️ 獲利稀釋,2025
0.75,-338.6,6.53,及成,3095.TWO,0.0,35.5499992371,-478.55,-101.55,169.7,648.25,6.20%,⚪ 數據不足,-2.0,20.83%,2026-03,🔄 轉虧為盈,2025
0.03,42.76,-22.14,大宇,1445.TW,0.0,10.1999998093,-478.78,-26.999999999999996,-83.33,395.45,-24.84%,⚪ 數據不足,-0.87,6.55%,2026-03,🔄 轉虧為盈,2025
-0.19,-707.04,46.15,光聚晶電,6111.TWO,0.0,33.5999984741,-480.03000000000003,-89.85000000000001,67.92,547.95,N/A,⚪ 數據不足,-4.63,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.62,-3.35,24.6,中揚光,6668.TW,0.0,42.2000007629,-480.09,-63.30000000000001,-24.0,456.09,N/A,⚪ 數據不足,-1.93,N/A,2026-03,📉 獲利侵蝕,2025
0.34,11.54,-2.79,輝創,6722.TW,0.0,32.1500015259,-480.12,0.0,-29.17,450.95,N/A,⚪ 數據不足,2.9,N/A,2026-03,📉 獲利侵蝕,2025
1.33,60.92,127.87,台特化,4772.TWO,24.562306900102985,238.5,-480.19000000000005,145.65,90.0,570.19,38.48%,❌ 暫避觀望,4.2,48.92%,2026-03,⚠️ 獲利稀釋,2025
0.1,-142.47,-0.85,越峰,8121.TWO,0.0,26.5,-480.96000000000004,-15.0,200.0,680.96,N/A,⚪ 數據不足,-0.31,N/A,2026-03,🔄 轉虧為盈,2025
0.12,-69.95,-69.37,昇陽,3266.TW,12.477477821171172,13.8500003815,-481.40000000000003,16.65,71.43,552.83,22.63%,⚪ 中性觀察,0.58,42.09%,2026-03,⚠️ 獲利稀釋,2025
0.69,14.36,-2.98,大甲,2221.TWO,15.341297188720137,89.9000015259,-481.62,87.89999999999999,6.15,487.77,8.37%,❌ 暫避觀望,2.31,20.63%,2026-03,⚠️ 獲利稀釋,2025
1.96,32.54,15.92,建國,5515.TW,4.920398085860696,49.4500007629,-483.08,150.75,326.09,809.17,N/A,⚪ 中性觀察,4.48,N/A,2026-03,⚠️ 獲利稀釋,2025
12.61,33.98,47.52,雙鴻,3324.TWO,19.650655021834062,1305.0,-483.23,996.15,124.6,607.83,14.07%,❌ 暫避觀望,28.26,26.37%,2026-03,⚠️ 獲利稀釋,2025
0.28,-92.0,-5.46,中華化,1727.TW,244.99999152277778,88.1999969482,-483.71000000000004,5.3999999999999995,660.0,1143.71,-0.08%,❌ 暫避觀望,0.04,11.85%,2026-03,⚠️ 獲利稀釋,2025
0.2,-92.31,-10.01,亞矽,6113.TWO,0.0,22.25,-484.32,-3.9000000000000004,66.67,550.99,N/A,⚪ 數據不足,-0.25,N/A,2026-03,🔄 轉虧為盈,2025
0.52,38.67,-1.7,雙邦,6506.TWO,6.462093725090252,17.8999996185,-485.28000000000003,41.550000000000004,26.83,512.11,N/A,⚪ 中性觀察,1.04,N/A,2026-03,⚠️ 獲利稀釋,2025
0.56,-22.04,-6.89,亞泥,1102.TW,4.8209366391184565,35.0,-485.61,108.9,39.47,525.08,10.05%,⚪ 中性觀察,3.0,14.02%,2026-03,⚠️ 獲利稀釋,2025
-0.32,-48.37,15.52,翔耀,2438.TW,0.0,19.0,-486.59999999999997,-80.54999999999998,-31.82,454.78,-5.91%,⚪ 數據不足,-2.38,51.08%,2026-03,🏰 高護城河,2025
0.21,-92.83,-0.35,銘鈺,4545.TW,166.74999237049997,33.3499984741,-489.31,3.0000000000000004,-47.5,441.81,N/A,❌ 暫避觀望,0.17,N/A,2026-03,📉 獲利侵蝕,2025
1.33,-33.96,6.33,臻鼎-KY,4958.TW,36.721680420105024,489.5,-490.53999999999996,199.95000000000002,101.52,592.06,N/A,❌ 暫避觀望,6.91,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.11,-184.48,7.56,茂矽,2342.TW,0.0,39.7000007629,-492.5,-15.450000000000001,-164.71,327.79,-12.78%,⚪ 數據不足,-0.49,9.49%,2026-03,📉 獲利侵蝕,2025
1.58,24.26,45.1,創泓科技,7714.TWO,12.348178137651821,183.0,-492.84999999999997,222.3,56.44,549.29,N/A,⚪ 中性觀察,6.33,N/A,2026-03,⚠️ 獲利稀釋,2025
1.69,-22.96,4.91,華新科,2492.TW,30.12820512820513,305.5,-495.17,152.1,40.83,536.0,6.37%,❌ 暫避觀望,4.74,18.27%,2026-03,⚠️ 獲利稀釋,2025
-0.22,-539.13,-30.73,百一,6152.TW,0.0,15.1999998093,-495.44,-59.10000000000001,-46.67,448.77,N/A,⚪ 數據不足,-1.47,N/A,2026-03,📉 獲利侵蝕,2025
0.78,-18.02,5.35,凱美,2375.TW,13.735632183908047,119.5,-497.43,130.5,-36.07,461.36,7.43%,⚪ 中性觀察,3.73,19.39%,2026-03,📉 獲利侵蝕,2025
-0.4,-69.2,-12.33,燿華,2367.TW,23.75000090827381,39.9000015259,-498.37,25.2,-165.57,332.8,-4.89%,❌ 暫避觀望,0.68,8.85%,2026-03,📉 獲利侵蝕,2025
2.06,15.34,15.52,金居,8358.TWO,48.45650140318054,518.0,-501.73999999999995,160.35000000000002,96.19,597.93,N/A,❌ 暫避觀望,4.21,N/A,2026-03,⚠️ 獲利稀釋,2025
0.12,16.83,33.85,全域,3067.TWO,0.0,16.8999996185,-503.54999999999995,-34.5,50.0,553.55,-17.20%,⚪ 數據不足,-0.84,28.85%,2026-03,🔄 轉虧為盈,2025
-0.96,2.97,-3.41,惠特,6706.TW,0.0,151.0,-504.26,-179.70000000000002,-357.14,147.12,N/A,⚪ 數據不足,-3.92,N/A,2026-03,📉 獲利侵蝕,2025
-0.04,4.12,4.0,華建,2530.TW,3.8794727648775895,20.6000003815,-504.72,79.64999999999999,-300.0,204.72,N/A,⚪ 中性觀察,2.03,N/A,2026-03,📉 獲利侵蝕,2025
-0.42,53.52,-16.31,保銳,8093.TWO,0.0,25.6499996185,-505.53999999999996,-32.99999999999999,-255.56,249.98,N/A,⚪ 數據不足,-1.32,N/A,2026-03,📉 獲利侵蝕,2025
-0.92,-94.87,5.68,進泰電子,3465.TWO,0.0,29.1499996185,-505.57,-20.55,-231.43,274.14,-2.95%,⚪ 數據不足,0.04,20.16%,2026-03,📉 獲利侵蝕,2025
0.4,-31.07,-9.51,美亞,2020.TW,4.058935433745247,21.3500003815,-505.78999999999996,78.89999999999999,-32.2,473.59,12.02%,⚪ 中性觀察,2.13,19.71%,2026-03,📉 獲利侵蝕,2025
0.35,-27.08,7.41,信音,6126.TWO,13.23394512912844,28.8500003815,-506.05,32.7,45.83,551.88,N/A,⚪ 中性觀察,0.71,N/A,2026-03,⚠️ 獲利稀釋,2025
0.43,38.78,19.41,百徽,6259.TWO,15.497237147569063,28.0499992371,-507.14000000000004,27.15,43.33,550.47,N/A,❌ 暫避觀望,0.7,N/A,2026-03,⚠️ 獲利稀釋,2025
0.15,-76.51,-19.54,新日興,3376.TW,49.589041095890416,181.0,-508.72,54.75,-86.36,422.36,-3.62%,❌ 暫避觀望,1.63,11.53%,2026-03,📉 獲利侵蝕,2025
12.76,34.76,37.11,聖暉*,5536.TWO,11.52592994841162,849.0,-508.87,1104.8999999999999,146.33,655.2,N/A,⚪ 中性觀察,28.42,N/A,2026-03,⚠️ 獲利稀釋,2025
1.2,1.47,-2.69,崇越電,3388.TWO,7.864077669902912,81.0,-509.09,154.5,27.66,536.75,6.27%,⚪ 中性觀察,4.15,17.90%,2026-03,⚠️ 獲利稀釋,2025
1.54,-18.0,-11.01,東科-KY,5225.TW,1.9681244801371385,53.0999984741,-509.62,404.7,-37.4,472.22,N/A,⚪ 中性觀察,10.26,N/A,2026-03,📉 獲利侵蝕,2025
3.24,24.18,8.39,日月光投控,3711.TW,27.717391304347824,612.0,-512.26,331.20000000000005,85.38,597.64,9.94%,❌ 暫避觀望,9.37,19.52%,2026-03,⚠️ 獲利稀釋,2025
0.05,-40.98,-0.74,東泥,1110.TW,20.194805442467533,15.5500001907,-512.52,11.55,-50.0,462.52,7.32%,❌ 暫避觀望,0.36,15.28%,2026-03,📉 獲利侵蝕,2025
1.1,6.44,5.27,中聯資源,9930.TW,4.869151588096749,61.4000015259,-512.83,189.14999999999998,-17.29,495.54,N/A,⚪ 中性觀察,4.96,N/A,2026-03,📉 獲利侵蝕,2025
1.33,-10.24,8.55,明安,8938.TWO,3.9396226990867924,52.2000007629,-513.1800000000001,198.75,-69.56,443.62,N/A,⚪ 中性觀察,6.18,N/A,2026-03,📉 獲利侵蝕,2025
0.02,-614.29,3.15,錸德,2349.TW,0.0,10.1999998093,-513.22,-13.499999999999998,100.0,613.22,-2.23%,⚪ 數據不足,-0.36,17.24%,2026-03,🔄 轉虧為盈,2025
1.21,108.09,1.8,國建,2501.TW,2.9809004613233285,21.8500003815,-514.0899999999999,109.95,611.76,1125.85,17.13%,⚪ 中性觀察,2.83,26.51%,2026-03,⚠️ 獲利稀釋,2025
-1.09,-28.85,-4.92,華廣,4737.TW,0.0,54.0,-515.4200000000001,-82.95,-390.48,124.94,-24.14%,⚪ 數據不足,-2.68,39.56%,2026-03,📉 獲利侵蝕,2025
2.63,-52.17,-28.92,全心投控,2718.TWO,0.9064194953458409,40.0999984741,-516.0799999999999,663.5999999999999,285.29,801.37,N/A,⚪ 中性觀察,16.94,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.09,-77.39,13.67,松上,6156.TWO,30.3030303030303,20.0,-516.72,9.9,-116.36,400.36,N/A,❌ 暫避觀望,0.45,N/A,2026-03,📉 獲利侵蝕,2025
0.2,-35.71,3.09,佳世達,2352.TW,15.374331550802138,28.75,-517.8299999999999,28.05,-20.0,497.83,1.17%,❌ 暫避觀望,0.64,17.06%,2026-03,📉 獲利侵蝕,2025
1.03,7.03,1.36,擎邦,6122.TWO,4.455100128517873,51.0999984741,-518.13,172.05,-10.62,507.51,N/A,⚪ 中性觀察,4.78,N/A,2026-03,📉 獲利侵蝕,2025
0.0,800.0,12.57,合晶,6182.TWO,0.0,103.5,-518.23,-0.75,-100.0,418.23,N/A,⚪ 數據不足,0.09,N/A,2026-03,📉 獲利侵蝕,2025
0.18,-9.38,-42.44,昱捷,3232.TWO,27.605634340140845,19.6000003815,-518.9,10.649999999999999,-25.0,493.9,-5.24%,❌ 暫避觀望,0.29,12.15%,2026-03,📉 獲利侵蝕,2025
0.2,-76.92,15.55,達方,8163.TW,18.562500476812502,29.7000007629,-520.4,23.999999999999996,-4.76,515.64,N/A,❌ 暫避觀望,0.51,N/A,2026-03,📉 獲利侵蝕,2025
0.11,39.69,19.12,中探針,6217.TWO,0.0,161.0,-522.3199999999999,-65.1,115.71,638.03,N/A,⚪ 數據不足,-1.65,N/A,2026-03,🔄 轉虧為盈,2025
1.67,-10.42,19.28,美琪瑪,4721.TWO,8.54741860122449,71.1999969482,-523.49,124.95,122.67,646.16,18.00%,⚪ 中性觀察,3.01,25.58%,2026-03,⚠️ 獲利稀釋,2025
-0.15,-40.65,-43.58,昇益,5455.TWO,2.829827952342256,29.6000003815,-525.72,156.9,-600.0,-74.28,N/A,⚪ 中性觀察,3.46,N/A,2026-03,🌑 雙重衰退,2025
0.17,-864.29,-11.5,聚隆,1466.TW,0.0,14.8500003815,-527.39,-27.9,13.33,540.72,-9.47%,⚪ 數據不足,-1.07,0.54%,2026-03,🔄 轉虧為盈,2025
-0.59,-445.45,-24.95,大眾控,3701.TW,36.51376076798165,39.7999992371,-527.39,16.35,-188.06,339.33,-8.17%,❌ 暫避觀望,-0.38,15.03%,2026-03,📉 獲利侵蝕,2025
0.17,40.21,1.74,統一實,9907.TW,4.39882697947214,15.0,-528.57,51.150000000000006,-59.52,469.05,N/A,⚪ 中性觀察,1.36,N/A,2026-03,📉 獲利侵蝕,2025
0.51,-54.79,12.31,長華*,8070.TW,13.753424866547945,50.2000007629,-528.87,54.75,8.7,537.57,N/A,⚪ 中性觀察,1.02,N/A,2026-03,⚠️ 獲利稀釋,2025
2.59,-38.12,21.02,矽科宏晟,6725.TWO,7.566874312935141,206.5,-529.0,409.34999999999997,2.37,531.37,N/A,⚪ 中性觀察,12.98,N/A,2026-03,⚠️ 獲利稀釋,2025
1.2,29.9,53.42,東方風能,7786.TW,4.35114503816794,114.0,-529.75,392.99999999999994,-26.99,502.76,N/A,⚪ 中性觀察,11.11,N/A,2026-03,📉 獲利侵蝕,2025
2.55,9.84,27.79,勤凱,4760.TWO,15.2811004784689,255.5,-531.66,250.79999999999998,23.76,555.42,15.04%,❌ 暫避觀望,7.05,22.01%,2026-03,⚠️ 獲利稀釋,2025
-0.17,50.0,7.33,劍湖山,5701.TWO,0.0,4.1100001335,-533.4,-15.3,-466.67,66.73,N/A,⚪ 數據不足,-0.26,N/A,2026-03,📉 獲利侵蝕,2025
-0.45,-146.49,-9.35,錦明,3230.TWO,0.0,41.7999992371,-534.27,-58.650000000000006,-200.0,334.27,-37.72%,⚪ 數據不足,-1.6,7.05%,2026-03,📉 獲利侵蝕,2025
0.48,-1.42,10.76,元山,6275.TWO,6.958525228433181,45.2999992371,-534.38,97.64999999999999,-4.0,530.38,N/A,⚪ 中性觀察,2.81,N/A,2026-03,📉 獲利侵蝕,2025
10.08,41.25,64.2,兆聯實業,6944.TW,8.918015934207146,694.0,-537.27,1167.3,66.06,603.33,N/A,⚪ 中性觀察,32.29,N/A,2026-03,⚠️ 獲利稀釋,2025
1.05,13.99,14.74,亞光,3019.TW,7.971445568114218,134.0,-537.35,252.14999999999998,32.91,570.26,5.80%,⚪ 中性觀察,6.6,15.53%,2026-03,⚠️ 獲利稀釋,2025
-0.91,-264.86,11.94,尼得科超眾,6230.TW,0.0,116.5,-537.4899999999999,-57.75000000000001,-18.18,519.31,N/A,⚪ 數據不足,-2.44,N/A,2026-03,📉 獲利侵蝕,2025
1.71,-45.58,-1.62,山富,2743.TWO,3.850791143489073,51.0999984741,-538.1800000000001,199.04999999999998,-64.52,473.66,0.83%,⚪ 中性觀察,3.94,7.91%,2026-03,📉 獲利侵蝕,2025
-0.61,-33.17,0.46,虹堡,5258.TW,7.718977962974453,42.2999992371,-538.2,82.2,-317.86,220.34,N/A,⚪ 中性觀察,4.23,N/A,2026-03,📉 獲利侵蝕,2025
0.44,-24.35,-1.79,大億,1521.TW,13.005319554734042,24.4500007629,-539.1899999999999,28.200000000000003,-26.67,512.52,N/A,⚪ 中性觀察,0.87,N/A,2026-03,📉 獲利侵蝕,2025
0.62,-8.87,-0.27,鳳凰,5706.TW,5.4675808571197,43.8499984741,-541.1500000000001,120.3,17.31,558.46,N/A,⚪ 中性觀察,3.39,N/A,2026-03,⚠️ 獲利稀釋,2025
0.16,118.18,23.69,廣運,6125.TWO,138.14285278314284,48.3499984741,-544.92,5.250000000000001,33.33,578.25,N/A,❌ 暫避觀望,0.1,N/A,2026-03,⚠️ 獲利稀釋,2025
0.09,84.21,21.65,佳大,2033.TW,31.35294072764706,26.6499996185,-545.0699999999999,12.75,-18.18,526.89,5.22%,❌ 暫避觀望,0.35,14.21%,2026-03,📉 獲利侵蝕,2025
6.83,5.99,2.65,新普,6121.TWO,5.258046614872364,379.0,-546.33,1081.2,-11.76,534.57,N/A,⚪ 中性觀察,30.6,N/A,2026-03,📉 獲利侵蝕,2025
1.3,1.64,3.33,致伸,4915.TW,4.312416453544727,64.5999984741,-546.61,224.70000000000002,-19.62,526.99,4.16%,⚪ 中性觀察,5.71,17.61%,2026-03,📉 獲利侵蝕,2025
0.32,4.73,-5.32,泰山,1218.TW,0.0,0.0,-547.41,0.0,-13.89,533.52,2.59%,⚪ 數據不足,1.59,16.49%,2026-03,📉 獲利侵蝕,2025
4.17,78.29,6.0,雄獅,2731.TW,3.219871205151794,140.0,-547.51,652.1999999999999,-8.75,538.76,5.55%,⚪ 中性觀察,17.49,16.93%,2026-03,📉 獲利侵蝕,2025
0.82,16.39,14.68,宏泰,1612.TW,4.773039994896836,34.7000007629,-549.0500000000001,109.05,36.67,585.72,13.07%,⚪ 中性觀察,2.77,16.53%,2026-03,⚠️ 獲利稀釋,2025
-0.16,-159.3,-24.27,瀧澤科,6609.TWO,0.0,38.7999992371,-549.8199999999999,-46.650000000000006,-164.0,385.82,N/A,⚪ 數據不足,-1.53,N/A,2026-03,📉 獲利侵蝕,2025
0.73,9.36,19.07,亞力,1514.TW,13.262599469496022,100.0,-550.09,113.1,20.0,570.09,11.79%,⚪ 中性觀察,3.3,20.06%,2026-03,⚠️ 獲利稀釋,2025
3.12,11.7,8.19,智易,3596.TW,4.86598596043395,152.5,-552.5600000000001,470.09999999999997,1.3,553.86,6.31%,⚪ 中性觀察,12.6,15.29%,2026-03,⚠️ 獲利稀釋,2025
7.95,-7.65,0.01,和泰車,2207.TW,6.595562093907073,538.0,-553.5,1223.5500000000002,2.85,556.35,9.92%,⚪ 中性觀察,33.93,17.53%,2026-03,⚠️ 獲利稀釋,2025
-1.12,-29.44,-17.45,偉康科技,6865.TWO,10.37453212093633,27.7000007629,-554.76,40.05,-544.0,10.76,N/A,⚪ 中性觀察,1.52,N/A,2026-03,📉 獲利侵蝕,2025
0.29,14.41,21.69,華電,1603.TW,0.0,0.0,-555.9499999999999,0.0,-66.67,489.28,6.41%,⚪ 數據不足,3.26,9.14%,2026-03,📉 獲利侵蝕,2025
0.46,52.56,15.66,建榮,5340.TWO,30.10714394707143,84.3000030518,-556.21,42.0,70.37,626.58,N/A,❌ 暫避觀望,1.19,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.39,-11.58,-2.94,能率網通,8071.TWO,0.0,21.3999996185,-558.0799999999999,-51.45,46.58,604.66,N/A,⚪ 數據不足,-1.1,N/A,2026-03,⚠️ 獲利稀釋,2025
0.07,-132.04,-69.02,斐成,3313.TWO,0.0,10.6999998093,-560.93,-12.6,200.0,760.93,-413.94%,⚪ 數據不足,-0.35,-74.40%,2026-03,🔄 轉虧為盈,2025
1.39,-7.18,9.7,昕奇雲端,7747.TWO,10.68738229755179,113.5,-562.3299999999999,159.29999999999998,11.2,573.53,N/A,⚪ 中性觀察,4.04,N/A,2026-03,⚠️ 獲利稀釋,2025
