name,prev_eps_yoy,prev_year,date,status,advice,prev_eps,eps,prev_rev_yoy,pe,est_price,symbol,price,gm,rev_yoy,expansion,om,eps_yoy
神準,27.76,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.2,0.1,25.46,9.25925925925926,210.6,3558.TWO,130.0,14.36%,328.63,-424.75,0.40%,-96.12
鉅明,-48.36,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.42,0.66,7.97,10.595238095238095,31.5,8928.TWO,22.25,N/A,370.49,-426.49,N/A,-56.0
泰金-KY,-40.72,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.46,3.58,7.66,6.898734177215189,237.0,6629.TWO,109.0,N/A,460.73,-427.64,N/A,33.09
地球,-1011.11,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.82,-0.06,-7.7,0.0,-31.050000000000004,1324.TW,10.5500001907,11.27%,453.18,-428.18,-7.81%,25.0
同致,-56.49,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.67,0.01,-0.85,38.306451612903224,18.6,3552.TWO,47.5,19.47%,339.45,-428.34,0.28%,-88.89
茂迪,-77.05,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.14,0.12,-5.05,36.31944391458334,10.799999999999999,6244.TWO,26.1499996185,N/A,399.05,-428.46000000000004,N/A,-29.41
炎洲流通,36.94,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.3,1.44,32.43,6.4299068272710285,160.5,3171.TWO,68.8000030518,25.09%,517.89,-429.73,7.94%,88.16
雙鍵,377.27,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.22,1.03,5.46,91.38461538461539,48.75,4764.TW,297.0,23.49%,608.46,-430.08000000000004,7.74%,178.38
麗臺,107.41,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.43,1.15,5.42,33.789954337899545,32.85,2465.TW,74.0,10.44%,809.72,-430.55,2.26%,379.17
銳澤,27.67,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,8.72,1.08,31.42,9.067478912839738,320.1,7703.TWO,193.5,N/A,386.1,-431.0,N/A,-44.9
台灣精材,-44.12,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.58,0.3,-0.57,37.9354833787742,23.249999999999996,3467.TWO,58.7999992371,19.12%,489.0,-431.11,0.61%,57.89
宏易,126.0,2025,2026-03,🏰 高護城河,⚪ 數據不足,0.34,-0.2,455.57,0.0,-4.199999999999999,4530.TWO,25.6000003815,52.20%,246.43,-432.14,27.02%,-185.71
天二科技,-21.88,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.5,0.45,12.86,119.6969696969697,14.85,6834.TW,118.5,N/A,464.7,-432.34999999999997,N/A,32.35
信義,-88.43,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.28,0.22,-10.36,37.07547097830189,7.95,9940.TW,19.6499996185,N/A,516.23,-432.90000000000003,N/A,83.33
群電,-37.65,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.2,1.01,-7.33,7.219983761007253,186.15,6412.TW,89.5999984741,N/A,433.32,-433.32,N/A,0.0
宏遠,35.0,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.27,0.02,-9.38,0.0,-10.350000000000001,1460.TW,7.7699999809,16.50%,373.47,-433.47,1.12%,-60.0
神盾,-56.06,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-17.51,-2.7,11.11,0.0,-587.7,6462.TWO,114.0,N/A,429.03,-434.09,N/A,-5.06
台泥,-203.45,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.6,0.1,-3.11,0.0,-40.650000000000006,1101.TW,23.3999996185,18.49%,462.77,-434.2,3.76%,28.57
振曜,-10.28,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.46,1.41,15.03,8.0999242997729,198.15,6143.TWO,107.0,N/A,458.37,-435.76,N/A,22.61
達亞,-64.17,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.67,-0.38,19.58,119.48529411764704,20.400000000000002,6762.TWO,162.5,N/A,246.42,-436.9,N/A,-190.48
新潤,38.72,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,7.81,2.09,3.72,1.865800799744589,346.49999999999994,6186.TWO,43.0999984741,N/A,438.27,-438.27,N/A,0.0
潤泰新,-35.22,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.93,0.99,23.56,2.7628755364806867,139.8,9945.TW,25.75,N/A,418.62,-438.79,N/A,-20.17
群光,-27.23,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,9.05,2.0,-5.73,4.419661296984717,363.15000000000003,2385.TW,107.0,16.76%,430.95,-439.52,6.72%,-8.57
欣泰,-5.51,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.23,0.62,11.76,9.214659552722512,85.95,8917.TWO,52.7999992371,N/A,459.52,-444.71,N/A,14.81
豪勉,31.55,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.15,0.35,4.45,0.0,-28.649999999999995,6218.TWO,34.4500007629,N/A,685.01,-445.01,N/A,240.0
卜蜂,58.63,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.39,1.26,1.7,4.543602281988591,368.09999999999997,1215.TW,111.5,20.24%,400.2,-447.26,12.03%,-47.06
安集,102.99,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.02,-0.02,-4.46,135.38461831884612,3.9000000000000004,6477.TW,35.2000007629,N/A,525.77,-447.99,N/A,77.78
安心,19.51,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.45,0.06,0.27,12.930648598903804,67.05,1259.TWO,57.7999992371,23.02%,370.58,-448.36,0.36%,-77.78
合世,-354.9,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.3,-0.19,-43.65,0.0,-50.25000000000001,1781.TWO,11.8999996185,N/A,190.19,-448.52,N/A,-258.33
超豐,-1.82,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.31,1.4,10.19,12.395543175487466,161.54999999999998,2441.TW,133.5,19.91%,483.67,-449.05,15.72%,34.62
唐鋒,78.72,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.1,-0.08,23.71,0.0,-10.5,4609.TWO,5.2899999619,4.92%,488.62,-450.16,-68.47%,38.46
永豐餘,21.43,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.19,0.13,-6.08,13.186046689069768,32.25,1907.TW,28.3500003815,13.94%,695.02,-450.58,-0.03%,244.44
精剛,-66.92,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.44,0.09,-9.94,0.0,0.0,1584.TWO,0.0,14.01%,384.14,-450.81,6.58%,-66.67
加高,-81.97,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.44,0.14,-2.15,157.5757575757575,4.950000000000002,8182.TWO,52.0,N/A,379.1,-452.18,N/A,-73.08
鈺齊-KY,11.23,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.05,0.89,18.36,5.272206194419772,209.39999999999998,9802.TW,73.5999984741,N/A,425.74,-454.54,N/A,-28.8
愛山林,-77.63,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.69,-0.01,1.31,22.394957662647062,35.699999999999996,2540.TW,53.2999992371,20.31%,343.95,-455.06,4.98%,-111.11
正道,-57.14,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.06,0.02,3.37,114.44444656333334,1.3499999999999999,1506.TW,10.3000001907,N/A,555.34,-455.34000000000003,N/A,100.0
鑫創,4.84,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.36,-0.6,17.89,0.0,-87.6,3259.TWO,16.0,15.22%,438.64,-456.28999999999996,-45.05%,-17.65
公準,-143.4,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.46,0.0,-4.4,0.0,-17.25,3178.TWO,63.4000015259,9.34%,357.06,-457.06,-7.19%,-100.0
世紀風電,34.92,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,11.94,5.26,6.33,0.0,0.0,2072.TW,0.0,35.24%,546.62,-457.86,30.89%,88.76
偉訓,-272.65,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-7.93,0.85,51.16,0.0,-182.85,3032.TW,76.5,19.78%,418.46,-458.17999999999995,5.69%,-39.72
炎洲,-79.17,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.26,0.24,-16.46,18.563217952298853,13.05,4306.TW,16.1499996185,15.11%,550.29,-458.61999999999995,5.94%,91.67
IKKA-KY,-33.62,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.99,0.64,-8.12,6.86626776964072,150.29999999999998,2250.TW,68.8000030518,16.71%,413.84,-458.66999999999996,2.64%,-44.83
冠星-KY,346.24,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.73,2.59,29.26,4.159090909090909,330.0,4439.TW,91.5,15.60%,485.12,-458.78000000000003,0.97%,26.34
合富-KY,-31900.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.18,-0.4,-29.49,0.0,-80.70000000000002,4745.TWO,14.3000001907,5.44%,457.69,-460.25,-25.62%,-2.56
華宏,-27.57,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.18,0.4,-5.0,9.707602190467837,76.95,8240.TWO,49.7999992371,N/A,412.91,-460.28000000000003,N/A,-47.37
飛寶企業,783.33,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.53,0.15,114.77,0.0,-3.4499999999999997,4413.TWO,14.8500003815,24.00%,621.44,-461.44000000000005,6.14%,160.0
錸寶,-433.33,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.55,-0.39,54.84,0.0,-10.95,8104.TW,40.0499992371,N/A,237.04,-462.03999999999996,N/A,-225.0
京晨科,-8.41,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,9.58,4.55,-35.84,8.098194130925508,265.79999999999995,6419.TWO,143.5,N/A,655.65,-462.09999999999997,N/A,193.55
力達-KY,73.95,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.07,0.12,-4.56,4.161425656498952,71.55000000000001,4552.TW,19.8500003815,19.46%,380.82,-462.36,7.61%,-81.54
金穎生技,229.63,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.7,-0.16,29.92,33.73786407766991,15.449999999999998,1796.TWO,34.75,31.84%,263.06,-463.06,10.64%,-200.0
茂林-KY,-67.32,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.34,0.4,-22.97,11.352200778018865,47.70000000000001,4935.TW,36.0999984741,14.61%,471.93,-463.82,-1.85%,8.11
潤德,30.07,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,19.42,5.23,22.91,4.885181975736568,692.4000000000001,6881.TWO,225.5,N/A,501.43,-466.64,N/A,34.79
益安,21.08,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-7.24,-1.26,43.24,0.0,-271.8,6499.TWO,73.1999969482,N/A,501.36,-466.64,N/A,34.72
威宏-KY,-62.99,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.18,0.03,-2.85,4.151036449861797,151.95,8442.TW,42.0499992371,N/A,369.3,-468.06,N/A,-98.76
堤維西,-61.33,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,-0.19,21.35,10.73214258467857,42.00000000000001,1522.TW,30.0499992371,15.03%,354.99,-468.38,0.14%,-113.39
星宇航空,-79.55,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.09,0.3,23.93,24.76744097337209,12.900000000000002,2646.TW,21.2999992371,13.18%,468.95,-468.95,1.56%,0.0
瑞智,0.5,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.05,0.48,-5.76,5.383877012879079,78.14999999999999,4532.TW,28.0499992371,17.17%,435.2,-469.0,6.80%,-33.8
華航,2.11,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.42,0.85,2.58,3.4375,96.0,2610.TW,22.0,18.07%,492.5,-470.76,9.36%,21.74
聚賢研發-創,13.97,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.56,1.76,29.58,11.419068736141906,202.95000000000002,7631.TW,154.5,N/A,580.84,-471.32000000000005,N/A,109.52
巨大,-42.86,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.84,-0.51,-15.47,14.960473705177863,75.9,9921.TW,75.6999969482,N/A,317.87,-472.13,N/A,-154.26
泰宗,-11.11,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.32,-0.45,2.84,0.0,0.0,4169.TW,0.0,44.20%,11.33,-474.96999999999997,-3.78%,-463.64
台燿,25.11,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,12.13,4.36,31.51,53.119730185497474,444.75,6274.TWO,1575.0,N/A,555.83,-476.41,N/A,79.42
元創精密,-92.45,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.02,0.1,-4.04,0.0,-33.15,3685.TWO,30.3500003815,22.32%,643.82,-477.1500000000001,6.52%,166.67
堡達,-31.61,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.51,1.28,3.51,13.38521460151751,77.1,3537.TWO,68.8000030518,N/A,482.08,-478.01,N/A,4.07
及成,-338.6,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.0,0.75,6.53,0.0,-101.55,3095.TWO,37.7000007629,20.83%,648.25,-478.55,6.20%,169.7
大宇,42.76,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.87,0.03,-22.14,0.0,-26.999999999999996,1445.TW,11.8500003815,6.55%,395.45,-478.78,-24.84%,-83.33
光聚晶電,-707.04,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-4.63,-0.19,46.15,0.0,-89.85000000000001,6111.TWO,42.6500015259,N/A,547.95,-480.03000000000003,N/A,67.92
中揚光,-3.35,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.93,-0.62,24.6,0.0,-63.30000000000001,6668.TW,37.6500015259,N/A,456.09,-480.09,N/A,-24.0
輝創,11.54,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,2.9,0.34,-2.79,0.0,0.0,6722.TW,35.1500015259,N/A,450.95,-480.12,N/A,-29.17
台特化,60.92,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.2,1.33,127.87,27.806385169927907,145.65,4772.TWO,270.0,48.92%,570.19,-480.19000000000005,38.48%,90.0
越峰,-142.47,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.31,0.1,-0.85,0.0,-15.0,8121.TWO,43.25,N/A,680.96,-480.96000000000004,N/A,200.0
昇陽,-69.95,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.58,0.12,-69.37,12.207207379009011,16.65,3266.TW,13.5500001907,42.09%,552.83,-481.40000000000003,22.63%,71.43
大甲,14.36,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.31,0.69,-2.98,8.464163562133106,87.89999999999999,2221.TWO,49.5999984741,20.63%,487.77,-481.62,8.37%,6.15
建國,32.54,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.48,1.96,15.92,4.044776271233831,150.75,5515.TW,40.6500015259,N/A,809.17,-483.08,N/A,326.09
雙鴻,33.98,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,28.26,12.61,47.52,14.606234000903479,996.15,3324.TWO,970.0,26.37%,607.83,-483.23,14.07%,124.6
中華化,-92.0,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.04,0.28,-5.46,253.88889312749998,5.3999999999999995,1727.TW,91.4000015259,11.85%,1143.71,-483.71000000000004,-0.08%,660.0
亞矽,-92.31,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.25,0.2,-10.01,0.0,-3.9000000000000004,6113.TWO,25.2999992371,N/A,550.99,-484.32,N/A,66.67
雙邦,38.67,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.04,0.52,-1.7,6.8050542893501795,41.550000000000004,6506.TWO,18.8500003815,N/A,512.11,-485.28000000000003,N/A,26.83
亞泥,-22.04,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.0,0.56,-6.89,4.999999894917355,108.9,1102.TW,36.2999992371,14.02%,525.08,-485.61,10.05%,39.47
翔耀,-48.37,2025,2026-03,🏰 高護城河,⚪ 數據不足,-2.38,-0.32,15.52,0.0,-80.54999999999998,2438.TW,20.7000007629,51.08%,454.78,-486.59999999999997,-5.91%,-31.82
銘鈺,-92.83,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.17,0.21,-0.35,188.99999618549998,3.0000000000000004,4545.TW,37.7999992371,N/A,441.81,-489.31,N/A,-47.5
臻鼎-KY,-33.96,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.91,1.33,6.33,41.110277569392345,199.95000000000002,4958.TW,548.0,N/A,592.06,-490.53999999999996,N/A,101.52
茂矽,-184.48,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.49,-0.11,7.56,0.0,-15.450000000000001,2342.TW,54.5,9.49%,327.79,-492.5,-12.78%,-164.71
創泓科技,24.26,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.33,1.58,45.1,9.649122807017545,222.3,7714.TWO,143.0,N/A,549.29,-492.84999999999997,N/A,56.44
華新科,-22.96,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.74,1.69,4.91,49.506903353057204,152.1,2492.TW,502.0,18.27%,536.0,-495.17,6.37%,40.83
百一,-539.13,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.47,-0.22,-30.73,0.0,-59.10000000000001,6152.TW,13.3000001907,N/A,448.77,-495.44,N/A,-46.67
凱美,-18.02,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,3.73,0.78,5.35,22.643678160919542,130.5,2375.TW,197.0,19.39%,461.36,-497.43,7.43%,-36.07
燿華,-69.2,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.68,-0.4,-12.33,30.357142857142858,25.2,2367.TW,51.0,8.85%,332.8,-498.37,-4.89%,-165.57
金居,15.34,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.21,2.06,15.52,48.92422825070158,160.35000000000002,8358.TWO,523.0,N/A,597.93,-501.73999999999995,N/A,96.19
全域,16.83,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.84,0.12,33.85,0.0,-34.5,3067.TWO,18.9500007629,28.85%,553.55,-503.54999999999995,-17.20%,50.0
惠特,2.97,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.92,-0.96,-3.41,0.0,-179.70000000000002,6706.TW,138.5,N/A,147.12,-504.26,N/A,-357.14
華建,4.12,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.03,-0.04,4.0,3.6911488477401133,79.64999999999999,2530.TW,19.6000003815,N/A,204.72,-504.72,N/A,-300.0
保銳,53.52,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.32,-0.42,-16.31,0.0,-32.99999999999999,8093.TWO,20.5,N/A,249.98,-505.53999999999996,N/A,-255.56
進泰電子,-94.87,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.04,-0.92,5.68,0.0,-20.55,3465.TWO,33.5999984741,20.16%,274.14,-505.57,-2.95%,-231.43
美亞,-31.07,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.13,0.4,-9.51,4.0779469130988595,78.89999999999999,2020.TW,21.4500007629,19.71%,473.59,-505.78999999999996,12.02%,-32.2
信音,-27.08,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.71,0.35,7.41,15.665138314633028,32.7,6126.TWO,34.1500015259,N/A,551.88,-506.05,N/A,45.83
百徽,38.78,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.7,0.43,19.41,23.535910759171273,27.15,6259.TWO,42.5999984741,N/A,550.47,-507.14000000000004,N/A,43.33
新日興,-76.51,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.63,0.15,-19.54,53.28767123287671,54.75,3376.TW,194.5,11.53%,422.36,-508.72,-3.62%,-86.36
聖暉*,34.76,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,28.42,12.76,37.11,18.938365462937824,1104.8999999999999,5536.TWO,1395.0,N/A,655.2,-508.87,N/A,146.33
崇越電,1.47,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.15,1.2,-2.69,7.825242570300971,154.5,3388.TWO,80.5999984741,17.90%,536.75,-509.09,6.27%,27.66
東科-KY,-18.0,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.26,1.54,-11.01,2.794662769677539,404.7,5225.TW,75.4000015259,N/A,472.22,-509.62,N/A,-37.4
日月光投控,24.18,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,9.37,3.24,8.39,29.48369565217391,331.20000000000005,3711.TW,651.0,19.52%,597.64,-512.26,9.94%,85.38
東泥,-40.98,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.36,0.05,-0.74,20.519480767142856,11.55,1110.TW,15.8000001907,15.28%,462.52,-512.52,7.32%,-50.0
中聯資源,6.44,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.96,1.1,5.27,5.003964986050754,189.14999999999998,9930.TW,63.0999984741,N/A,495.54,-512.83,N/A,-17.29
明安,-10.24,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.18,1.33,8.55,4.0754716981132075,198.75,8938.TWO,54.0,N/A,443.62,-513.1800000000001,N/A,-69.56
錸德,-614.29,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.36,0.02,3.15,0.0,-13.499999999999998,2349.TW,12.8999996185,17.24%,613.22,-513.22,-2.23%,100.0
國建,108.09,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.83,1.21,1.8,3.301500786207367,109.95,2501.TW,24.2000007629,26.51%,1125.85,-514.0899999999999,17.13%,611.76
華廣,-28.85,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.68,-1.09,-4.92,0.0,-82.95,4737.TW,56.9000015259,39.56%,124.94,-515.4200000000001,-24.14%,-390.48
全心投控,-52.17,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,16.94,2.63,-28.92,1.1415009041591322,663.5999999999999,2718.TWO,50.5,N/A,801.37,-516.0799999999999,N/A,285.29
松上,-77.39,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.45,-0.09,13.67,43.03030245227273,9.9,6156.TWO,28.3999996185,N/A,400.36,-516.72,N/A,-116.36
佳世達,-35.71,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.64,0.2,3.09,18.42246030101604,28.05,2352.TW,34.4500007629,17.06%,497.83,-517.8299999999999,1.17%,-20.0
擎邦,7.03,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.78,1.03,1.36,4.394071623879686,172.05,6122.TWO,50.4000015259,N/A,507.51,-518.13,N/A,-10.62
合晶,800.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.09,0.0,12.57,0.0,-0.75,6182.TWO,145.5,N/A,418.23,-518.23,N/A,-100.0
昱捷,-9.38,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.29,0.18,-42.44,30.77464842464789,10.649999999999999,3232.TWO,21.8500003815,12.15%,493.9,-518.9,-5.24%,-25.0
達方,-76.92,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.51,0.2,15.55,24.0312504768125,23.999999999999996,8163.TW,38.4500007629,N/A,515.64,-520.4,N/A,-4.76
中探針,39.69,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.65,0.11,19.12,0.0,-65.1,6217.TWO,244.0,N/A,638.03,-522.3199999999999,N/A,115.71
美琪瑪,-10.42,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.01,1.67,19.28,10.804321728691477,124.95,4721.TWO,90.0,25.58%,646.16,-523.49,18.00%,122.67
昇益,-40.65,2025,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.46,-0.15,-43.58,2.6242830557265773,156.9,5455.TWO,27.4500007629,N/A,-74.28,-525.72,N/A,-600.0
聚隆,-864.29,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.07,0.17,-11.5,0.0,-27.9,1466.TW,19.3999996185,0.54%,540.72,-527.39,-9.47%,13.33
大眾控,-445.45,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,-0.38,-0.59,-24.95,39.082567407431185,16.35,3701.TW,42.5999984741,15.03%,339.33,-527.39,-8.17%,-188.06
統一實,40.21,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.36,0.17,1.74,4.516128920381232,51.150000000000006,9907.TW,15.3999996185,N/A,469.05,-528.57,N/A,-59.52
長華*,-54.79,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.02,0.51,12.31,15.123287880246576,54.75,8070.TW,55.2000007629,N/A,537.57,-528.87,N/A,8.7
矽科宏晟,-38.12,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,12.98,2.59,21.02,11.469402711615977,409.34999999999997,6725.TWO,313.0,N/A,531.37,-529.0,N/A,2.37
東方風能,29.9,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.11,1.2,53.42,4.67557251908397,392.99999999999994,7786.TW,122.5,N/A,502.76,-529.75,N/A,-26.99
勤凱,9.84,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,7.05,2.55,27.79,18.779904306220097,250.79999999999998,4760.TWO,314.0,22.01%,555.42,-531.66,15.04%,23.76
劍湖山,50.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.26,-0.17,7.33,0.0,-15.3,5701.TWO,4.9000000954,N/A,66.73,-533.4,N/A,-466.67
錦明,-146.49,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.6,-0.45,-9.35,0.0,-58.650000000000006,3230.TWO,50.5999984741,7.05%,334.27,-534.27,-37.72%,-200.0
元山,-1.42,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.81,0.48,10.76,7.496159637035331,97.64999999999999,6275.TWO,48.7999992371,N/A,530.38,-534.38,N/A,-4.0
兆聯實業,41.25,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,32.29,10.08,64.2,12.451811873554357,1167.3,6944.TW,969.0,N/A,603.33,-537.27,N/A,66.06
亞光,13.99,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.6,1.05,14.74,8.566329565734682,252.14999999999998,3019.TW,144.0,15.53%,570.26,-537.35,5.80%,32.91
尼得科超眾,-264.86,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.44,-0.91,11.94,0.0,-57.75000000000001,6230.TW,122.5,N/A,519.31,-537.4899999999999,N/A,-18.18
山富,-45.58,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.94,1.71,-1.62,4.951017102351168,199.04999999999998,2743.TWO,65.6999969482,7.91%,473.66,-538.1800000000001,0.83%,-64.52
虹堡,-33.17,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.23,-0.61,0.46,9.306569343065693,82.2,5258.TW,51.0,N/A,220.34,-538.2,N/A,-317.86
大億,-24.35,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.87,0.44,-1.79,13.882978926329786,28.200000000000003,1521.TW,26.1000003815,N/A,512.52,-539.1899999999999,N/A,-26.67
