advice,price,pe,date,expansion,om,symbol,name,rev_yoy,est_price,prev_eps,prev_rev_yoy,gm,prev_year,status,eps_yoy,prev_eps_yoy,eps
⚪ 中性觀察,24.0499992371,2.2392922939571696,2026-03,-389.33000000000004,-11.23%,3609.TWO,三一東林,371.35,161.1,6.42,70.72,8.05%,2025,📉 獲利侵蝕,-17.98,248.27,-1.05
⚪ 數據不足,33.1500015259,0.0,2026-03,-390.0,1.17%,3380.TW,明泰,540.0,-15.3,-0.36,4.75,18.44%,2025,🔄 轉虧為盈,150.0,-190.0,0.1
⚪ 中性觀察,124.5,10.435875943000838,2026-03,-390.3,10.58%,3045.TW,台灣大,403.57,178.95,4.77,-0.31,19.71%,2025,⚠️ 獲利稀釋,13.27,4.58,1.37
❌ 暫避觀望,35.1500015259,17.66331734969849,2026-03,-390.48,N/A,2065.TWO,世豐,404.06,29.85,1.12,-10.76,N/A,2025,⚠️ 獲利稀釋,13.58,-67.92,0.92
❌ 暫避觀望,25.0,20.32520325203252,2026-03,-391.2,N/A,7743.TWO,金利食安,332.87,18.45,0.57,6.19,N/A,2025,📉 獲利侵蝕,-58.33,-69.73,0.05
❌ 暫避觀望,18.8999996185,49.73684110131579,2026-03,-391.4,N/A,4729.TWO,熒茂,327.76,5.7,0.16,8.46,N/A,2025,📉 獲利侵蝕,-63.64,-60.0,0.04
⚪ 中性觀察,127.0,6.680694371383482,2026-03,-391.52,N/A,3402.TWO,漢科,381.69,285.15000000000003,7.5,-4.4,N/A,2025,📉 獲利侵蝕,-9.83,10.62,1.56
❌ 暫避觀望,618.0,47.64841942945259,2026-03,-392.18,N/A,4979.TWO,華星光,398.1,194.54999999999998,5.43,27.06,N/A,2025,⚠️ 獲利稀釋,5.92,43.01,1.62
⚪ 數據不足,22.2000007629,0.0,2026-03,-392.45,-6.90%,2457.TW,飛宏,389.42,-58.35,-1.48,-10.11,21.21%,2025,📉 獲利侵蝕,-3.03,-410.42,-0.34
⚪ 中性觀察,27.2000007629,9.158249415117844,2026-03,-392.65,N/A,4535.TWO,至興,342.65,44.550000000000004,1.3,-13.43,N/A,2025,📉 獲利侵蝕,-50.0,-46.94,0.29
❌ 暫避觀望,26.3500003815,61.27907065465116,2026-03,-392.97,8.41%,3597.TWO,映興,337.41,6.450000000000001,0.34,16.57,25.04%,2025,📉 獲利侵蝕,-55.56,-74.05,0.08
❌ 暫避觀望,169.0,15.98864711447493,2026-03,-393.32,5.06%,3605.TW,宏致,343.32,158.55,4.35,11.14,26.65%,2025,📉 獲利侵蝕,-50.0,74.89,0.67
⚪ 數據不足,19.8999996185,0.0,2026-03,-394.19,-46.94%,2939.TW,永邑-KY,408.48,-148.5,-3.68,-0.82,8.14%,2025,⚠️ 獲利稀釋,14.29,-24.32,-0.3
⚪ 數據不足,12.8000001907,0.0,2026-03,-394.41,N/A,8024.TWO,佑華,394.41,-97.19999999999999,-2.55,-31.37,N/A,2025,📉 獲利侵蝕,0.0,-121.74,-0.55
⚪ 數據不足,15.5500001907,0.0,2026-03,-395.32000000000005,-47.25%,4113.TWO,聯上,-71.35,-12.0,-0.43,-89.32,37.85%,2025,🌑 雙重衰退,-466.67,-112.91,-0.22
⚪ 中性觀察,62.4000015259,3.5154930437126763,2026-03,-395.65999999999997,N/A,6768.TW,志強-KY,340.44,266.25,6.77,10.46,N/A,2025,📉 獲利侵蝕,-55.22,-17.06,1.2
⚪ 中性觀察,28.6499996185,3.749999950065445,2026-03,-395.68,N/A,6294.TWO,智基,208.18,114.60000000000001,2.78,-7.81,N/A,2025,📉 獲利侵蝕,-187.5,55.31,-0.07
⚪ 中性觀察,146.0,4.858569051580699,2026-03,-396.01,N/A,6890.TW,來億-KY,316.5,450.75,13.02,5.05,N/A,2025,📉 獲利侵蝕,-79.51,-14.96,0.75
⚪ 中性觀察,38.5999984741,5.3314915019475135,2026-03,-396.06,N/A,6235.TW,華孚,344.45,108.60000000000001,2.9,13.71,N/A,2025,📉 獲利侵蝕,-51.61,-2.36,0.3
⚪ 數據不足,17.3500003815,0.0,2026-03,-397.4,N/A,4430.TWO,耀億,374.82,-9.9,-0.19,-2.42,N/A,2025,🔄 轉虧為盈,-22.58,67.24,0.24
⚪ 中性觀察,109.5,14.002557544757034,2026-03,-397.88,N/A,8086.TWO,宏捷科,657.4,117.30000000000001,3.36,-7.61,N/A,2025,⚠️ 獲利稀釋,259.52,26.79,1.51
❌ 暫避觀望,827.0,101.72201722017222,2026-03,-398.64000000000004,8.52%,3189.TW,景碩,471.97,121.94999999999999,3.51,28.87,22.14%,2025,⚠️ 獲利稀釋,73.33,3072.73,1.17
⚪ 數據不足,0.0,0.0,2026-03,-398.93,8.28%,1709.TW,和益,438.93,0.0,1.23,-12.57,17.58%,2025,⚠️ 獲利稀釋,40.0,-20.13,0.55
⚪ 中性觀察,900.0,12.389867841409691,2026-03,-399.15999999999997,N/A,8210.TW,勤誠,492.63,1089.6,29.06,51.55,N/A,2025,⚠️ 獲利稀釋,93.47,77.66,10.73
⚪ 數據不足,15.5,0.0,2026-03,-400.02,N/A,4950.TWO,金耘國際,586.98,-11.850000000000001,-0.36,191.86,N/A,2025,🔄 轉虧為盈,186.96,23.4,0.2
⚪ 數據不足,92.9000015259,0.0,2026-03,-400.92,N/A,6854.TW,錼創科技-KY創,14.56,-149.25000000000003,-1.02,-23.56,N/A,2025,📉 獲利侵蝕,-386.36,-276.79,-2.14
⚪ 數據不足,14.0,0.0,2026-03,-401.32,-80.56%,4402.TWO,郡都開發,334.65,-5.3999999999999995,-0.13,28.81,15.04%,2025,📉 獲利侵蝕,-66.67,-44.44,-0.05
❌ 暫避觀望,1020.0,98.64603481624758,2026-03,-401.76000000000005,6.82%,3037.TW,欣興,830.09,155.1,4.38,13.75,15.77%,2025,⚠️ 獲利稀釋,428.33,18.07,3.28
⚪ 中性觀察,18.5,5.817610062893082,2026-03,-402.18,N/A,5276.TWO,達輝-KY,474.91,47.699999999999996,1.14,3.13,N/A,2025,⚠️ 獲利稀釋,72.73,54.05,0.57
❌ 暫避觀望,14.5,17.261904761904763,2026-03,-402.75,5.53%,2611.TW,志信,557.65,12.6,0.52,-2.19,37.12%,2025,⚠️ 獲利稀釋,154.9,-68.29,0.28
❌ 暫避觀望,11.8000001907,26.818182251590912,2026-03,-402.80999999999995,N/A,5488.TWO,松普,752.81,6.6,0.11,-8.11,N/A,2025,⚠️ 獲利稀釋,350.0,1000.0,0.09
❌ 暫避觀望,58.9000015259,30.67708412807292,2026-03,-403.37,6.05%,3003.TW,健和興,407.81,28.799999999999997,0.99,-3.28,21.28%,2025,⚠️ 獲利稀釋,4.44,-74.48,0.47
❌ 暫避觀望,65.9000015259,28.652174576478256,2026-03,-403.44,3.55%,4566.TW,時碩工業,349.69,34.50000000000001,1.36,3.73,22.67%,2025,📉 獲利侵蝕,-53.75,-41.88,0.37
⚪ 數據不足,0.0,0.0,2026-03,-403.49,N/A,6803.TWO,崑鼎,403.93,0.0,18.44,13.2,N/A,2025,⚠️ 獲利稀釋,0.44,5.99,4.54
❌ 暫避觀望,28.0,21.212121212121215,2026-03,-403.8,N/A,6133.TW,金橋,412.13,19.799999999999997,0.72,17.93,N/A,2025,⚠️ 獲利稀釋,8.33,10.77,0.13
⚪ 中性觀察,31.8999996185,6.701680592121849,2026-03,-404.41,N/A,6884.TWO,海柏特,404.41,71.39999999999999,2.05,1.55,N/A,2025,📉 獲利侵蝕,0.0,-10.78,0.42
⚪ 中性觀察,45.75,7.715008431703205,2026-03,-404.69000000000005,N/A,4907.TWO,富宇,1224.69,88.94999999999999,1.23,-72.18,N/A,2025,⚠️ 獲利稀釋,820.0,-79.5,2.76
❌ 暫避觀望,20.5499992371,17.415253590762713,2026-03,-405.93,1.24%,1735.TW,日勝化,423.58,17.7,0.78,-12.95,19.87%,2025,⚠️ 獲利稀釋,17.65,-19.59,0.2
⚪ 中性觀察,259.5,7.605509964830012,2026-03,-406.05,N/A,6667.TWO,信紘科,414.73,511.79999999999995,13.77,75.17,N/A,2025,⚠️ 獲利稀釋,8.68,39.39,3.63
⚪ 數據不足,44.75,0.0,2026-03,-406.06,-478.52%,4743.TWO,合一,414.88,-100.49999999999999,-2.18,9.49,41.13%,2025,⚠️ 獲利稀釋,8.82,10.29,-0.31
⚪ 中性觀察,93.8000030518,4.039621147795004,2026-03,-407.8,N/A,6176.TW,瑞儀,404.8,348.3,9.4,-5.52,N/A,2025,📉 獲利侵蝕,-3.0,-40.24,2.29
⚪ 數據不足,10.25,0.0,2026-03,-407.82,N/A,9950.TWO,萬國通,286.39,-15.9,-0.27,-17.71,N/A,2025,📉 獲利侵蝕,-121.43,-126.47,-0.03
❌ 暫避觀望,18.3999996185,25.915492420422535,2026-03,-408.66999999999996,10.88%,1776.TW,展宇,558.67,10.65,0.28,-15.76,22.50%,2025,⚠️ 獲利稀釋,150.0,-64.1,0.35
❌ 暫避觀望,28.3999996185,15.026454824603174,2026-03,-408.66999999999996,1.41%,2235.TWO,謚源,360.59,28.35,0.95,-6.01,16.15%,2025,📉 獲利侵蝕,-48.08,-64.42,0.27
⚪ 數據不足,0.0,0.0,2026-03,-408.67,9.90%,4441.TW,振大環球,410.79,0.0,14.79,28.28,24.81%,2025,⚠️ 獲利稀釋,2.12,-11.39,4.81
❌ 暫避觀望,7615.0,104.45816186556927,2026-03,-409.07,10.13%,3443.TW,創意,480.34,1093.5,28.13,36.32,19.04%,2025,⚠️ 獲利稀釋,71.27,9.24,12.28
⚪ 數據不足,19.2000007629,0.0,2026-03,-410.07000000000005,7.19%,2208.TW,台船,520.84,-84.29999999999998,-1.77,50.27,11.98%,2025,🔄 轉虧為盈,110.77,18.81,0.07
❌ 暫避觀望,73.3000030518,19.188482474293195,2026-03,-410.11,N/A,6548.TWO,長科*,421.47,57.3,1.63,12.02,N/A,2025,⚠️ 獲利稀釋,11.36,-20.6,0.51
⚪ 中性觀察,45.8499984741,5.544135244752116,2026-03,-410.32,N/A,7718.TWO,友鋮,471.19,124.05,3.75,1.44,N/A,2025,⚠️ 獲利稀釋,60.87,-40.13,1.5
⚪ 中性觀察,97.6999969482,12.55784022470437,2026-03,-410.77,9.53%,4912.TW,聯德控股-KY,426.7,116.7,1.98,10.44,22.10%,2025,⚠️ 獲利稀釋,15.93,-70.28,1.35
❌ 暫避觀望,57.2999992371,27.28571392242857,2026-03,-411.77000000000004,12.04%,4119.TW,旭富,374.73,31.5,0.9,-11.81,28.02%,2025,📉 獲利侵蝕,-37.04,-79.87,0.17
❌ 暫避觀望,39.0,88.63636363636364,2026-03,-413.58,1.74%,1809.TW,中釉,413.58,6.6,0.19,3.41,21.38%,2025,📉 獲利侵蝕,0.0,-42.42,0.05
⚪ 中性觀察,375.0,6.748245456181393,2026-03,-414.90999999999997,N/A,6414.TW,樺漢,400.46,833.55,23.26,-2.8,N/A,2025,📉 獲利侵蝕,-14.45,10.59,5.15
⚪ 中性觀察,23.7999992371,6.312997145119363,2026-03,-415.94,3.22%,2427.TW,三商電,368.77,56.55,1.53,33.95,16.95%,2025,📉 獲利侵蝕,-47.17,6.99,0.28
⚪ 中性觀察,34.0499992371,5.618811755297029,2026-03,-416.09999999999997,N/A,9931.TW,欣高,406.89,90.9,2.45,-19.51,N/A,2025,📉 獲利侵蝕,-9.21,-14.34,0.69
❌ 暫避觀望,288.5,17.88592684438934,2026-03,-417.82,10.49%,2301.TW,光寶科,427.96,241.95,6.64,21.11,21.72%,2025,⚠️ 獲利稀釋,10.14,28.09,1.66
❌ 暫避觀望,513.0,54.632587859424916,2026-03,-417.94000000000005,N/A,6831.TW,邁科,617.94,140.85000000000002,4.94,84.7,N/A,2025,⚠️ 獲利稀釋,200.0,151.41,0.66
⚪ 中性觀察,67.9000015259,14.76086989693478,2026-03,-418.01,4.40%,3338.TW,泰碩,361.34,69.00000000000001,1.8,-3.54,21.43%,2025,📉 獲利侵蝕,-56.67,-40.47,0.27
⚪ 數據不足,25.1499996185,0.0,2026-03,-420.65000000000003,N/A,6441.TWO,廣錠,311.42,-198.90000000000003,-5.16,-56.46,N/A,2025,📉 獲利侵蝕,-109.23,-94.72,-1.36
⚪ 數據不足,62.4000015259,0.0,2026-03,-421.78,-11.28%,4923.TWO,力士,527.37,-207.6,-5.26,10.31,25.62%,2025,🔄 轉虧為盈,105.59,-124.23,0.1
❌ 暫避觀望,224.0,26.634958382877528,2026-03,-421.85,N/A,6147.TWO,頎邦,387.41,126.15,3.74,5.49,N/A,2025,📉 獲利侵蝕,-34.44,-32.79,0.59
❌ 暫避觀望,41.3499984741,27.93918815817567,2026-03,-423.15,N/A,9933.TW,中鼎,589.15,22.200000000000003,1.91,-23.41,N/A,2025,⚠️ 獲利稀釋,166.0,-20.92,1.0
⚪ 中性觀察,124.0,8.831908831908832,2026-03,-424.75,0.40%,3558.TWO,神準,328.63,210.6,5.2,25.46,14.36%,2025,📉 獲利侵蝕,-96.12,27.76,0.1
⚪ 中性觀察,22.8500003815,10.880952562619047,2026-03,-426.49,N/A,8928.TWO,鉅明,370.49,31.5,1.42,7.97,N/A,2025,📉 獲利侵蝕,-56.0,-48.36,0.66
⚪ 中性觀察,104.5,6.613924050632911,2026-03,-427.64,N/A,6629.TWO,泰金-KY,460.73,237.0,6.46,7.66,N/A,2025,⚠️ 獲利稀釋,33.09,-40.72,3.58
⚪ 數據不足,9.9899997711,0.0,2026-03,-428.18,-7.81%,1324.TW,地球,453.18,-31.050000000000004,-0.82,-7.7,11.27%,2025,⚠️ 獲利稀釋,25.0,-1011.11,-0.06
❌ 暫避觀望,39.2999992371,31.693547771854842,2026-03,-428.34,0.28%,3552.TWO,同致,339.45,18.6,0.67,-0.85,19.47%,2025,📉 獲利侵蝕,-88.89,-56.49,0.01
❌ 暫避觀望,24.0,33.333333333333336,2026-03,-428.46000000000004,N/A,6244.TWO,茂迪,399.05,10.799999999999999,0.14,-5.05,N/A,2025,📉 獲利侵蝕,-29.41,-77.05,0.12
⚪ 中性觀察,58.4000015259,5.457944067841122,2026-03,-429.73,7.94%,3171.TWO,炎洲流通,517.89,160.5,4.3,32.43,25.09%,2025,⚠️ 獲利稀釋,88.16,36.94,1.44
❌ 暫避觀望,200.5,61.69230769230769,2026-03,-430.08000000000004,7.74%,4764.TW,雙鍵,608.46,48.75,1.22,5.46,23.49%,2025,⚠️ 獲利稀釋,178.38,377.27,1.03
❌ 暫避觀望,92.0,42.009132420091326,2026-03,-430.55,2.26%,2465.TW,麗臺,809.72,32.85,0.43,5.42,10.44%,2025,⚠️ 獲利稀釋,379.17,107.41,1.15
⚪ 中性觀察,200.0,9.372071227741332,2026-03,-431.0,N/A,7703.TWO,銳澤,386.1,320.1,8.72,31.42,N/A,2025,📉 獲利侵蝕,-44.9,27.67,1.08
❌ 暫避觀望,77.4000015259,49.93548485541936,2026-03,-431.11,0.61%,3467.TWO,台灣精材,489.0,23.249999999999996,0.58,-0.57,19.12%,2025,⚠️ 獲利稀釋,57.89,-44.12,0.3
⚪ 數據不足,24.8500003815,0.0,2026-03,-432.14,27.02%,4530.TWO,宏易,246.43,-4.199999999999999,0.34,455.57,52.20%,2025,🏰 高護城河,-185.71,126.0,-0.2
❌ 暫避觀望,115.0,116.16161616161617,2026-03,-432.34999999999997,N/A,6834.TW,天二科技,464.7,14.85,0.5,12.86,N/A,2025,⚠️ 獲利稀釋,32.35,-21.88,0.45
❌ 暫避觀望,20.6000003815,38.8679252481132,2026-03,-432.90000000000003,N/A,9940.TW,信義,516.23,7.95,0.28,-10.36,N/A,2025,⚠️ 獲利稀釋,83.33,-88.43,0.22
⚪ 中性觀察,74.0999984741,5.970991013223207,2026-03,-433.32,N/A,6412.TW,群電,433.32,186.15,5.2,-7.33,N/A,2025,📉 獲利侵蝕,0.0,-37.65,1.01
⚪ 數據不足,6.3400001526,0.0,2026-03,-433.47,1.12%,1460.TW,宏遠,373.47,-10.350000000000001,-0.27,-9.38,16.50%,2025,🔄 轉虧為盈,-60.0,35.0,0.02
⚪ 數據不足,98.6999969482,0.0,2026-03,-434.09,N/A,6462.TWO,神盾,429.03,-587.7,-17.51,11.11,N/A,2025,📉 獲利侵蝕,-5.06,-56.06,-2.7
⚪ 數據不足,24.1499996185,0.0,2026-03,-434.2,3.76%,1101.TW,台泥,462.77,-40.650000000000006,-1.6,-3.11,18.49%,2025,🔄 轉虧為盈,28.57,-203.45,0.1
⚪ 中性觀察,83.0,6.283118849356548,2026-03,-435.76,N/A,6143.TWO,振曜,458.37,198.15,6.46,15.03,N/A,2025,⚠️ 獲利稀釋,22.61,-10.28,1.41
❌ 暫避觀望,162.0,119.11764705882352,2026-03,-436.9,N/A,6762.TWO,達亞,246.42,20.400000000000002,0.67,19.58,N/A,2025,📉 獲利侵蝕,-190.48,-64.17,-0.38
⚪ 中性觀察,29.75,1.287878787878788,2026-03,-438.27,N/A,6186.TWO,新潤,438.27,346.49999999999994,7.81,3.72,N/A,2025,📉 獲利侵蝕,0.0,38.72,2.09
⚪ 中性觀察,29.25,3.138412017167382,2026-03,-438.79,N/A,9945.TW,潤泰新,418.62,139.8,3.93,23.56,N/A,2025,📉 獲利侵蝕,-20.17,-35.22,0.99
⚪ 中性觀察,105.5,4.357703428335398,2026-03,-439.52,6.72%,2385.TW,群光,430.95,363.15000000000003,9.05,-5.73,16.76%,2025,📉 獲利侵蝕,-8.57,-27.23,2.0
⚪ 中性觀察,54.0,9.424083769633507,2026-03,-444.71,N/A,8917.TWO,欣泰,459.52,85.95,2.23,11.76,N/A,2025,⚠️ 獲利稀釋,14.81,-5.51,0.62
⚪ 數據不足,67.6999969482,0.0,2026-03,-445.01,N/A,6218.TWO,豪勉,685.01,-28.649999999999995,-1.15,4.45,N/A,2025,🔄 轉虧為盈,240.0,31.55,0.35
⚪ 中性觀察,107.5,4.380603096984515,2026-03,-447.26,12.03%,1215.TW,卜蜂,400.2,368.09999999999997,10.39,1.7,20.24%,2025,📉 獲利侵蝕,-47.06,58.63,1.26
❌ 暫避觀望,37.4000015259,143.846159715,2026-03,-447.99,N/A,6477.TW,安集,525.77,3.9000000000000004,0.02,-4.46,N/A,2025,⚠️ 獲利稀釋,77.78,102.99,-0.02
❌ 暫避觀望,68.0,15.212527964205817,2026-03,-448.36,0.36%,1259.TWO,安心,370.58,67.05,2.45,0.27,23.02%,2025,📉 獲利侵蝕,-77.78,19.51,0.06
⚪ 數據不足,10.1999998093,0.0,2026-03,-448.52,N/A,1781.TWO,合世,190.19,-50.25000000000001,-1.3,-43.65,N/A,2025,📉 獲利侵蝕,-258.33,-354.9,-0.19
⚪ 中性觀察,127.5,11.838440111420613,2026-03,-449.05,15.72%,2441.TW,超豐,483.67,161.54999999999998,4.31,10.19,19.91%,2025,⚠️ 獲利稀釋,34.62,-1.82,1.4
⚪ 數據不足,4.1700000763,0.0,2026-03,-450.16,-68.47%,4609.TWO,唐鋒,488.62,-10.5,-0.1,23.71,4.92%,2025,⚠️ 獲利稀釋,38.46,78.72,-0.08
⚪ 中性觀察,28.8999996185,13.44186028767442,2026-03,-450.58,-0.03%,1907.TW,永豐餘,695.02,32.25,1.19,-6.08,13.94%,2025,⚠️ 獲利稀釋,244.44,21.43,0.13
⚪ 數據不足,0.0,0.0,2026-03,-450.81,6.58%,1584.TWO,精剛,384.14,0.0,0.44,-9.94,14.01%,2025,📉 獲利侵蝕,-66.67,-66.92,0.09
❌ 暫避觀望,39.5499992371,119.84848253666664,2026-03,-452.18,N/A,8182.TWO,加高,379.1,4.950000000000002,0.44,-2.15,N/A,2025,📉 獲利侵蝕,-73.08,-81.97,0.14
⚪ 中性觀察,63.5999984741,4.555873816196275,2026-03,-454.54,N/A,9802.TW,鈺齊-KY,425.74,209.39999999999998,6.05,18.36,N/A,2025,📉 獲利侵蝕,-28.8,11.23,0.89
❌ 暫避觀望,49.0999984741,20.63025145970588,2026-03,-455.06,4.98%,2540.TW,愛山林,343.95,35.699999999999996,0.69,1.31,20.31%,2025,📉 獲利侵蝕,-111.11,-77.63,-0.01
❌ 暫避觀望,9.8000001907,108.88889100777779,2026-03,-455.34000000000003,N/A,1506.TW,正道,555.34,1.3499999999999999,0.06,3.37,N/A,2025,⚠️ 獲利稀釋,100.0,-57.14,0.02
⚪ 數據不足,10.1999998093,0.0,2026-03,-456.28999999999996,-45.05%,3259.TWO,鑫創,438.64,-87.6,-2.36,17.89,15.22%,2025,📉 獲利侵蝕,-17.65,4.84,-0.6
⚪ 數據不足,75.9000015259,0.0,2026-03,-457.06,-7.19%,3178.TWO,公準,357.06,-17.25,-0.46,-4.4,9.34%,2025,📉 獲利侵蝕,-100.0,-143.4,0.0
⚪ 數據不足,0.0,0.0,2026-03,-457.86,30.89%,2072.TW,世紀風電,546.62,0.0,11.94,6.33,35.24%,2025,⚠️ 獲利稀釋,88.76,34.92,5.26
⚪ 數據不足,78.1999969482,0.0,2026-03,-458.17999999999995,5.69%,3032.TW,偉訓,418.46,-182.85,-7.93,51.16,19.78%,2025,🔄 轉虧為盈,-39.72,-272.65,0.85
❌ 暫避觀望,14.6499996185,16.83908002126437,2026-03,-458.61999999999995,5.94%,4306.TW,炎洲,550.29,13.05,0.26,-16.46,15.11%,2025,⚠️ 獲利稀釋,91.67,-79.17,0.24
⚪ 中性觀察,56.7999992371,5.668662598512975,2026-03,-458.66999999999996,2.64%,2250.TW,IKKA-KY,413.84,150.29999999999998,3.99,-8.12,16.71%,2025,📉 獲利侵蝕,-44.83,-33.62,0.64
⚪ 中性觀察,95.3000030518,4.331818320536364,2026-03,-458.78000000000003,0.97%,4439.TW,冠星-KY,485.12,330.0,7.73,29.26,15.60%,2025,⚠️ 獲利稀釋,26.34,346.24,2.59
⚪ 數據不足,11.8500003815,0.0,2026-03,-460.25,-25.62%,4745.TWO,合富-KY,457.69,-80.70000000000002,-3.18,-29.49,5.44%,2025,📉 獲利侵蝕,-2.56,-31900.0,-0.4
⚪ 中性觀察,51.0999984741,9.961013347777778,2026-03,-460.28000000000003,N/A,8240.TWO,華宏,412.91,76.95,2.18,-5.0,N/A,2025,📉 獲利侵蝕,-47.37,-27.57,0.4
⚪ 數據不足,18.8500003815,0.0,2026-03,-461.44000000000005,6.14%,4413.TWO,飛寶企業,621.44,-3.4499999999999997,0.53,114.77,24.00%,2025,⚠️ 獲利稀釋,160.0,783.33,0.15
⚪ 數據不足,31.2000007629,0.0,2026-03,-462.03999999999996,N/A,8104.TW,錸寶,237.04,-10.95,-0.55,54.84,N/A,2025,📉 獲利侵蝕,-225.0,-433.33,-0.39
⚪ 中性觀察,152.0,8.577878103837472,2026-03,-462.09999999999997,N/A,6419.TWO,京晨科,655.65,265.79999999999995,9.58,-35.84,N/A,2025,⚠️ 獲利稀釋,193.55,-8.41,4.55
⚪ 中性觀察,15.9499998093,3.3438154736477985,2026-03,-462.36,7.61%,4552.TW,力達-KY,380.82,71.55000000000001,2.07,-4.56,19.46%,2025,📉 獲利侵蝕,-81.54,73.95,0.12
❌ 暫避觀望,29.7999992371,28.93203809427185,2026-03,-463.06,10.64%,1796.TWO,金穎生技,263.06,15.449999999999998,0.7,29.92,31.84%,2025,📉 獲利侵蝕,-200.0,229.63,-0.16
⚪ 中性觀察,33.2999992371,10.471697873301887,2026-03,-463.82,-1.85%,4935.TW,茂林-KY,471.93,47.70000000000001,1.34,-22.97,14.61%,2025,⚠️ 獲利稀釋,8.11,-67.32,0.4
⚪ 中性觀察,215.5,4.668544194107452,2026-03,-466.64,N/A,6881.TWO,潤德,501.43,692.4000000000001,19.42,22.91,N/A,2025,⚠️ 獲利稀釋,34.79,30.07,5.23
⚪ 數據不足,75.0999984741,0.0,2026-03,-466.64,N/A,6499.TWO,益安,501.36,-271.8,-7.24,43.24,N/A,2025,⚠️ 獲利稀釋,34.72,21.08,-1.26
⚪ 中性觀察,46.2000007629,4.5607108354294175,2026-03,-468.06,N/A,8442.TW,威宏-KY,369.3,151.95,4.18,-2.85,N/A,2025,📉 獲利侵蝕,-98.76,-62.99,0.03
⚪ 中性觀察,26.4500007629,9.446428843892857,2026-03,-468.38,0.14%,1522.TW,堤維西,354.99,42.00000000000001,1.72,21.35,15.03%,2025,📉 獲利侵蝕,-113.39,-61.33,-0.19
❌ 暫避觀望,20.25,23.546511627906973,2026-03,-468.95,1.56%,2646.TW,星宇航空,468.95,12.900000000000002,0.09,23.93,13.18%,2025,📉 獲利侵蝕,0.0,-79.55,0.3
⚪ 中性觀察,25.1499996185,4.827255205086374,2026-03,-469.0,6.80%,4532.TW,瑞智,435.2,78.14999999999999,2.05,-5.76,17.17%,2025,📉 獲利侵蝕,-33.8,0.5,0.48
⚪ 中性觀察,20.25,3.1640625,2026-03,-470.76,9.36%,2610.TW,華航,492.5,96.0,2.42,2.58,18.07%,2025,⚠️ 獲利稀釋,21.74,2.11,0.85
⚪ 中性觀察,141.5,10.458240946045823,2026-03,-471.32000000000005,N/A,7631.TW,聚賢研發-創,580.84,202.95000000000002,6.56,29.58,N/A,2025,⚠️ 獲利稀釋,109.52,13.97,1.76
❌ 暫避觀望,90.5,17.885375494071145,2026-03,-472.13,N/A,9921.TW,巨大,317.87,75.9,1.84,-15.47,N/A,2025,📉 獲利侵蝕,-154.26,-42.86,-0.51
⚪ 數據不足,0.0,0.0,2026-03,-474.96999999999997,-3.78%,4169.TW,泰宗,11.33,0.0,0.32,2.84,44.20%,2025,📉 獲利侵蝕,-463.64,-11.11,-0.45
❌ 暫避觀望,1435.0,48.39797639123103,2026-03,-476.41,N/A,6274.TWO,台燿,555.83,444.75,12.13,31.51,N/A,2025,⚠️ 獲利稀釋,79.42,25.11,4.36
⚪ 數據不足,36.0,0.0,2026-03,-477.1500000000001,6.52%,3685.TWO,元創精密,643.82,-33.15,-1.02,-4.04,22.32%,2025,🔄 轉虧為盈,166.67,-92.45,0.1
⚪ 中性觀察,53.9000015259,10.486381619824904,2026-03,-478.01,N/A,3537.TWO,堡達,482.08,77.1,2.51,3.51,N/A,2025,⚠️ 獲利稀釋,4.07,-31.61,1.28
⚪ 數據不足,34.2000007629,0.0,2026-03,-478.55,6.20%,3095.TWO,及成,648.25,-101.55,-2.0,6.53,20.83%,2025,🔄 轉虧為盈,169.7,-338.6,0.75
⚪ 數據不足,10.25,0.0,2026-03,-478.78,-24.84%,1445.TW,大宇,395.45,-26.999999999999996,-0.87,-22.14,6.55%,2025,🔄 轉虧為盈,-83.33,42.76,0.03
⚪ 數據不足,36.3499984741,0.0,2026-03,-480.03000000000003,N/A,6111.TWO,光聚晶電,547.95,-89.85000000000001,-4.63,46.15,N/A,2025,⚠️ 獲利稀釋,67.92,-707.04,-0.19
⚪ 數據不足,50.2999992371,0.0,2026-03,-480.09,N/A,6668.TW,中揚光,456.09,-63.30000000000001,-1.93,24.6,N/A,2025,📉 獲利侵蝕,-24.0,-3.35,-0.62
⚪ 數據不足,32.9500007629,0.0,2026-03,-480.12,N/A,6722.TW,輝創,450.95,0.0,2.9,-2.79,N/A,2025,📉 獲利侵蝕,-29.17,11.54,0.34
❌ 暫避觀望,244.5,25.180226570545827,2026-03,-480.19000000000005,38.48%,4772.TWO,台特化,570.19,145.65,4.2,127.87,48.92%,2025,⚠️ 獲利稀釋,90.0,60.92,1.33
⚪ 數據不足,27.7000007629,0.0,2026-03,-480.96000000000004,N/A,8121.TWO,越峰,680.96,-15.0,-0.31,-0.85,N/A,2025,🔄 轉虧為盈,200.0,-142.47,0.1
⚪ 中性觀察,14.0,12.612612612612613,2026-03,-481.40000000000003,22.63%,3266.TW,昇陽,552.83,16.65,0.58,-69.37,42.09%,2025,⚠️ 獲利稀釋,71.43,-69.95,0.12
