prev_year,gm,rev_yoy,prev_eps_yoy,om,eps,date,status,advice,prev_eps,name,eps_yoy,symbol,expansion,price,pe,est_price,prev_rev_yoy
2025,N/A,459.52,-5.51,N/A,0.62,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.23,欣泰,14.81,8917.TWO,-444.71,54.0,9.424083769633507,85.95,11.76
2025,N/A,685.01,31.55,N/A,0.35,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.15,豪勉,240.0,6218.TWO,-445.01,37.6500015259,0.0,-28.649999999999995,4.45
2025,20.24%,400.2,58.63,12.03%,1.26,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.39,卜蜂,-47.06,1215.TW,-447.26,112.0,4.5639771801141,368.09999999999997,1.7
2025,N/A,525.77,102.99,N/A,-0.02,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.02,安集,77.78,6477.TW,-447.99,39.8499984741,153.26922490038461,3.9000000000000004,-4.46
2025,23.02%,370.58,19.51,0.36%,0.06,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.45,安心,-77.78,1259.TWO,-448.36,58.9000015259,13.17673412212528,67.05,0.27
2025,N/A,190.19,-354.9,N/A,-0.19,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.3,合世,-258.33,1781.TWO,-448.52,11.9499998093,0.0,-50.25000000000001,-43.65
2025,19.91%,483.67,-1.82,15.72%,1.4,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.31,超豐,34.62,2441.TW,-449.05,144.5,13.416898792943362,161.54999999999998,10.19
2025,4.92%,488.62,78.72,-68.47%,-0.08,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.1,唐鋒,38.46,4609.TWO,-450.16,5.2800002098,0.0,-10.5,23.71
2025,13.94%,695.02,21.43,-0.03%,0.13,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.19,永豐餘,244.44,1907.TW,-450.58,27.75,12.906976744186046,32.25,-6.08
2025,14.01%,384.14,-66.92,6.58%,0.09,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.44,精剛,-66.67,1584.TWO,-450.81,0.0,0.0,0.0,-9.94
2025,N/A,379.1,-81.97,N/A,0.14,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.44,加高,-73.08,8182.TWO,-452.18,51.9000015259,157.2727318966666,4.950000000000002,-2.15
2025,N/A,425.74,11.23,N/A,0.89,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.05,鈺齊-KY,-28.8,9802.TW,-454.54,75.0,5.372492836676218,209.39999999999998,18.36
2025,20.31%,343.95,-77.63,4.98%,-0.01,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.69,愛山林,-111.11,2540.TW,-455.06,52.7999992371,22.184873629033614,35.699999999999996,1.31
2025,N/A,555.34,-57.14,N/A,0.02,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.06,正道,100.0,1506.TW,-455.34000000000003,10.5500001907,117.22222434111112,1.3499999999999999,3.37
2025,15.22%,438.64,4.84,-45.05%,-0.6,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.36,鑫創,-17.65,3259.TWO,-456.28999999999996,15.6999998093,0.0,-87.6,17.89
2025,9.34%,357.06,-143.4,-7.19%,0.0,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.46,公準,-100.0,3178.TWO,-457.06,65.8000030518,0.0,-17.25,-4.4
2025,35.24%,546.62,34.92,30.89%,5.26,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,11.94,世紀風電,88.76,2072.TW,-457.86,0.0,0.0,0.0,6.33
2025,19.78%,418.46,-272.65,5.69%,0.85,2026-03,🔄 轉虧為盈,⚪ 數據不足,-7.93,偉訓,-39.72,3032.TW,-458.17999999999995,81.4000015259,0.0,-182.85,51.16
2025,15.11%,550.29,-79.17,5.94%,0.24,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.26,炎洲,91.67,4306.TW,-458.61999999999995,15.5,17.816091954022987,13.05,-16.46
2025,16.71%,413.84,-33.62,2.64%,0.64,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.99,IKKA-KY,-44.83,2250.TW,-458.66999999999996,64.5,6.437125748502995,150.29999999999998,-8.12
2025,15.60%,485.12,346.24,0.97%,2.59,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.73,冠星-KY,26.34,4439.TW,-458.78000000000003,101.0,4.590909090909091,330.0,29.26
2025,5.44%,457.69,-31900.0,-25.62%,-0.4,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.18,合富-KY,-2.56,4745.TWO,-460.25,13.8000001907,0.0,-80.70000000000002,-29.49
2025,N/A,412.91,-27.57,N/A,0.4,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.18,華宏,-47.37,8240.TWO,-460.28000000000003,48.7999992371,9.512670416588694,76.95,-5.0
2025,24.00%,621.44,783.33,6.14%,0.15,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.53,飛寶企業,160.0,4413.TWO,-461.44000000000005,14.8999996185,0.0,-3.4499999999999997,114.77
2025,N/A,237.04,-433.33,N/A,-0.39,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.55,錸寶,-225.0,8104.TW,-462.03999999999996,41.1500015259,0.0,-10.95,54.84
2025,N/A,655.65,-8.41,N/A,4.55,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,9.58,京晨科,193.55,6419.TWO,-462.09999999999997,146.0,8.239277652370204,265.79999999999995,-35.84
2025,19.46%,380.82,73.95,7.61%,0.12,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.07,力達-KY,-81.54,4552.TW,-462.36,19.6499996185,4.119496775366876,71.55000000000001,-4.56
2025,31.84%,263.06,229.63,10.64%,-0.16,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.7,金穎生技,-200.0,1796.TWO,-463.06,34.4000015259,33.39805973388351,15.449999999999998,29.92
2025,14.61%,471.93,-67.32,-1.85%,0.4,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.34,茂林-KY,8.11,4935.TW,-463.82,36.1500015259,11.367925008144653,47.70000000000001,-22.97
2025,N/A,501.43,30.07,N/A,5.23,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,19.42,潤德,34.79,6881.TWO,-466.64,224.0,4.852686308492201,692.4000000000001,22.91
2025,N/A,501.36,21.08,N/A,-1.26,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-7.24,益安,34.72,6499.TWO,-466.64,71.0,0.0,-271.8,43.24
2025,N/A,369.3,-62.99,N/A,0.03,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.18,威宏-KY,-98.76,8442.TW,-468.06,45.5,4.491609081934848,151.95,-2.85
2025,15.03%,354.99,-61.33,0.14%,-0.19,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.72,堤維西,-113.39,1522.TW,-468.38,30.0,10.714285714285714,42.00000000000001,21.35
2025,13.18%,468.95,-79.55,1.56%,0.3,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.09,星宇航空,0.0,2646.TW,-468.95,21.1499996185,24.593022812209302,12.900000000000002,23.93
2025,17.17%,435.2,0.5,6.80%,0.48,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.05,瑞智,-33.8,4532.TW,-469.0,26.0499992371,4.999999853570058,78.14999999999999,-5.76
2025,18.07%,492.5,2.11,9.36%,0.85,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.42,華航,21.74,2610.TW,-470.76,21.3999996185,3.343749940390625,96.0,2.58
2025,N/A,580.84,13.97,N/A,1.76,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.56,聚賢研發-創,109.52,7631.TW,-471.32000000000005,153.5,11.345158906134515,202.95000000000002,29.58
2025,N/A,317.87,-42.86,N/A,-0.51,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.84,巨大,-154.26,9921.TW,-472.13,72.6999969482,14.367588329683793,75.9,-15.47
2025,44.20%,11.33,-11.11,-3.78%,-0.45,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.32,泰宗,-463.64,4169.TW,-474.96999999999997,0.0,0.0,0.0,2.84
2025,N/A,555.83,25.11,N/A,4.36,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,12.13,台燿,79.42,6274.TWO,-476.41,1570.0,52.951096121416526,444.75,31.51
2025,22.32%,643.82,-92.45,6.52%,0.1,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.02,元創精密,166.67,3685.TWO,-477.1500000000001,30.75,0.0,-33.15,-4.04
2025,N/A,482.08,-31.61,N/A,1.28,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.51,堡達,4.07,3537.TWO,-478.01,68.5,13.326848249027238,77.1,3.51
2025,20.83%,648.25,-338.6,6.20%,0.75,2026-03,🔄 轉虧為盈,⚪ 數據不足,-2.0,及成,169.7,3095.TWO,-478.55,38.1500015259,0.0,-101.55,6.53
2025,6.55%,395.45,42.76,-24.84%,0.03,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.87,大宇,-83.33,1445.TW,-478.78,11.25,0.0,-26.999999999999996,-22.14
2025,N/A,547.95,-707.04,N/A,-0.19,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-4.63,光聚晶電,67.92,6111.TWO,-480.03000000000003,41.9500007629,0.0,-89.85000000000001,46.15
2025,N/A,456.09,-3.35,N/A,-0.62,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.93,中揚光,-24.0,6668.TW,-480.09,37.9000015259,0.0,-63.30000000000001,24.6
2025,N/A,450.95,11.54,N/A,0.34,2026-03,📉 獲利侵蝕,⚪ 數據不足,2.9,輝創,-29.17,6722.TW,-480.12,35.4500007629,0.0,0.0,-2.79
2025,48.92%,570.19,60.92,38.48%,1.33,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.2,台特化,90.0,4772.TWO,-480.19000000000005,270.5,27.857878475798145,145.65,127.87
2025,N/A,680.96,-142.47,N/A,0.1,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.31,越峰,200.0,8121.TWO,-480.96000000000004,43.2000007629,0.0,-15.0,-0.85
2025,42.09%,552.83,-69.95,22.63%,0.12,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.58,昇陽,71.43,3266.TW,-481.40000000000003,13.4499998093,12.117116945315317,16.65,-69.37
2025,20.63%,487.77,14.36,8.37%,0.69,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.31,大甲,6.15,2221.TWO,-481.62,47.4000015259,8.088737461757681,87.89999999999999,-2.98
2025,N/A,809.17,32.54,N/A,1.96,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.48,建國,326.09,5515.TW,-483.08,41.2000007629,4.099502563472636,150.75,15.92
2025,26.37%,607.83,33.98,14.07%,12.61,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,28.26,雙鴻,124.6,3324.TWO,-483.23,920.0,13.853335341063094,996.15,47.52
2025,11.85%,1143.71,-92.0,-0.08%,0.28,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.04,中華化,660.0,1727.TW,-483.71000000000004,90.9000015259,252.5000042386111,5.3999999999999995,-5.46
2025,N/A,550.99,-92.31,N/A,0.2,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.25,亞矽,66.67,6113.TWO,-484.32,27.7000007629,0.0,-3.9000000000000004,-10.01
2025,N/A,512.11,38.67,N/A,0.52,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.04,雙邦,26.83,6506.TWO,-485.28000000000003,18.75,6.768953068592056,41.550000000000004,-1.7
2025,14.02%,525.08,-22.04,10.05%,0.56,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.0,亞泥,39.47,1102.TW,-485.61,35.7000007629,4.91735547698347,108.9,-6.89
2025,51.08%,454.78,-48.37,-5.91%,-0.32,2026-03,🏰 高護城河,⚪ 數據不足,-2.38,翔耀,-31.82,2438.TW,-486.59999999999997,20.25,0.0,-80.54999999999998,15.52
2025,N/A,441.81,-92.83,N/A,0.21,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.17,銘鈺,-47.5,4545.TW,-489.31,38.2999992371,191.49999618549998,3.0000000000000004,-0.35
2025,N/A,592.06,-33.96,N/A,1.33,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,6.91,臻鼎-KY,101.52,4958.TW,-490.53999999999996,588.0,44.11102775693923,199.95000000000002,6.33
2025,9.49%,327.79,-184.48,-12.78%,-0.11,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.49,茂矽,-164.71,2342.TW,-492.5,49.0,0.0,-15.450000000000001,7.56
2025,N/A,549.29,24.26,N/A,1.58,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.33,創泓科技,56.44,7714.TWO,-492.84999999999997,172.5,11.639676113360323,222.3,45.1
2025,18.27%,536.0,-22.96,6.37%,1.69,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.74,華新科,40.83,2492.TW,-495.17,465.5,45.90729783037476,152.1,4.91
2025,N/A,448.77,-539.13,N/A,-0.22,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.47,百一,-46.67,6152.TW,-495.44,13.4499998093,0.0,-59.10000000000001,-30.73
2025,19.39%,461.36,-18.02,7.43%,0.78,2026-03,📉 獲利侵蝕,❌ 暫避觀望,3.73,凱美,-36.07,2375.TW,-497.43,188.5,21.666666666666668,130.5,5.35
2025,8.85%,332.8,-69.2,-4.89%,-0.4,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.68,燿華,-165.57,2367.TW,-498.37,51.5,30.654761904761905,25.2,-12.33
2025,N/A,597.93,15.34,N/A,2.06,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,4.21,金居,96.19,8358.TWO,-501.73999999999995,533.0,49.85968194574368,160.35000000000002,15.52
2025,28.85%,553.55,16.83,-17.20%,0.12,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.84,全域,50.0,3067.TWO,-503.54999999999995,18.5,0.0,-34.5,33.85
2025,N/A,147.12,2.97,N/A,-0.96,2026-03,📉 獲利侵蝕,⚪ 數據不足,-3.92,惠特,-357.14,6706.TW,-504.26,139.0,0.0,-179.70000000000002,-3.41
2025,N/A,204.72,4.12,N/A,-0.04,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.03,華建,-300.0,2530.TW,-504.72,19.75,3.7193973634651605,79.64999999999999,4.0
2025,N/A,249.98,53.52,N/A,-0.42,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.32,保銳,-255.56,8093.TWO,-505.53999999999996,20.0,0.0,-32.99999999999999,-16.31
2025,20.16%,274.14,-94.87,-2.95%,-0.92,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.04,進泰電子,-231.43,3465.TWO,-505.57,34.7000007629,0.0,-20.55,5.68
2025,19.71%,473.59,-31.07,12.02%,0.4,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.13,美亞,-32.2,2020.TW,-505.78999999999996,21.4500007629,4.0779469130988595,78.89999999999999,-9.51
2025,N/A,551.88,-27.08,N/A,0.35,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.71,信音,45.83,6126.TWO,-506.05,35.0999984741,16.10091673123853,32.7,7.41
2025,N/A,550.47,38.78,N/A,0.43,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.7,百徽,43.33,6259.TWO,-507.14000000000004,38.4500007629,21.243094344143646,27.15,19.41
2025,11.53%,422.36,-76.51,-3.62%,0.15,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.63,新日興,-86.36,3376.TW,-508.72,194.0,53.15068493150685,54.75,-19.54
2025,N/A,655.2,34.76,N/A,12.76,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,28.42,聖暉*,146.33,5536.TWO,-508.87,1215.0,16.49470540320391,1104.8999999999999,37.11
2025,17.90%,536.75,1.47,6.27%,1.2,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.15,崇越電,27.66,3388.TWO,-509.09,81.6999969482,7.932038538660193,154.5,-2.69
2025,N/A,472.22,-18.0,N/A,1.54,2026-03,📉 獲利侵蝕,⚪ 中性觀察,10.26,東科-KY,-37.4,5225.TW,-509.62,73.9000015259,2.739066031352854,404.7,-11.01
2025,19.52%,597.64,24.18,9.94%,3.24,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,9.37,日月光投控,85.38,3711.TW,-512.26,677.0,30.66123188405797,331.20000000000005,8.39
2025,15.28%,462.52,-40.98,7.32%,0.05,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.36,東泥,-50.0,1110.TW,-512.52,15.6000003815,20.259740755194805,11.55,-0.74
2025,N/A,495.54,6.44,N/A,1.1,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.96,中聯資源,-17.29,9930.TW,-512.83,63.4000015259,5.0277558704123715,189.14999999999998,5.27
2025,N/A,443.62,-10.24,N/A,1.33,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.18,明安,-69.56,8938.TWO,-513.1800000000001,54.2000007629,4.090566095313207,198.75,8.55
2025,17.24%,613.22,-614.29,-2.23%,0.02,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.36,錸德,100.0,2349.TW,-513.22,12.8500003815,0.0,-13.499999999999998,3.15
2025,26.51%,1125.85,108.09,17.13%,1.21,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.83,國建,611.76,2501.TW,-514.0899999999999,23.8999996185,3.260572935675307,109.95,1.8
2025,39.56%,124.94,-28.85,-24.14%,-1.09,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.68,華廣,-390.48,4737.TW,-515.4200000000001,57.9000015259,0.0,-82.95,-4.92
2025,N/A,801.37,-52.17,N/A,2.63,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,16.94,全心投控,285.29,2718.TWO,-516.0799999999999,49.2000007629,1.112115749613472,663.5999999999999,-28.92
2025,N/A,400.36,-77.39,N/A,-0.09,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.45,松上,-116.36,6156.TWO,-516.72,26.9500007629,40.833334489242425,9.9,13.67
2025,17.06%,497.83,-35.71,1.17%,0.2,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.64,佳世達,-20.0,2352.TW,-517.8299999999999,33.0,17.64705882352941,28.05,3.09
2025,N/A,507.51,7.03,N/A,1.03,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.78,擎邦,-10.62,6122.TWO,-518.13,51.7999992371,4.516128965745422,172.05,1.36
2025,N/A,418.23,800.0,N/A,0.0,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.09,合晶,-100.0,6182.TWO,-518.23,172.5,0.0,-0.75,12.57
2025,12.15%,493.9,-9.38,-5.24%,0.18,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.29,昱捷,-25.0,3232.TWO,-518.9,21.6499996185,30.492957209154934,10.649999999999999,-42.44
2025,N/A,515.64,-76.92,N/A,0.2,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.51,達方,-4.76,8163.TW,-520.4,37.1500015259,23.218750953687504,23.999999999999996,15.55
2025,N/A,638.03,39.69,N/A,0.11,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.65,中探針,115.71,6217.TWO,-522.3199999999999,250.0,0.0,-65.1,19.12
2025,25.58%,646.16,-10.42,18.00%,1.67,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.01,美琪瑪,122.67,4721.TWO,-523.49,83.3000030518,10.000000366362546,124.95,19.28
2025,N/A,-74.28,-40.65,N/A,-0.15,2026-03,🌑 雙重衰退,⚪ 中性觀察,3.46,昇益,-600.0,5455.TWO,-525.72,27.5,2.62906309751434,156.9,-43.58
2025,0.54%,540.72,-864.29,-9.47%,0.17,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.07,聚隆,13.33,1466.TW,-527.39,16.8500003815,0.0,-27.9,-11.5
2025,15.03%,339.33,-445.45,-8.17%,-0.59,2026-03,📉 獲利侵蝕,❌ 暫避觀望,-0.38,大眾控,-188.06,3701.TW,-527.39,41.6500015259,38.21101057422018,16.35,-24.95
2025,N/A,469.05,40.21,N/A,0.17,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.36,統一實,-59.52,9907.TW,-528.57,15.1000003815,4.4281526045454545,51.150000000000006,1.74
2025,N/A,537.57,-54.79,N/A,0.51,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.02,長華*,8.7,8070.TW,-528.87,52.7000007629,14.43835637339726,54.75,12.31
2025,N/A,531.37,-38.12,N/A,2.59,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,12.98,矽科宏晟,2.37,6725.TWO,-529.0,305.5,11.194576768046904,409.34999999999997,21.02
2025,N/A,502.76,29.9,N/A,1.2,2026-03,📉 獲利侵蝕,⚪ 中性觀察,11.11,東方風能,-26.99,7786.TW,-529.75,132.5,5.057251908396948,392.99999999999994,53.42
2025,22.01%,555.42,9.84,15.04%,2.55,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,7.05,勤凱,23.76,4760.TWO,-531.66,320.0,19.138755980861244,250.79999999999998,27.79
2025,N/A,66.73,50.0,N/A,-0.17,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.26,劍湖山,-466.67,5701.TWO,-533.4,4.9800000191,0.0,-15.3,7.33
2025,7.05%,334.27,-146.49,-37.72%,-0.45,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.6,錦明,-200.0,3230.TWO,-534.27,52.2999992371,0.0,-58.650000000000006,-9.35
2025,N/A,530.38,-1.42,N/A,0.48,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.81,元山,-4.0,6275.TWO,-534.38,48.0999984741,7.388632638110599,97.64999999999999,10.76
2025,N/A,603.33,41.25,N/A,10.08,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,32.29,兆聯實業,66.06,6944.TW,-537.27,998.0,12.824466718067336,1167.3,64.2
2025,15.53%,570.26,13.99,5.80%,1.05,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,6.6,亞光,32.91,3019.TW,-537.35,143.5,8.536585365853659,252.14999999999998,14.74
2025,N/A,519.31,-264.86,N/A,-0.91,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.44,尼得科超眾,-18.18,6230.TW,-537.4899999999999,124.0,0.0,-57.75000000000001,11.94
2025,7.91%,473.66,-45.58,0.83%,1.71,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.94,山富,-64.52,2743.TWO,-538.1800000000001,65.5999984741,4.943481422313489,199.04999999999998,-1.62
2025,N/A,220.34,-33.17,N/A,-0.61,2026-03,📉 獲利侵蝕,⚪ 中性觀察,4.23,虹堡,-317.86,5258.TW,-538.2,52.7999992371,9.635036357135036,82.2,0.46
2025,N/A,512.52,-24.35,N/A,0.44,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.87,大億,-26.67,1521.TW,-539.1899999999999,25.7999992371,13.723403849521276,28.200000000000003,-1.79
2025,N/A,558.46,-8.87,N/A,0.62,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.39,鳳凰,17.31,5706.TW,-541.1500000000001,47.2000007629,5.885286878167082,120.3,-0.27
2025,N/A,578.25,118.18,N/A,0.16,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.1,廣運,33.33,6125.TWO,-544.92,58.0999984741,165.9999956402857,5.250000000000001,23.69
2025,14.21%,526.89,84.21,5.22%,0.09,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.35,佳大,-18.18,2033.TW,-545.0699999999999,15.8000001907,18.58823551847059,12.75,21.65
2025,N/A,534.57,5.99,N/A,6.83,2026-03,📉 獲利侵蝕,⚪ 中性觀察,30.6,新普,-11.76,6121.TWO,-546.33,420.5,5.8337957824639295,1081.2,2.65
2025,17.61%,526.99,1.64,4.16%,1.3,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.71,致伸,-19.62,4915.TW,-546.61,68.8000030518,4.592790590907877,224.70000000000002,3.33
2025,16.49%,533.52,4.73,2.59%,0.32,2026-03,📉 獲利侵蝕,⚪ 數據不足,1.59,泰山,-13.89,1218.TW,-547.41,0.0,0.0,0.0,-5.32
2025,16.93%,538.76,78.29,5.55%,4.17,2026-03,📉 獲利侵蝕,⚪ 中性觀察,17.49,雄獅,-8.75,2731.TW,-547.51,145.5,3.346366145354186,652.1999999999999,6.0
2025,16.53%,585.72,16.39,13.07%,0.82,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.77,宏泰,36.67,1612.TW,-549.0500000000001,33.5499992371,4.6148554659009635,109.05,14.68
2025,N/A,385.82,-159.3,N/A,-0.16,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.53,瀧澤科,-164.0,6609.TWO,-549.8199999999999,39.7999992371,0.0,-46.650000000000006,-24.27
2025,20.06%,570.09,9.36,11.79%,0.73,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,3.3,亞力,20.0,1514.TW,-550.09,122.5,16.24668435013263,113.1,19.07
2025,15.29%,553.86,11.7,6.31%,3.12,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,12.6,智易,1.3,3596.TW,-552.5600000000001,194.0,6.1901723037651575,470.09999999999997,8.19
2025,17.53%,556.35,-7.65,9.92%,7.95,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,33.93,和泰車,2.85,2207.TW,-553.5,476.5,5.841608434473458,1223.5500000000002,0.01
2025,N/A,10.76,-29.44,N/A,-1.12,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.52,偉康科技,-544.0,6865.TWO,-554.76,27.0,10.112359550561798,40.05,-17.45
2025,9.14%,489.28,14.41,6.41%,0.29,2026-03,📉 獲利侵蝕,⚪ 數據不足,3.26,華電,-66.67,1603.TW,-555.9499999999999,0.0,0.0,0.0,21.69
2025,N/A,626.58,52.56,N/A,0.46,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.19,建榮,70.37,5340.TWO,-556.21,82.8000030518,29.571429661357147,42.0,15.66
2025,N/A,604.66,-11.58,N/A,-0.39,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.1,能率網通,46.58,8071.TWO,-558.0799999999999,30.2999992371,0.0,-51.45,-2.94
2025,-74.40%,760.93,-132.04,-413.94%,0.07,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.35,斐成,200.0,3313.TWO,-560.93,11.8000001907,0.0,-12.6,-69.02
2025,N/A,573.53,-7.18,N/A,1.39,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.04,昕奇雲端,11.2,7747.TWO,-562.3299999999999,129.0,12.146892655367232,159.29999999999998,9.7
2025,N/A,579.98,65.43,N/A,0.5,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.67,閎暉,16.28,3311.TW,-563.7,36.5999984741,9.457363946795866,58.050000000000004,-2.86
2025,N/A,696.66,-39.29,N/A,1.0,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.53,界霖,132.56,5285.TW,-564.0999999999999,96.0,24.06015037593985,59.85,6.4
2025,17.49%,379.71,-208.33,-7.36%,-0.74,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.48,連展投控,-184.62,3710.TWO,-564.3299999999999,5.8699998856,0.0,-42.45,-5.25
2025,15.80%,661.41,-55.26,6.85%,1.22,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.66,順德,96.77,2351.TW,-564.64,200.0,48.426150121065376,61.949999999999996,-5.25
2025,18.70%,580.5,17.23,10.97%,1.26,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,5.51,華通,14.55,2313.TW,-565.95,223.0,18.308702791461414,182.7,4.87
