股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
1595.TWO,川寶,52.50,50.00,17.86,7,2.72,持股中,📈 趨勢續強。目前防禦位設於 40.80，與現價緩衝空間為 22.3%。
3588.TW,通嘉,54.60,50.00,-3.80,3,1.65,持股中,📈 趨勢續強。目前防禦位設於 45.99，與現價緩衝空間為 15.8%。
4994.TW,傳奇,100.50,100.00,-0.61,3,3.18,持股中,📈 趨勢續強。目前防禦位設於 99.40，與現價緩衝空間為 1.1%。
2603.TW,長榮,198.00,75.00,5.41,8,3.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 204.50，建議耐心等待突破。
3528.TW,安馳,72.30,66.67,-0.24,11,2.27,持股中,📈 趨勢續強。目前防禦位設於 60.77，與現價緩衝空間為 15.9%。
6643.TWO,M31,nan,100.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 459.00，與現價緩衝空間為 nan%。
6854.TW,錼創科技-KY創,nan,50.00,nan,11,nan,持股中,📈 趨勢續強。目前防禦位設於 141.07，與現價緩衝空間為 nan%。
6150.TWO,撼訊,nan,0.00,-18.53,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 57.50，建議耐心等待突破。
1459.TW,聯發,11.70,0.00,-5.55,6,0.17,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.90，建議耐心等待突破。
4903.TWO,聯光通,47.80,50.00,-4.54,3,2.89,持股中,📈 趨勢續強。目前防禦位設於 43.05，與現價緩衝空間為 9.9%。
8444.TWO,綠河-KY,nan,0.00,-16.22,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.90，建議耐心等待突破。
8423.TWO,保綠-KY,nan,0.00,0.00,0,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.40，建議耐心等待突破。
3016.TW,嘉晶,63.10,50.00,1.41,3,2.94,持股中,📈 趨勢續強。目前防禦位設於 51.44，與現價緩衝空間為 18.5%。
00852L.TW,國泰美國道瓊正2,30.40,0.00,-3.03,5,0.64,持股中,📈 趨勢續強。目前防禦位設於 27.06，與現價緩衝空間為 11.0%。
6533.TW,晶心科,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 164.39，與現價緩衝空間為 nan%。
00985A.TW,主動野村台灣50,18.24,0.00,5.60,1,0.39,持股中,📈 趨勢續強。目前防禦位設於 16.38，與現價緩衝空間為 10.2%。
6620.TWO,漢達,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 65.60，與現價緩衝空間為 nan%。
9919.TW,康那香,nan,50.00,-11.77,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 15.50，建議耐心等待突破。
1326.TW,台化,51.00,33.33,22.32,11,3.11,持股中,📈 趨勢續強。目前防禦位設於 43.30，與現價緩衝空間為 15.1%。
6517.TWO,保勝光學,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 54.04，與現價緩衝空間為 nan%。
1583.TW,程泰,48.20,14.29,-4.39,13,1.14,持股中,📈 趨勢續強。目前防禦位設於 43.55，與現價緩衝空間為 9.6%。
00669R.TW,國泰美國道瓊反1,5.66,75.00,-5.41,16,0.08,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.63，建議耐心等待突破。
2643.TWO,捷迅,68.40,50.00,-8.11,3,1.17,持股中,📈 趨勢續強。目前防禦位設於 68.31，與現價緩衝空間為 0.1%。
4919.TW,新唐,129.00,0.00,0.00,0,8.61,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6142.TW,友勁,nan,40.00,0.22,10,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.39，建議耐心等待突破。
2321.TW,東訊,13.30,50.00,-17.72,4,0.58,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 14.50，建議耐心等待突破。
3213.TWO,茂訊,107.50,75.00,6.68,7,2.09,持股中,📈 趨勢續強。目前防禦位設於 100.00，與現價緩衝空間為 7.0%。
3489.TWO,森寶,23.70,100.00,6.12,1,0.53,持股中,📈 趨勢續強。目前防禦位設於 22.75，與現價緩衝空間為 4.0%。
2327.TW,國巨*,316.50,50.00,-2.71,3,15.46,持股中,📈 趨勢續強。目前防禦位設於 250.25，與現價緩衝空間為 20.9%。
6126.TWO,信音,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 29.94，與現價緩衝空間為 nan%。
1473.TW,台南,23.20,18.18,-14.66,21,0.58,持股中,📈 趨勢續強。目前防禦位設於 23.20，與現價緩衝空間為 0.0%。
8289.TWO,泰藝,nan,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6278.TW,台表科,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 91.30，與現價緩衝空間為 nan%。
5439.TWO,高技,nan,25.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 291.00，與現價緩衝空間為 nan%。
6703.TWO,軒郁,nan,40.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 114.74，與現價緩衝空間為 nan%。
3005.TW,神基,98.90,0.00,-0.44,8,3.09,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 101.50，建議耐心等待突破。
2009.TW,第一銅,40.50,0.00,-3.34,1,1.26,持股中,📈 趨勢續強。目前防禦位設於 38.98，與現價緩衝空間為 3.7%。
6423.TWO,億而得,nan,57.14,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 76.70，與現價緩衝空間為 nan%。
00998A.TWO,未知,15.94,0.00,0.00,0,nan,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2610.TW,華航,18.30,0.00,0.00,0,0.34,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.35，建議耐心等待突破。
2836.TW,高雄銀,12.20,33.33,-4.22,6,0.10,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 12.25，建議耐心等待突破。
4198.TWO,欣大健康,40.00,57.14,11.39,13,1.59,持股中,📈 趨勢續強。目前防禦位設於 38.00，與現價緩衝空間為 5.0%。
2611.TW,志信,14.70,20.00,-16.00,9,0.34,持股中,📈 趨勢續強。目前防禦位設於 13.63，與現價緩衝空間為 7.3%。
2379.TW,瑞昱,531.00,0.00,9.96,1,12.75,持股中,📈 趨勢續強。目前防禦位設於 501.00，與現價緩衝空間為 5.6%。
7899.TWO,景美,620.00,0.00,0.00,0,55.64,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
4157.TWO,太景*-KY,10.55,0.00,-9.20,2,0.35,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.45，建議耐心等待突破。
6546.TWO,正基,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 64.00，與現價緩衝空間為 nan%。
1760.TW,寶齡富錦,64.50,0.00,4.25,1,1.28,持股中,📈 趨勢續強。目前防禦位設於 62.90，與現價緩衝空間為 2.5%。
4552.TW,力達-KY,21.20,33.33,-11.56,5,0.41,持股中,📈 趨勢續強。目前防禦位設於 20.35，與現價緩衝空間為 4.0%。
5398.TWO,慕康生醫,nan,60.00,-29.03,10,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.30，建議耐心等待突破。
4714.TWO,永捷,15.20,0.00,3.13,1,0.50,持股中,📈 趨勢續強。目前防禦位設於 13.63，與現價緩衝空間為 10.3%。
5432.TWO,新門,nan,0.00,-10.54,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 142.00，建議耐心等待突破。
3533.TW,嘉澤,2490.00,66.67,24.00,5,137.50,持股中,📈 趨勢續強。目前防禦位設於 2150.00，與現價緩衝空間為 13.7%。
6120.TW,達運,nan,28.57,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 13.10，與現價緩衝空間為 nan%。
2734.TWO,易飛網,17.30,50.00,-7.47,3,0.71,持股中,📈 趨勢續強。目前防禦位設於 15.67，與現價緩衝空間為 9.4%。
2882.TW,國泰金,75.00,0.00,1.02,1,1.54,持股中,📈 趨勢續強。目前防禦位設於 73.00，與現價緩衝空間為 2.7%。
6456.TW,GIS-KY,nan,28.57,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 48.28，與現價緩衝空間為 nan%。
00981A.TW,主動統一台股增長,25.10,0.00,0.00,0,0.80,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
4737.TW,華廣,67.00,50.00,0.68,3,2.79,持股中,📈 趨勢續強。目前防禦位設於 65.10，與現價緩衝空間為 2.8%。
5434.TW,崇越,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 310.54，與現價緩衝空間為 nan%。
4527.TWO,方土霖,43.20,0.00,4.50,3,0.59,持股中,📈 趨勢續強。目前防禦位設於 42.50，與現價緩衝空間為 1.6%。
3059.TW,華晶科,37.65,66.67,-23.82,5,0.91,建議買入,🚀 今日收盤 37.65 突破關鍵高點 37.25，啟動波段漲勢。
4541.TWO,晟田,48.30,50.00,2.62,3,1.66,持股中,📈 趨勢續強。目前防禦位設於 40.40，與現價緩衝空間為 16.4%。
8450.TWO,霹靂,nan,33.33,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 17.15，與現價緩衝空間為 nan%。
9924.TW,福興,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 44.53，與現價緩衝空間為 nan%。
4938.TW,和碩,83.00,25.00,7.77,7,2.01,持股中,📈 趨勢續強。目前防禦位設於 76.10，與現價緩衝空間為 8.3%。
6265.TWO,方土昶,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 33.52，與現價緩衝空間為 nan%。
3206.TWO,志豐,37.50,50.00,-3.67,20,1.66,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 31.85，建議耐心等待突破。
5340.TWO,建榮,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 92.26，與現價緩衝空間為 nan%。
8499.TW,鼎炫-KY,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 229.89，與現價緩衝空間為 nan%。
00898.TW,國泰基因免疫革命,8.41,50.00,-0.67,4,0.14,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 8.03，建議耐心等待突破。
4585.TW,達明,319.00,0.00,-9.31,3,11.29,持股中,📈 趨勢續強。目前防禦位設於 286.64，與現價緩衝空間為 10.1%。
1470.TW,大統新創,23.00,50.00,-3.87,3,0.68,持股中,📈 趨勢續強。目前防禦位設於 21.40，與現價緩衝空間為 6.9%。
3338.TW,泰碩,65.50,75.00,12.51,7,2.76,持股中,📈 趨勢續強。目前防禦位設於 59.50，與現價緩衝空間為 9.2%。
5302.TWO,太欣,nan,0.00,-13.56,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.15，建議耐心等待突破。
3702.TW,大聯大,98.80,100.00,0.01,1,3.91,持股中,📈 趨勢續強。目前防禦位設於 87.57，與現價緩衝空間為 11.4%。
6136.TW,富爾特,nan,0.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 24.15，與現價緩衝空間為 nan%。
2548.TW,華固,130.00,100.00,20.21,1,3.46,持股中,📈 趨勢續強。目前防禦位設於 119.50，與現價緩衝空間為 8.1%。
00922.TW,國泰台灣領袖50,31.37,0.00,6.21,1,0.68,持股中,📈 趨勢續強。目前防禦位設於 27.01，與現價緩衝空間為 13.9%。
8390.TWO,金益鼎,nan,100.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 89.90，與現價緩衝空間為 nan%。
6535.TWO,順藥,nan,0.00,-26.86,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 153.00，建議耐心等待突破。
1210.TW,大成,54.20,50.00,3.13,4,0.89,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 51.00，建議耐心等待突破。
00651R.TW,復華香港反1,5.18,25.00,-11.54,15,0.10,建議買入,🚀 今日收盤 5.18 突破關鍵高點 5.10，啟動波段漲勢。
3672.TWO,康聯訊,11.50,33.33,-9.97,5,0.36,持股中,📈 趨勢續強。目前防禦位設於 10.17，與現價緩衝空間為 11.6%。
2615.TW,萬海,75.30,25.00,-6.45,8,2.26,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 79.80，建議耐心等待突破。
4807.TW,日成-KY,15.40,0.00,-9.54,3,0.43,持股中,📈 趨勢續強。目前防禦位設於 13.95，與現價緩衝空間為 9.4%。
2606.TW,裕民,65.00,75.00,-3.13,7,1.62,持股中,📈 趨勢續強。目前防禦位設於 57.00，與現價緩衝空間為 12.3%。
5519.TW,隆大,nan,33.33,2.24,12,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 33.45，建議耐心等待突破。
1308.TW,亞聚,15.25,14.29,5.47,13,1.40,建議買入,🚀 今日收盤 15.25 突破關鍵高點 13.50，啟動波段漲勢。
6768.TW,志強-KY,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 78.22，與現價緩衝空間為 nan%。
3596.TW,智易,177.00,33.33,-1.76,5,6.82,持股中,📈 趨勢續強。目前防禦位設於 156.99，與現價緩衝空間為 11.3%。
6720.TWO,久昌,nan,33.33,2.88,12,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 169.50，建議耐心等待突破。
8383.TWO,千附,nan,80.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 44.90，與現價緩衝空間為 nan%。
6895.TWO,宏碩系統,nan,40.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 168.50，與現價緩衝空間為 nan%。
6550.TW,北極星藥業-KY,nan,100.00,-18.87,4,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 20.65，建議耐心等待突破。
6753.TW,龍德造船,nan,80.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 118.79，與現價緩衝空間為 nan%。
6651.TWO,全宇昕,nan,0.00,nan,1,nan,持股中,📈 趨勢續強。目前防禦位設於 83.15，與現價緩衝空間為 nan%。
6168.TW,宏齊,nan,100.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 24.70，與現價緩衝空間為 nan%。
6538.TWO,倉和,nan,71.43,nan,13,nan,持股中,📈 趨勢續強。目前防禦位設於 70.50，與現價緩衝空間為 nan%。
4770.TW,上品,230.50,50.00,-37.91,7,7.46,持股中,📈 趨勢續強。目前防禦位設於 199.77，與現價緩衝空間為 13.3%。
6228.TWO,全譜,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 21.78，與現價緩衝空間為 nan%。
2468.TW,華經,34.90,0.00,-32.05,7,1.13,持股中,📈 趨勢續強。目前防禦位設於 31.73，與現價緩衝空間為 9.1%。
2851.TW,中再保,29.55,50.00,-3.53,7,0.58,建議買入,🚀 今日收盤 29.55 突破關鍵高點 27.35，啟動波段漲勢。
3041.TW,揚智,22.60,100.00,-9.40,3,0.66,持股中,📈 趨勢續強。目前防禦位設於 20.43，與現價緩衝空間為 9.6%。
2472.TW,立隆電,184.50,100.00,42.84,3,10.86,持股中,📈 趨勢續強。目前防禦位設於 124.50，與現價緩衝空間為 32.5%。
6275.TWO,元山,nan,50.00,nan,7,nan,持股中,📈 趨勢續強。目前防禦位設於 45.94，與現價緩衝空間為 nan%。
6469.TWO,大樹,nan,100.00,-0.06,2,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 83.40，建議耐心等待突破。
6949.TW,沛爾生醫-創,nan,50.00,nan,11,nan,持股中,📈 趨勢續強。目前防禦位設於 518.21，與現價緩衝空間為 nan%。
6426.TW,統新,nan,75.00,nan,15,nan,持股中,📈 趨勢續強。目前防禦位設於 147.00，與現價緩衝空間為 nan%。
6112.TW,邁達特,nan,66.67,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 45.45，與現價緩衝空間為 nan%。
1799.TWO,易威,43.50,100.00,29.46,5,1.53,持股中,📈 趨勢續強。目前防禦位設於 41.50，與現價緩衝空間為 4.6%。
2601.TW,益航,5.64,50.00,-5.93,8,0.14,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.72，建議耐心等待突破。
5272.TWO,笙科,nan,60.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 21.80，與現價緩衝空間為 nan%。
6005.TW,群益證,nan,66.67,6.35,12,nan,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 29.60，建議耐心等待突破。
3631.TWO,晟楠,29.35,60.00,3.44,9,1.08,建議買入,🚀 今日收盤 29.35 突破關鍵高點 26.90，啟動波段漲勢。
2258.TW,鴻華先進-創,28.30,0.00,-10.30,3,1.14,持股中,📈 趨勢續強。目前防禦位設於 25.53，與現價緩衝空間為 9.8%。
6872.TWO,浩宇生醫,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 16.57，與現價緩衝空間為 nan%。
3051.TW,力特,20.55,0.00,-2.26,1,0.68,持股中,📈 趨勢續強。目前防禦位設於 18.79，與現價緩衝空間為 8.6%。
00948B.TWO,中信優息投資級債,9.50,60.00,-5.93,10,0.06,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.40，建議耐心等待突破。
00902.TW,中信電池及儲能,15.93,100.00,-0.37,3,0.33,持股中,📈 趨勢續強。目前防禦位設於 13.72，與現價緩衝空間為 13.9%。
2449.TW,京元電子,275.00,50.00,-21.63,3,15.96,持股中,📈 趨勢續強。目前防禦位設於 256.57，與現價緩衝空間為 6.7%。
6613.TWO,朋億*,nan,100.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 200.50，與現價緩衝空間為 nan%。
2702.TW,華園,17.80,33.33,45.03,5,0.81,持股中,📈 趨勢續強。目前防禦位設於 10.91，與現價緩衝空間為 38.7%。
2616.TW,山隆,15.45,38.46,-0.02,25,0.87,建議買入,🚀 今日收盤 15.45 突破關鍵高點 13.45，啟動波段漲勢。
00917.TW,中信特選金融,21.75,0.00,2.38,3,0.25,持股中,📈 趨勢續強。目前防禦位設於 19.97，與現價緩衝空間為 8.2%。
5443.TWO,均豪,nan,50.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 96.70，與現價緩衝空間為 nan%。
3167.TW,大量,685.00,100.00,170.74,1,51.25,持股中,📈 趨勢續強。目前防禦位設於 310.50，與現價緩衝空間為 54.7%。
6579.TW,研揚,nan,100.00,nan,5,nan,持股中,📈 趨勢續強。目前防禦位設於 114.50，與現價緩衝空間為 nan%。
00896.TW,中信綠能及電動車,23.64,66.67,-1.31,5,0.53,持股中,📈 趨勢續強。目前防禦位設於 20.73，與現價緩衝空間為 12.3%。
00888.TWO,永豐台灣ESG,26.15,50.00,-1.79,3,0.60,持股中,📈 趨勢續強。目前防禦位設於 23.28，與現價緩衝空間為 11.0%。
3611.TWO,鼎翰,187.00,50.00,-4.03,3,1.89,持股中,📈 趨勢續強。目前防禦位設於 184.00，與現價緩衝空間為 1.6%。
6219.TWO,富旺,nan,0.00,nan,3,nan,持股中,📈 趨勢續強。目前防禦位設於 13.63，與現價緩衝空間為 nan%。
2892.TW,第一金,28.80,50.00,-3.88,3,0.35,持股中,📈 趨勢續強。目前防禦位設於 28.60，與現價緩衝空間為 0.7%。
6997.TWO,博弘,nan,0.00,nan,9,nan,持股中,📈 趨勢續強。目前防禦位設於 81.71，與現價緩衝空間為 nan%。
2889.TW,國票金,15.20,66.67,-15.74,5,0.30,持股中,📈 趨勢續強。目前防禦位設於 14.73，與現價緩衝空間為 3.1%。
3713.TWO,新晶投控,16.40,0.00,-20.50,3,0.90,持股中,📈 趨勢續強。目前防禦位設於 14.26，與現價緩衝空間為 13.1%。
2014.TW,中鴻,18.65,0.00,0.43,3,0.55,持股中,📈 趨勢續強。目前防禦位設於 18.30，與現價緩衝空間為 1.9%。
