status,date,prev_rev_yoy,advice,prev_eps,eps,expansion,name,prev_year,pe,eps_yoy,rev_yoy,prev_eps_yoy,om,gm,price,symbol,est_price
🌑 雙重衰退,2025-12,-5.96,⚪ 中性觀察,13.32,15.5,-26.729999999999997,營邦,2025,13.505872118312311,-38.69,-11.96,-36.05,0.48%,29.12%,621.0,3693.TWO,689.6999999999999
🏰 高護城河,2025-12,-37.28,❌ 暫避觀望,1.46,1.94,-26.800000000000004,友威科,2025,23.516949152542374,-61.35,-34.55,-66.67,13.96%,63.82%,111.0,3580.TWO,70.8
📉 獲利侵蝕,2025-12,9.61,⚪ 中性觀察,4.35,6.32,-26.86,全宇昕,2025,9.742404227212683,-22.95,3.91,-27.55,N/A,N/A,147.5,6651.TWO,227.1
⚠️ 獲利稀釋,2025-12,18.73,⚪ 中性觀察,1.11,1.53,-26.96,三商電,2025,5.1368158254975125,6.99,33.95,8.91,3.22%,16.95%,20.6499996185,2427.TW,60.300000000000004
⚠️ 獲利稀釋,2025-12,14.3,❌ 暫避觀望,19.48,28.13,-27.08,創意,2025,78.33013718837587,9.24,36.32,0.26,10.13%,19.04%,5310.0,3443.TW,1016.8499999999999
📉 獲利侵蝕,2025-12,13.16,⚪ 中性觀察,6.27,10.74,-27.14,胡連,2025,4.950083194675542,-15.51,11.63,-32.23,N/A,N/A,119.0,6279.TWO,360.5999999999999
📉 獲利侵蝕,2025-12,25.2,❌ 暫避觀望,8.68,13.99,-27.19,華城,2025,26.86084142394822,-6.3,20.89,-8.44,19.22%,42.20%,830.0,1519.TW,463.50000000000006
🌑 雙重衰退,2025-12,-33.93,⚪ 數據不足,-8.15,-7.62,-27.29,碩禾,2025,0.0,-35.83,-8.54,-436.18,-1.93%,10.51%,144.5,3691.TWO,-356.70000000000005
🌑 雙重衰退,2025-12,-16.86,⚪ 中性觀察,2.31,1.84,-27.39,巨大,2025,10.675883256528419,-42.86,-15.47,-58.3,N/A,N/A,69.5,9921.TW,97.64999999999999
🏰 高護城河,2025-12,12.55,❌ 暫避觀望,47.64,70.17,-27.490000000000002,嘉澤,2025,15.66951566951567,-15.21,12.28,-16.1,29.92%,51.54%,2585.0,3533.TW,2474.55
📉 獲利侵蝕,2025-12,16.51,⚪ 中性觀察,5.32,6.77,-27.52,志強-KY,2025,4.361370716510903,-17.06,10.46,-8.3,N/A,N/A,84.0,6768.TW,288.90000000000003
📉 獲利侵蝕,2025-12,23.69,❌ 暫避觀望,1.78,2.76,-27.71,台聯電,2025,23.958333333333336,-5.15,22.56,-10.55,0.20%,25.49%,80.5,4905.TWO,50.4
📉 獲利侵蝕,2025-12,9.23,❌ 暫避觀望,0.24,0.31,-27.759999999999998,邑昇,2025,131.72414056189652,-17.95,9.81,-24.24,N/A,N/A,76.4000015259,5291.TWO,8.700000000000001
📉 獲利侵蝕,2025-12,7.62,⚪ 數據不足,-0.39,-1.01,-27.87,福華,2025,0.0,-17.44,10.43,40.0,N/A,N/A,11.75,8085.TWO,-35.699999999999996
📉 獲利侵蝕,2025-12,4.98,❌ 暫避觀望,2.95,4.74,-27.87,華新科,2025,33.2815734989648,-22.96,4.91,-30.82,6.37%,18.27%,321.5,2492.TW,144.9
📉 獲利侵蝕,2025-12,17.0,⚪ 數據不足,-1.11,-1.93,-27.950000000000003,中揚光,2025,0.0,-3.35,24.6,11.02,N/A,N/A,41.0499992371,6668.TW,-61.49999999999999
📉 獲利侵蝕,2025-12,16.83,⚪ 中性觀察,2.58,3.63,-27.96,訊連,2025,7.717003748620689,-9.05,18.91,-10.73,N/A,N/A,64.9000015259,5203.TW,126.15
📉 獲利侵蝕,2025-12,23.64,⚪ 中性觀察,0.64,1.0,-28.09,承業醫,2025,14.365481846243654,-5.94,22.15,-18.92,15.00%,31.61%,28.2999992371,4164.TW,29.550000000000004
🌑 雙重衰退,2025-12,-2.88,⚪ 中性觀察,2.54,4.58,-28.18,寶綠特-KY,2025,2.8739801235630096,-40.21,-12.03,0.0,N/A,N/A,31.7000007629,6887.TW,165.45000000000002
🔄 轉虧為盈,2025-12,-85.68,⚪ 數據不足,-1.99,0.09,-28.209999999999994,欣巴巴,2025,0.0,-98.58,-70.37,-155.28,N/A,N/A,33.7000007629,9906.TW,-65.1
🏰 高護城河,2025-12,-39.72,⚪ 中性觀察,6.01,5.39,-28.340000000000003,華友聯,2025,3.0443684965255975,-72.4,-44.06,-67.23,-23.97%,52.84%,44.5999984741,1436.TW,219.74999999999997
🌑 雙重衰退,2025-12,-9.39,❌ 暫避觀望,5.02,6.7,-28.379999999999995,宇隆,2025,22.38849765258216,-38.87,-10.49,-41.63,10.84%,30.63%,381.5,2233.TW,255.6
📉 獲利侵蝕,2025-12,10.54,⚪ 數據不足,2.72,4.36,-28.64,鉅祥,2025,0.0,-15.98,12.66,-30.26,19.39%,32.99%,0.0,2476.TW,0.0
📉 獲利侵蝕,2025-12,1.19,⚪ 中性觀察,3.64,6.04,-28.85,智伸科,2025,12.039877300613497,-27.14,1.71,-23.04,11.86%,23.25%,157.0,4551.TW,195.6
🌑 雙重衰退,2025-12,-7.06,⚪ 中性觀察,0.53,0.71,-28.85,三商,2025,10.384615384615387,-49.63,-20.78,-66.44,0.88%,15.31%,13.5,2905.TW,19.499999999999996
🌑 雙重衰退,2025-12,2.13,⚪ 數據不足,1.48,2.13,-29.259999999999998,光速火箭,2025,0.0,-30.88,-1.62,-8.07,N/A,N/A,25.9500007629,7782.TWO,0.0
🌑 雙重衰退,2025-12,-5.67,⚪ 中性觀察,0.78,1.23,-29.520000000000003,聿新科,2025,8.726591474569288,-32.77,-3.25,-39.02,10.81%,30.16%,23.2999992371,4161.TWO,40.05
📉 獲利侵蝕,2025-12,25.22,⚪ 中性觀察,2.1,3.01,-29.700000000000003,美琪瑪,2025,12.267206683657221,-10.42,19.28,-20.75,18.00%,25.58%,90.9000015259,4721.TWO,111.14999999999999
🌑 雙重衰退,2025-12,-0.81,⚪ 中性觀察,1.11,2.17,-29.91,雲品,2025,7.71653558324803,-30.67,-0.76,-42.78,16.89%,37.08%,39.2000007629,2748.TW,76.20000000000002
📉 獲利侵蝕,2025-12,10.7,⚪ 中性觀察,4.64,6.32,-30.02,朋程,2025,10.638297872340425,-23.11,6.91,-28.62,N/A,N/A,170.0,8255.TWO,239.70000000000002
🌑 雙重衰退,2025-12,-1.99,❌ 暫避觀望,0.5,0.72,-30.200000000000003,松翰,2025,30.994152046783626,-32.71,-2.51,-41.86,N/A,N/A,53.0,5471.TW,25.65
🌑 雙重衰退,2025-12,-2.55,⚪ 中性觀察,4.03,5.2,-30.32,群電,2025,8.38033843674456,-37.65,-7.33,-34.89,N/A,N/A,104.0,6412.TW,186.15
🌑 雙重衰退,2025-12,-22.22,⚪ 中性觀察,1.0,1.3,-30.38,台通,2025,5.184659090909092,-46.94,-16.56,26.58,N/A,N/A,18.25,8011.TW,52.8
🌑 雙重衰退,2025-12,0.86,⚪ 中性觀察,0.48,0.73,-30.45,東隆興,2025,8.765823026265823,-31.13,-0.68,-33.33,1.90%,8.57%,13.8500003815,4401.TWO,23.7
📉 獲利侵蝕,2025-12,26.89,⚪ 中性觀察,0.95,0.89,-30.939999999999998,富爾特,2025,12.929293121969696,-1.11,29.83,15.85,N/A,N/A,25.6000003815,6136.TW,29.7
📉 獲利侵蝕,2025-12,1.62,⚪ 中性觀察,3.16,4.36,-30.96,揚博,2025,13.4841628959276,-27.93,3.03,-32.04,18.00%,29.23%,149.0,2493.TW,165.75
📉 獲利侵蝕,2025-12,6.19,⚪ 中性觀察,1.78,2.6,-30.98,富致,2025,14.310618550206025,-27.37,3.61,-34.8,N/A,N/A,90.3000030518,6642.TWO,94.64999999999999
⚠️ 獲利稀釋,2025-12,-32.14,⚪ 中性觀察,1.82,10.15,-31.0,華固,2025,9.934853420195438,121.88,152.88,-63.6,24.04%,28.22%,122.0,2548.TW,184.20000000000002
📉 獲利侵蝕,2025-12,5.03,⚪ 中性觀察,1.3,1.61,-31.14,欣天然,2025,10.128805620608901,-28.18,2.96,-28.09,N/A,N/A,43.25,9918.TW,64.05
📉 獲利侵蝕,2025-12,-2.69,⚪ 中性觀察,6.23,8.37,-31.299999999999997,富邦金,2025,4.63252711940256,-21.56,9.74,-26.79,22.46%,42.21%,97.6999969482,2881.TW,316.35
🔄 轉虧為盈,2025-12,9.55,❌ 暫避觀望,-0.17,0.75,-31.369999999999997,華電網,2025,143.88888676972223,-20.43,10.94,-14.29,N/A,N/A,51.7999992371,6163.TWO,5.3999999999999995
⚠️ 獲利稀釋,2025-12,59.58,⚪ 數據不足,-1.94,-1.77,-31.460000000000004,台船,2025,0.0,18.81,50.27,-95.96,7.19%,11.98%,18.1499996185,2208.TW,-95.1
📉 獲利侵蝕,2025-12,9.72,⚪ 中性觀察,0.72,1.36,-31.479999999999997,驊宏資,2025,10.722222504777777,-11.69,19.79,-40.0,N/A,N/A,28.9500007629,6148.TWO,40.5
📉 獲利侵蝕,2025-12,32.55,❌ 暫避觀望,4.21,5.48,-31.56,日電貿,2025,17.40250183958793,-2.02,29.54,17.53,10.80%,17.93%,236.5,3090.TW,203.85000000000002
⚠️ 獲利稀釋,2025-12,45.79,❌ 暫避觀望,1.52,2.44,-31.68,佳能,2025,16.84104566362173,28.57,60.25,0.0,8.17%,21.67%,83.6999969482,2374.TW,74.55
📉 獲利侵蝕,2025-12,10.06,⚪ 中性觀察,3.02,4.01,-31.72,大樹,2025,6.5759848474765485,-22.33,9.39,-21.61,N/A,N/A,70.0999984741,6469.TWO,159.9
📉 獲利侵蝕,2025-12,17.9,⚪ 中性觀察,4.87,6.8,-31.759999999999998,微星,2025,8.037974683544304,-15.42,16.34,-34.98,2.63%,11.11%,127.0,2377.TW,236.99999999999997
📉 獲利侵蝕,2025-12,4.35,❌ 暫避觀望,3.96,5.89,-31.96,翔名,2025,21.05465742879138,-25.14,6.82,-28.13,N/A,N/A,273.5,8091.TWO,194.84999999999997
🌑 雙重衰退,2025-12,-3.81,⚪ 中性觀察,0.72,0.73,-32.11,詠昇,2025,14.80487823487805,-33.64,-1.53,-1.37,N/A,N/A,30.3500003815,6418.TWO,30.749999999999996
🌑 雙重衰退,2025-12,-14.46,⚪ 數據不足,3.81,5.64,-32.29,鼎基,2025,0.0,-45.5,-13.21,-52.91,N/A,N/A,0.0,6585.TW,0.0
🌑 雙重衰退,2025-12,-15.64,⚪ 中性觀察,27.74,31.68,-32.59,長榮,2025,2.384135472370766,-50.82,-18.23,-45.0,9.72%,17.92%,214.0,2603.TW,1346.4
📉 獲利侵蝕,2025-12,12.56,⚪ 中性觀察,1.12,1.63,-32.620000000000005,長科*,2025,14.601064235611702,-20.6,12.02,-24.31,N/A,N/A,54.9000015259,6548.TWO,56.400000000000006
🌑 雙重衰退,2025-12,-13.96,⚪ 中性觀察,0.69,1.06,-32.68,逸昌,2025,12.478991917184874,-43.32,-10.64,-52.41,18.49%,34.78%,29.7000007629,3567.TWO,35.699999999999996
📉 獲利侵蝕,2025-12,6.8,⚪ 數據不足,0.35,0.58,-32.800000000000004,能率亞洲,2025,0.0,-16.92,15.88,-31.37,N/A,N/A,34.9000015259,7777.TWO,0.0
🌑 雙重衰退,2025-12,-6.88,⚪ 數據不足,-0.54,-0.39,-32.82,榮成,2025,0.0,-39.29,-6.47,-440.0,2.54%,12.46%,8.9099998474,1909.TW,-21.900000000000002
📉 獲利侵蝕,2025-12,3.3,❌ 暫避觀望,0.32,0.78,-32.96,大統新創,2025,15.714285714285714,-30.97,1.99,-58.44,18.03%,30.30%,22.0,1470.TW,21.000000000000004
📉 獲利侵蝕,2025-12,27.84,⚪ 中性觀察,5.23,5.53,-33.22,光明,2025,1.8665703275529864,-10.52,22.7,-2.24,-0.60%,4.67%,38.75,4420.TWO,311.40000000000003
🏰 高護城河,2025-12,-6.53,⚪ 中性觀察,0.53,0.61,-33.39,王道銀行,2025,6.0303029147272715,-35.48,-2.09,-24.64,32.72%,91.47%,9.9499998093,2897.TW,24.750000000000004
🌑 雙重衰退,2025-12,-15.48,⚪ 中性觀察,0.82,1.1,-33.5,全台,2025,8.63970588235294,-50.0,-16.5,-56.0,0.16%,20.87%,23.5,3038.TW,40.800000000000004
🌑 雙重衰退,2025-12,-4.96,⚪ 中性觀察,1.23,1.5,-33.59,正新,2025,8.171355693836317,-39.27,-5.68,-42.25,6.75%,22.84%,31.9500007629,2105.TW,58.650000000000006
📉 獲利侵蝕,2025-12,-2.59,⚪ 中性觀察,1.56,4.23,-33.63,虹堡,2025,9.152276175368916,-33.17,0.46,-65.71,N/A,N/A,58.2999992371,5258.TW,95.55000000000001
🌑 雙重衰退,2025-12,-0.32,⚪ 中性觀察,8.08,9.65,-33.66,天鈺,2025,6.531447711202085,-39.94,-6.28,-34.04,N/A,N/A,175.5,4961.TW,403.04999999999995
🌑 雙重衰退,2025-12,-27.43,❌ 暫避觀望,1.71,1.96,-33.82,傳奇,2025,16.672503843817864,-59.0,-25.18,-53.91,N/A,N/A,95.1999969482,4994.TW,85.65
📉 獲利侵蝕,2025-12,30.27,❌ 暫避觀望,2.57,3.16,-33.95,昇貿,2025,19.267707082833134,-4.59,29.36,-8.59,3.80%,13.39%,160.5,3305.TW,124.95
📉 獲利侵蝕,2025-12,30.97,❌ 暫避觀望,1.27,3.14,-34.27,光洋科,2025,29.54990215264188,-1.88,32.39,-40.28,11.95%,16.83%,151.0,1785.TWO,76.64999999999999
🌑 雙重衰退,2025-12,-10.26,⚪ 中性觀察,0.78,0.98,-34.28,台南-KY,2025,14.88673139158576,-41.32,-7.04,-39.53,N/A,N/A,46.0,5906.TW,46.349999999999994
🌑 雙重衰退,2025-12,-16.58,❌ 暫避觀望,1.19,2.19,-34.349999999999994,應廣,2025,25.99009900990099,-49.65,-15.3,-69.69,N/A,N/A,105.0,6716.TWO,60.6
📉 獲利侵蝕,2025-12,5.58,❌ 暫避觀望,0.66,0.71,-34.489999999999995,信音,2025,17.48792307386473,-27.08,7.41,-7.04,N/A,N/A,36.2000007629,6126.TWO,31.050000000000004
🌑 雙重衰退,2025-12,-5.73,⚪ 中性觀察,1.0,1.38,-34.51,台林,2025,7.815249154985337,-36.28,-1.77,-42.53,N/A,N/A,26.6499996185,5353.TWO,51.150000000000006
📉 獲利侵蝕,2025-12,11.9,❌ 暫避觀望,0.41,0.74,-34.58,鈞寶,2025,46.36363694159091,-23.71,10.87,-52.87,N/A,N/A,61.2000007629,6155.TW,19.799999999999997
📉 獲利侵蝕,2025-12,17.47,❌ 暫避觀望,0.24,0.5,-34.739999999999995,天二科技,2025,88.06818181818181,-21.88,12.86,-58.62,N/A,N/A,77.5,6834.TW,13.200000000000001
📉 獲利侵蝕,2025-12,0.17,❌ 暫避觀望,4.2,9.43,-34.77,家登,2025,32.21440173253926,-22.51,12.26,-55.93,17.47%,43.28%,595.0,3680.TWO,277.04999999999995
📉 獲利侵蝕,2025-12,-21.59,⚪ 數據不足,-4.71,-6.11,-34.78,台揚,2025,0.0,-34.29,0.49,-83.27,-21.07%,2.93%,16.3999996185,2314.TW,-195.15000000000003
🌑 雙重衰退,2025-12,-3.08,⚪ 數據不足,-1.16,-1.76,-34.9,亞聚,2025,0.0,-39.68,-4.78,-45.0,2.26%,6.52%,13.3500003815,1308.TW,-63.3
🏰 高護城河,2025-12,-1.7,⚪ 中性觀察,11.6,14.47,-35.349999999999994,碩天,2025,5.861380490587564,-40.33,-4.98,-32.24,10.14%,51.62%,205.5,3617.TW,525.9000000000001
🌑 雙重衰退,2025-12,-18.24,⚪ 中性觀察,2.56,3.47,-35.78,精元,2025,4.795918458931572,-55.56,-19.78,-51.25,3.69%,13.53%,39.9500007629,2387.TW,124.95
📉 獲利侵蝕,2025-12,19.24,⚪ 中性觀察,1.84,2.35,-35.78,晉泰,2025,3.4818729965407855,-33.33,2.45,-23.33,N/A,N/A,23.0499992371,6221.TWO,99.3
⚠️ 獲利稀釋,2025-12,80.9,⚪ 中性觀察,9.96,13.77,-35.78,信紘科,2025,7.641146911025717,39.39,75.17,44.29,N/A,N/A,258.5,6667.TWO,507.45
📉 獲利侵蝕,2025-12,27.1,❌ 暫避觀望,10.08,15.42,-35.93,雍智科技,2025,53.02366345311131,-12.9,23.03,-18.1,N/A,N/A,1815.0,6683.TWO,513.4499999999999
🌑 雙重衰退,2025-12,0.0,⚪ 數據不足,-0.04,-0.13,-35.97999999999999,三豐,2025,0.0,-135.14,-99.16,33.33,N/A,N/A,15.1999998093,5514.TWO,-5.1000000000000005
🏰 高護城河,2025-12,1.13,⚪ 中性觀察,1.38,2.24,-35.98,科妍,2025,11.064256721706826,-35.61,0.37,-45.93,19.86%,75.32%,55.0999984741,1786.TW,74.7
📉 獲利侵蝕,2025-12,1.31,⚪ 中性觀察,0.9,1.26,-36.01,宏��,2025,11.363636363636362,-31.87,4.14,-34.07,2.51%,11.56%,32.5,2353.TW,42.900000000000006
🏰 高護城河,2025-12,51.06,⚪ 數據不足,-1.67,-1.83,-36.07,富野,2025,0.0,0.0,36.07,24.61,-9.65%,51.65%,12.1999998093,2736.TWO,-66.9
📉 獲利侵蝕,2025-12,11.47,❌ 暫避觀望,0.51,0.65,-36.22,其陽,2025,29.999998996118414,-26.97,9.25,-22.73,1.19%,20.85%,45.5999984741,3564.TWO,22.800000000000004
📉 獲利侵蝕,2025-12,16.7,⚪ 數據不足,-1.07,-1.22,-36.65,典範,2025,0.0,-15.09,21.56,-46.58,-10.81%,-2.87%,21.9500007629,3372.TWO,-51.45
🌑 雙重衰退,2025-12,-7.5,❌ 暫避觀望,0.56,1.87,-36.870000000000005,現觀科,2025,29.150942436540877,-48.45,-11.58,-67.46,N/A,N/A,92.6999969482,6906.TW,47.7
🌑 雙重衰退,2025-12,-13.06,⚪ 中性觀察,1.62,2.51,-36.910000000000004,立誠,2025,12.999999732298248,-48.7,-11.79,-57.7,N/A,N/A,74.0999984741,6597.TWO,85.49999999999999
🌑 雙重衰退,2025-12,-0.18,❌ 暫避觀望,1.44,1.8,-36.93,泰碩,2025,15.46558735342105,-40.47,-3.54,-31.25,4.40%,21.43%,76.4000015259,3338.TW,74.10000000000001
🌑 雙重衰退,2025-12,-2.93,❌ 暫避觀望,1.92,3.01,-36.99,天虹,2025,52.698650674662666,-50.25,-13.26,-50.39,N/A,N/A,351.5,6937.TW,100.05
📉 獲利侵蝕,2025-12,5.27,❌ 暫避觀望,0.81,1.22,-37.35,瑞軒,2025,21.16104868913858,-31.22,6.13,-37.59,0.67%,9.15%,56.5,2489.TW,40.05
🌑 雙重衰退,2025-12,-2.47,⚪ 中性觀察,4.09,5.03,-37.370000000000005,捷流閥業,2025,6.937238621414225,-42.92,-5.55,-36.65,12.43%,31.57%,82.9000015259,4580.TWO,179.25000000000003
🌑 雙重衰退,2025-12,-12.52,⚪ 中性觀察,1.49,2.02,-37.519999999999996,志豐,2025,7.213740312423664,-50.73,-13.21,-57.79,4.13%,21.42%,37.7999992371,3206.TWO,78.60000000000001
📉 獲利侵蝕,2025-12,4.64,⚪ 中性觀察,1.3,1.73,-37.839999999999996,金興精密,2025,7.569296375266524,-37.18,0.66,-37.32,N/A,N/A,35.5,7732.TW,70.35000000000001
🌑 雙重衰退,2025-12,-9.85,⚪ 中性觀察,1.12,2.41,-37.879999999999995,昭輝,2025,8.641189121634818,-51.9,-14.02,-72.48,13.17%,33.66%,40.7000007629,1339.TW,70.65
📉 獲利侵蝕,2025-12,21.44,⚪ 中性觀察,2.22,1.55,-37.88,億泰,2025,3.6627905709468442,-24.5,13.38,342.86,9.95%,13.02%,22.0499992371,1616.TW,90.3
🌑 雙重衰退,2025-12,-2.03,❌ 暫避觀望,0.29,0.51,-37.97,福懋,2025,15.1000003815,-42.05,-4.08,-64.63,1.58%,10.73%,15.1000003815,1434.TW,15.0
🌑 雙重衰退,2025-12,-75.21,⚪ 數據不足,-0.35,-0.2,-38.11,藝舍-KY,2025,0.0,-106.76,-68.65,-113.06,-24.14%,16.85%,14.1000003815,2724.TWO,-10.350000000000001
🌑 雙重衰退,2025-12,-14.6,❌ 暫避觀望,0.45,1.13,-38.21,普安,2025,28.843750953687504,-49.1,-10.89,-73.37,9.76%,43.31%,46.1500015259,2495.TW,23.999999999999996
📉 獲利侵蝕,2025-12,5.83,⚪ 中性觀察,3.12,4.36,-38.239999999999995,佳邦,2025,10.59322033898305,-34.8,3.44,-34.26,N/A,N/A,112.5,6284.TWO,159.3
🌑 雙重衰退,2025-12,-53.82,⚪ 數據不足,-3.76,-5.16,-38.26,廣錠,2025,0.0,-94.72,-56.46,-178.52,N/A,N/A,24.0,6441.TWO,-188.25
📉 獲利侵蝕,2025-12,7.16,❌ 暫避觀望,2.62,3.74,-38.28,頎邦,2025,27.178899082568805,-32.79,5.49,-39.44,N/A,N/A,237.0,6147.TWO,130.8
🌑 雙重衰退,2025-12,-6.79,❌ 暫避觀望,0.7,0.9,-38.36,雷科,2025,44.909092296272725,-56.52,-18.16,-56.52,N/A,N/A,98.8000030518,6207.TWO,33.0
⚠️ 獲利稀釋,2025-12,47.8,⚪ 中性觀察,5.8,7.17,-38.540000000000006,醫影,2025,3.5303598575067165,1.91,40.45,9.07,N/A,N/A,65.6999969482,6637.TWO,279.15
📉 獲利侵蝕,2025-12,8.0,❌ 暫避觀望,0.57,1.0,-38.690000000000005,類比科,2025,35.34313650691177,-33.77,4.92,-55.47,-0.86%,38.12%,72.0999984741,3438.TWO,30.6
📉 獲利侵蝕,2025-12,5.54,⚪ 中性觀察,0.59,0.64,-38.8,佳世達,2025,14.921874801302085,-35.71,3.09,-31.0,1.17%,17.06%,28.6499996185,2352.TW,28.799999999999997
📉 獲利侵蝕,2025-12,1.87,⚪ 數據不足,-0.36,-0.63,-38.82,南仁湖,2025,0.0,-29.17,9.65,-75.0,N/A,N/A,8.0100002289,5905.TWO,-21.9
⚠️ 獲利稀釋,2025-12,46.32,⚪ 中性觀察,1.55,2.01,-38.86,正德,2025,3.75262046509434,4.26,43.12,2.72,38.28%,44.07%,17.8999996185,2641.TWO,71.55
🌑 雙重衰退,2025-12,-20.52,❌ 暫避觀望,1.85,4.92,-38.89,光焱科技,2025,84.60686600221484,-45.05,-6.16,-74.86,N/A,N/A,764.0,7728.TWO,135.45
🌑 雙重衰退,2025-12,1968.35,❌ 暫避觀望,0.06,0.2,-38.949999999999996,寶徠,2025,15.873015873015873,-93.38,-54.43,-92.11,10.56%,21.75%,10.0,1805.TW,9.45
🌑 雙重衰退,2025-12,-15.03,⚪ 中性觀察,0.61,1.24,-38.97,誠泰科技,2025,10.287356468007664,-56.03,-17.06,-71.89,7.42%,24.63%,26.8500003815,4767.TWO,39.15
🌑 雙重衰退,2025-12,-16.46,⚪ 數據不足,1.63,2.25,-39.239999999999995,傑霖科技,2025,0.0,-62.55,-23.31,-54.21,N/A,N/A,63.9000015259,8102.TWO,0.0
🌑 雙重衰退,2025-12,-27.96,❌ 暫避觀望,0.43,0.64,-39.25,達運光電,2025,59.999998684568965,-70.37,-31.12,-78.92,N/A,N/A,69.5999984741,8045.TW,17.400000000000002
⚠️ 獲利稀釋,2025-12,168.74,⚪ 中性觀察,200.85,275.06,-39.25,緯穎,2025,8.676957342159804,124.43,163.68,137.3,N/A,N/A,5610.0,6669.TW,9698.099999999999
📉 獲利侵蝕,2025-12,8.76,⚪ 數據不足,5.85,7.86,-39.43,公勝保經,2025,0.0,-34.17,5.26,-40.97,N/A,N/A,80.0,6028.TWO,0.0
📉 獲利侵蝕,2025-12,33.97,⚪ 中性觀察,16.22,21.44,-39.49,京鼎,2025,6.406020558002937,-12.83,26.66,-6.86,11.87%,23.90%,349.0,3413.TW,817.1999999999999
🏰 高護城河,2025-12,-19.4,❌ 暫避觀望,0.14,0.43,-39.51,網龍,2025,39.34782553405797,-46.91,-7.4,-85.11,12.73%,87.57%,27.1499996185,3083.TWO,10.350000000000001
📉 獲利侵蝕,2025-12,6.68,❌ 暫避觀望,2.4,2.7,-39.53,定穎投控,2025,22.515723270440255,-30.16,9.37,-24.29,3.42%,17.76%,179.0,3715.TW,119.24999999999999
📉 獲利侵蝕,2025-12,28.9,⚪ 數據不足,11.38,14.79,-39.67,振大環球,2025,0.0,-11.39,28.28,-24.5,9.90%,24.81%,0.0,4441.TW,0.0
🏰 高護城河,2025-12,0.0,❌ 暫避觀望,0.73,1.02,-39.8,訊聯,2025,27.042801556420237,-38.61,1.19,-27.37,-0.97%,56.51%,69.5,1784.TWO,38.55
📉 獲利侵蝕,2025-12,1.18,⚪ 中性觀察,2.76,4.68,-39.81,艾訊,2025,14.656964656964659,-37.99,1.82,-48.29,10.77%,33.38%,141.0,3088.TWO,144.29999999999998
🌑 雙重衰退,2025-12,-11.27,⚪ 中性觀察,1.93,2.69,-39.81,皇昌,2025,6.261127709629079,-44.58,-4.77,-39.37,14.03%,16.97%,42.2000007629,2543.TW,101.10000000000001
🌑 雙重衰退,2025-12,-10.82,⚪ 中性觀察,1.3,2.2,-39.86,榮剛,2025,7.16374269005848,-50.0,-10.14,-66.14,N/A,N/A,36.75,5009.TWO,76.95
📉 獲利侵蝕,2025-12,13.37,⚪ 中性觀察,4.4,5.85,-39.95,豐達科,2025,9.12930474333983,-24.15,15.8,-11.16,9.60%,24.39%,140.5,3004.TW,230.85000000000002
⚠️ 獲利稀釋,2025-12,107.53,⚪ 中性觀察,11.25,15.28,-39.980000000000004,華擎,2025,6.621621621621622,46.5,86.48,58.9,5.61%,12.78%,245.0,3515.TW,555.0
🏰 高護城河,2025-12,5.04,❌ 暫避觀望,1.36,2.67,-39.99,由田,2025,99.45848375451263,-49.53,-9.54,-28.8,6.13%,53.12%,275.5,3455.TWO,41.55
🌑 雙重衰退,2025-12,-5.61,⚪ 數據不足,0.84,1.73,-40.18,暉盛-創,2025,0.0,-45.51,-5.33,-56.48,N/A,N/A,219.0,7730.TW,0.0
🏰 高護城河,2025-12,16.89,⚪ 中性觀察,2.07,2.35,-40.18,米斯特,2025,4.928797407990507,-27.47,12.71,-17.2,2.03%,64.17%,31.1499996185,2941.TWO,94.80000000000001
📉 獲利侵蝕,2025-12,14.43,❌ 暫避觀望,0.32,0.39,-40.19,新漢,2025,44.20118162615385,-35.0,5.19,190.91,N/A,N/A,74.6999969482,8234.TWO,25.349999999999998
🌑 雙重衰退,2025-12,-18.3,❌ 暫避觀望,0.13,0.35,-40.19,彰源,2025,22.28915662650602,-58.33,-18.14,-80.3,2.68%,9.99%,18.5,2030.TW,12.450000000000001
🌑 雙重衰退,2025-12,3.38,❌ 暫避觀望,0.29,0.36,-40.239999999999995,東泥,2025,17.5,-40.98,-0.74,-42.0,7.32%,15.28%,14.0,1110.TW,11.999999999999998
🌑 雙重衰退,2025-12,-27.23,❌ 暫避觀望,1.17,1.8,-40.279999999999994,嘉基,2025,95.72916666666669,-65.38,-25.1,-73.41,N/A,N/A,459.5,6715.TW,71.99999999999999
📉 獲利侵蝕,2025-12,8.76,❌ 暫避觀望,3.79,6.91,-40.29,臻鼎-KY,2025,41.78515007898894,-33.96,6.33,-30.62,N/A,N/A,529.0,4958.TW,189.9
🌑 雙重衰退,2025-12,-4.42,❌ 暫避觀望,0.96,1.6,-40.35,敬鵬,2025,17.4025974025974,-43.86,-3.51,-58.8,5.11%,13.97%,67.0,2355.TW,57.75
🌑 雙重衰退,2025-12,9.77,⚪ 數據不足,0.44,0.23,-40.37,進能服,2025,0.0,-75.0,-34.63,160.27,N/A,N/A,0.0,6692.TWO,0.0
📉 獲利侵蝕,2025-12,33.04,⚪ 中性觀察,4.93,6.05,-40.52,瀚宇博,2025,5.5042847725774555,-3.06,37.46,6.52,N/A,N/A,83.5,5469.TW,227.55
