股票代碼,訊號日期,訊號收盤,買入日期,買入價格,賣出日期,賣出價格,獲利%,raw_pnl,狀態,股票標的
3532.TW,2026-01-07,119.0,2026-01-08,121.0,2026-02-02,139.0,14.88%,0.1487603305785124,交易結束,3532.TW 台勝科
1314.TW,2026-01-26,8.36,2026-01-27,8.54,2026-01-30,8.16,-4.45%,-0.04449650072544687,交易結束,1314.TW 中石化
00719B.TWO,2026-01-06,30.98,2026-01-07,31.03,2026-01-19,31.0,-0.10%,-0.0009584560969920706,交易結束,00719B.TWO 元大美債1-3
00719B.TWO,2026-03-31,31.6,2026-04-01,31.53,2026-04-08,31.48,-0.16%,-0.0015858275709219874,交易結束,00719B.TWO 元大美債1-3
1304.TW,2026-01-15,11.9,2026-01-16,12.0,2026-01-22,11.55,-3.75%,-0.037499984108333294,交易結束,1304.TW 台聚
1304.TW,2026-01-26,12.45,2026-01-27,12.9,2026-02-03,11.25,-12.79%,-0.12790695095321725,交易結束,1304.TW 台聚
1304.TW,2026-03-06,13.1,2026-03-09,14.4,2026-03-12,13.0,-9.72%,-0.09722219830487981,交易結束,1304.TW 台聚
1304.TW,2026-03-19,14.15,2026-03-20,15.2,2026-04-08,16.0,5.26%,0.05263159215373981,交易結束,1304.TW 台聚
5274.TWO,2026-01-07,7380.0,2026-01-08,7385.0,2026-02-09,9345.0,26.54%,0.26540284360189575,交易結束,5274.TWO 信驊
00923.TW,2026-01-05,25.8,2026-01-06,25.77,2026-02-03,27.53,6.84%,0.0683822901566658,交易結束,00923.TW 群益台ESG低碳50
00923.TW,2026-02-04,27.65,2026-02-05,27.47,2026-02-06,26.96,-1.86%,-0.01862076829746888,交易結束,00923.TW 群益台ESG低碳50
00923.TW,2026-02-24,29.99,2026-02-25,30.44,2026-03-05,29.17,-4.17%,-0.04168834085717225,交易結束,00923.TW 群益台ESG低碳50
6873.TW,2026-01-19,124.0,2026-01-20,124.0,2026-01-30,117.5,-5.24%,-0.05241935483870968,交易結束,6873.TW 泓德能源
4909.TWO,2026-01-12,62.2,2026-01-13,63.9,2026-01-22,60.5,-5.32%,-0.053208160324095,交易結束,4909.TWO 新復興
4909.TWO,2026-01-23,62.7,2026-01-26,63.0,2026-01-28,60.5,-3.97%,-0.03968253968253968,交易結束,4909.TWO 新復興
4909.TWO,2026-02-26,63.5,2026-03-02,60.7,2026-03-10,63.3,4.28%,0.042833582232656785,交易結束,4909.TWO 新復興
6016.TWO,2026-01-08,15.15,2026-01-09,15.85,2026-01-28,15.9,0.32%,0.0031545259177634,交易結束,6016.TWO 康和證
6016.TWO,2026-01-29,16.75,2026-01-30,16.9,2026-02-03,16.4,-2.96%,-0.029585799484436834,交易結束,6016.TWO 康和證
6016.TWO,2026-02-25,17.55,2026-02-26,17.65,2026-03-05,16.5,-6.52%,-0.06515578715903306,交易結束,6016.TWO 康和證
9906.TW,2026-03-26,45.2,2026-03-27,45.2,2026-03-31,41.05,-9.18%,-0.09181419149900326,交易結束,9906.TW 欣巴巴
8069.TWO,2026-01-02,201.0,2026-01-05,201.0,2026-01-07,183.5,-8.71%,-0.08706467661691543,交易結束,8069.TWO 元太
2340.TW,2026-01-07,27.45,2026-01-08,28.45,2026-01-23,27.85,-2.11%,-0.02108964377190551,交易結束,2340.TW 台亞
3138.TW,2026-01-09,124.5,2026-01-12,133.5,2026-02-03,171.0,28.09%,0.2808988764044944,交易結束,3138.TW 耀登
3138.TW,2026-02-04,198.0,2026-02-05,199.5,2026-02-09,187.5,-6.02%,-0.06015037593984962,交易結束,3138.TW 耀登
5347.TWO,2026-01-06,99.5,2026-01-07,100.0,2026-01-30,147.0,47.00%,0.47,交易結束,5347.TWO 世界
3017.TW,2026-02-03,1635.0,2026-02-04,1645.0,2026-02-24,1535.0,-6.69%,-0.0668693009118541,交易結束,3017.TW 奇鋐
3017.TW,2026-02-26,1765.0,2026-03-02,1720.0,2026-03-10,1735.0,0.87%,0.00872093023255814,交易結束,3017.TW 奇鋐
3017.TW,2026-03-26,2275.0,2026-03-27,2200.0,2026-04-01,2120.0,-3.64%,-0.03636363636363636,交易結束,3017.TW 奇鋐
3037.TW,2026-01-13,254.0,2026-01-14,255.5,2026-02-09,355.0,38.94%,0.38943248532289626,交易結束,3037.TW 欣興
6680.TWO,2026-01-15,63.9,2026-01-16,63.4,2026-01-29,66.5,4.89%,0.04889587380898713,交易結束,6680.TWO 鑫創電子
1503.TW,2026-01-12,175.5,2026-01-13,181.0,2026-02-03,223.5,23.48%,0.23480662983425415,交易結束,1503.TW 士電
1503.TW,2026-02-26,236.0,2026-03-02,225.0,2026-03-04,208.0,-7.56%,-0.07555555555555556,交易結束,1503.TW 士電
3441.TWO,2026-01-26,38.7,2026-01-27,39.15,2026-01-30,36.8,-6.00%,-0.06002559890694604,交易結束,3441.TWO 聯一光
8080.TWO,2026-01-19,45.5,2026-01-20,41.0,2026-01-23,39.95,-2.56%,-0.025609737490243985,交易結束,8080.TWO 泰霖
2883B.TW,2026-01-27,7.88,2026-01-28,7.86,2026-02-03,7.86,0.00%,0.0,交易結束,2883B.TW 凱基金乙特
2883B.TW,2026-02-26,8.06,2026-03-02,8.04,2026-03-06,8.01,-0.37%,-0.0037313100923088652,交易結束,2883B.TW 凱基金乙特
2883B.TW,2026-03-17,8.08,2026-03-18,8.07,2026-03-23,8.04,-0.37%,-0.0037174391616558596,交易結束,2883B.TW 凱基金乙特
2883B.TW,2026-04-01,8.24,2026-04-02,8.23,持股中,8.39,1.94%,0.01944116767924268,續抱中,2883B.TW 凱基金乙特
5490.TWO,2026-03-19,28.8,2026-03-20,29.85,2026-03-31,27.7,-7.20%,-0.07202678697225393,交易結束,5490.TWO 同亨
6542.TWO,2026-02-02,50.6,2026-02-03,51.2,2026-03-03,52.3,2.15%,0.021484344879093748,交易結束,6542.TWO 隆中
6542.TWO,2026-03-20,54.6,2026-03-23,55.2,2026-04-07,55.0,-0.36%,-0.0036232021763741985,交易結束,6542.TWO 隆中
8482.TW,2026-02-23,54.1,2026-02-24,55.7,2026-03-05,49.45,-11.22%,-0.1122082569909573,交易結束,8482.TW 商億-KY
4768.TWO,2026-01-07,429.5,2026-01-08,453.0,2026-01-21,415.0,-8.39%,-0.08388520971302428,交易結束,4768.TWO 晶呈科技
4755.TW,2026-01-13,123.0,2026-01-14,126.0,2026-01-21,118.0,-6.35%,-0.06349206349206349,交易結束,4755.TW 三福化
4755.TW,2026-02-24,141.5,2026-02-25,143.0,2026-03-10,143.0,0.00%,0.0,交易結束,4755.TW 三福化
4755.TW,2026-03-12,154.5,2026-03-13,157.0,2026-03-20,152.0,-3.18%,-0.03184713375796178,交易結束,4755.TW 三福化
5469.TW,2026-01-20,104.5,2026-01-21,103.0,2026-01-28,102.5,-0.49%,-0.0048543689320388345,交易結束,5469.TW 瀚宇博
00640L.TW,2026-02-06,89.8,2026-02-09,95.8,2026-03-04,88.8,-7.31%,-0.07306889120050478,交易結束,00640L.TW 富邦日本正2
2641.TWO,2026-01-08,20.8,2026-01-09,20.85,2026-01-21,20.95,0.48%,0.004796181274352895,交易結束,2641.TWO 正德
6218.TWO,2026-03-05,24.8,2026-03-06,24.5,2026-03-09,23.0,-6.12%,-0.061224489795918366,交易結束,6218.TWO 豪勉
6218.TWO,2026-04-07,28.6,2026-04-08,29.5,持股中,29.5,0.00%,0.0,續抱中,6218.TWO 豪勉
6552.TW,2026-01-07,26.4,2026-01-08,26.45,2026-01-14,25.5,-3.59%,-0.03591685200374419,交易結束,6552.TW 易華電
6552.TW,2026-01-16,26.9,2026-01-19,27.7,2026-02-10,30.9,11.55%,0.11552342120820153,交易結束,6552.TW 易華電
2887.TW,2026-02-09,23.8,2026-02-10,23.9,2026-03-05,24.7,3.35%,0.03347285176443064,交易結束,2887.TW 台新新光金
1471.TW,2026-01-22,11.05,2026-01-23,12.1,2026-02-03,12.15,0.41%,0.00413216821682474,交易結束,1471.TW 首利
2493.TW,2026-02-26,124.5,2026-03-02,117.5,2026-03-04,105.0,-10.64%,-0.10638297872340426,交易結束,2493.TW 揚博
1590.TW,2026-01-09,1000.0,2026-01-12,1005.0,2026-01-27,1020.0,1.49%,0.014925373134328358,交易結束,1590.TW 亞德客-KY
1590.TW,2026-01-29,1040.0,2026-01-30,1110.0,2026-02-24,1180.0,6.31%,0.06306306306306306,交易結束,1590.TW 亞德客-KY
4127.TWO,2026-01-22,35.25,2026-01-23,35.8,2026-02-04,36.8,2.79%,0.027932961489107715,交易結束,4127.TWO 天良
00638R.TW,2026-01-22,7.01,2026-01-23,6.97,2026-02-02,7.0,0.43%,0.004304190918654103,交易結束,00638R.TW 元大滬深300反1
00638R.TW,2026-03-04,7.3,2026-03-05,7.14,2026-03-12,7.06,-1.12%,-0.01120447131593794,交易結束,00638R.TW 元大滬深300反1
00638R.TW,2026-03-24,7.3,2026-03-25,7.21,2026-03-30,7.23,0.28%,0.002773922454135121,交易結束,00638R.TW 元大滬深300反1
00919.TW,2026-01-05,22.42,2026-01-06,22.42,2026-01-13,22.43,0.06%,0.0006016334145448647,交易結束,00919.TW 群益台灣精選高息
00919.TW,2026-01-27,23.47,2026-01-28,23.63,2026-02-02,22.52,-4.71%,-0.04707327523665119,交易結束,00919.TW 群益台灣精選高息
6217.TWO,2026-01-19,58.0,2026-01-20,59.5,2026-02-02,58.2,-2.18%,-0.021848726673949635,交易結束,6217.TWO 中探針
6217.TWO,2026-02-23,70.5,2026-02-24,72.1,2026-04-01,178.0,146.88%,1.4687933948284582,交易結束,6217.TWO 中探針
1710.TW,2026-01-15,13.05,2026-01-16,13.1,2026-01-21,12.7,-3.05%,-0.030534393935200646,交易結束,1710.TW 東聯
1710.TW,2026-01-26,13.75,2026-01-27,14.0,2026-02-03,12.9,-7.86%,-0.07857145582142852,交易結束,1710.TW 東聯
1710.TW,2026-03-19,14.85,2026-03-20,15.85,2026-03-26,14.65,-7.57%,-0.07570982549632177,交易結束,1710.TW 東聯
1710.TW,2026-03-30,15.55,2026-03-31,15.5,2026-04-01,14.3,-7.74%,-0.07741934253548384,交易結束,1710.TW 東聯
6213.TW,2026-02-25,146.5,2026-02-26,148.0,2026-03-05,127.0,-14.19%,-0.14189189189189189,交易結束,6213.TW 聯茂
6213.TW,2026-03-17,154.0,2026-03-18,159.0,2026-03-24,139.5,-12.26%,-0.12264150943396226,交易結束,6213.TW 聯茂
6213.TW,2026-04-02,170.0,2026-04-07,180.5,持股中,194.0,7.48%,0.07479224376731301,續抱中,6213.TW 聯茂
9103.TW,2026-01-12,4.7,2026-01-13,4.73,2026-01-21,4.65,-1.69%,-0.016913303039525557,交易結束,9103.TW 美德醫療-DR
9103.TW,2026-01-30,6.39,2026-02-02,6.38,2026-02-09,5.7,-10.66%,-0.10658311801048441,交易結束,9103.TW 美德醫療-DR
1452.TW,2026-03-31,11.6,2026-04-01,11.8,持股中,12.1,2.54%,0.025423744572177172,續抱中,1452.TW 宏益
2337.TW,2026-01-02,43.35,2026-01-05,47.65,2026-02-09,88.8,86.36%,0.8635886717345236,交易結束,2337.TW 旺宏
6133.TW,2026-01-15,22.8,2026-01-16,23.0,2026-01-23,21.7,-5.65%,-0.056521705960869556,交易結束,6133.TW 金橋
6133.TW,2026-01-26,25.5,2026-01-27,28.0,2026-02-02,24.35,-13.04%,-0.13035712923214288,交易結束,6133.TW 金橋
6133.TW,2026-03-04,27.35,2026-03-05,28.5,2026-03-10,24.75,-13.16%,-0.13157894736842105,交易結束,6133.TW 金橋
4569.TW,2026-03-03,168.0,2026-03-04,172.5,2026-03-10,148.5,-13.91%,-0.1391304347826087,交易結束,4569.TW 六方科-KY
7799.TW,2026-02-02,477.0,2026-02-03,483.5,2026-02-06,438.0,-9.41%,-0.09410548086866598,交易結束,7799.TW 禾榮科
7799.TW,2026-02-26,556.0,2026-03-02,550.0,2026-03-05,480.0,-12.73%,-0.12727272727272726,交易結束,7799.TW 禾榮科
3036.TW,2026-01-28,165.0,2026-01-29,167.5,2026-02-03,154.0,-8.06%,-0.08059701492537313,交易結束,3036.TW 文曄
3036.TW,2026-02-11,175.0,2026-02-23,180.5,2026-03-25,238.0,31.86%,0.3185595567867036,交易結束,3036.TW 文曄
8921.TWO,2026-01-07,18.05,2026-01-08,18.3,2026-01-20,18.1,-1.09%,-0.010928899668724486,交易結束,8921.TWO 沈氏
8921.TWO,2026-01-23,19.0,2026-01-26,19.4,2026-01-28,19.4,0.00%,0.0,交易結束,8921.TWO 沈氏
2495.TW,2026-01-07,33.3,2026-01-08,33.6,2026-01-12,32.2,-4.17%,-0.04166660043985318,交易結束,2495.TW 普安
6225.TW,2026-02-04,18.15,2026-02-05,19.6,2026-02-23,17.5,-10.71%,-0.1071428745216833,交易結束,6225.TW 天瀚
1444.TW,2026-01-26,6.82,2026-01-27,7.3,2026-02-03,6.35,-13.01%,-0.1301370220935438,交易結束,1444.TW 力麗
0056.TW,2026-01-19,37.55,2026-01-20,37.51,2026-02-02,37.28,-0.61%,-0.006135616978836869,交易結束,0056.TW 元大高股息
0056.TW,2026-02-11,38.7,2026-02-23,38.97,2026-03-05,38.5,-1.21%,-0.012060590350978598,交易結束,0056.TW 元大高股息
8109.TWO,2026-01-09,100.32,2026-01-12,104.14,2026-01-28,105.1,0.92%,0.009174294061121326,交易結束,8109.TWO 博大
8109.TWO,2026-03-27,101.5,2026-03-30,101.0,持股中,112.5,11.39%,0.11386138613861387,續抱中,8109.TWO 博大
8077.TWO,2026-04-01,44.2,2026-04-02,44.2,持股中,44.45,0.57%,0.005656108499659612,續抱中,8077.TWO 洛��
6512.TWO,2026-01-14,21.05,2026-01-15,20.9,2026-01-26,20.7,-0.96%,-0.009569323409124277,交易結束,6512.TWO 啟發電
00882.TW,2026-01-13,15.14,2026-01-14,15.14,2026-02-03,15.39,1.68%,0.016766726218798222,交易結束,00882.TW 中信中國高股息
00882.TW,2026-02-09,15.98,2026-02-10,16.0,2026-03-05,16.01,0.06%,0.0006250143062500602,交易結束,00882.TW 中信中國高股息
3546.TWO,2026-01-09,82.0,2026-01-12,84.5,2026-01-14,78.8,-6.75%,-0.06745558518579876,交易結束,3546.TWO 宇峻
3552.TWO,2026-03-30,52.5,2026-03-31,52.5,持股中,54.9,4.57%,0.045714314779047666,續抱中,3552.TWO 同致
2377.TW,2026-03-02,98.6,2026-03-03,99.5,2026-03-10,93.5,-6.03%,-0.06030150753768844,交易結束,2377.TW 微星
4583.TW,2026-01-13,718.0,2026-01-14,726.0,2026-02-02,755.7,4.09%,0.040914595028099195,交易結束,4583.TW 台灣精銳
3293.TWO,2026-01-14,758.0,2026-01-15,760.0,2026-01-21,731.0,-3.82%,-0.038157894736842106,交易結束,3293.TWO 鈊象
3293.TWO,2026-03-26,784.0,2026-03-27,789.0,2026-04-07,763.0,-3.30%,-0.032953105196451206,交易結束,3293.TWO 鈊象
00910.TW,2026-01-09,50.1,2026-01-12,51.2,2026-01-28,57.0,11.33%,0.11328123341167481,交易結束,00910.TW 第一金太空衛星
9960.TWO,2026-01-14,23.15,2026-01-15,23.25,2026-01-30,23.45,0.86%,0.008602183350537645,交易結束,9960.TWO 邁達康
9960.TWO,2026-02-26,22.9,2026-03-02,23.0,2026-03-03,22.6,-1.74%,-0.0173912877608696,交易結束,9960.TWO 邁達康
9960.TWO,2026-03-27,23.85,2026-03-30,24.25,持股中,25.1,3.51%,0.035051562123711306,續抱中,9960.TWO 邁達康
1608.TW,2026-01-28,40.55,2026-01-29,40.7,2026-02-02,37.3,-8.35%,-0.08353811946114895,交易結束,1608.TW 華榮
8279.TWO,2026-01-13,124.5,2026-01-14,125.0,2026-02-05,130.0,4.00%,0.04,交易結束,8279.TWO 生展
2006.TW,2026-03-02,73.06,2026-03-03,72.11,2026-03-16,73.25,1.57%,0.015686283888756307,交易結束,2006.TW 東和鋼鐵
6715.TW,2026-01-09,105.5,2026-01-12,105.5,2026-03-24,307.5,191.47%,1.914691943127962,交易結束,6715.TW 嘉基
00946.TW,2026-01-07,9.81,2026-01-08,9.81,2026-01-30,10.16,3.64%,0.036359002305302285,交易結束,00946.TW 群益科技高息成長
3034.TW,2026-03-26,392.0,2026-03-27,392.0,2026-04-01,387.0,-1.28%,-0.012755102040816327,交易結束,3034.TW 聯詠
1595.TWO,2026-03-20,43.6,2026-03-23,41.85,2026-04-01,41.0,-2.03%,-0.020310597493236285,交易結束,1595.TWO 川寶
3588.TW,2026-01-27,57.2,2026-01-28,57.7,2026-01-30,53.8,-6.76%,-0.06759101341828093,交易結束,3588.TW 通嘉
4994.TW,2026-01-08,101.5,2026-01-09,101.5,2026-01-26,102.0,0.49%,0.0049261083743842365,交易結束,4994.TW 傳奇
2603.TW,2026-01-02,193.0,2026-01-05,194.0,2026-01-07,190.0,-2.06%,-0.020618556701030927,交易結束,2603.TW 長榮
2603.TW,2026-02-25,192.0,2026-02-26,194.0,2026-03-16,212.0,9.28%,0.09278350515463918,交易結束,2603.TW 長榮
6643.TWO,2026-01-07,451.5,2026-01-08,453.0,2026-01-16,417.0,-7.95%,-0.07947019867549669,交易結束,6643.TWO M31
6643.TWO,2026-01-27,491.0,2026-01-28,497.0,2026-02-03,441.0,-11.27%,-0.11267605633802817,交易結束,6643.TWO M31
6643.TWO,2026-02-04,499.5,2026-02-05,493.5,2026-02-09,472.0,-4.36%,-0.04356636271529889,交易結束,6643.TWO M31
6854.TW,2026-01-14,132.5,2026-01-15,130.0,2026-01-16,126.0,-3.08%,-0.03076923076923077,交易結束,6854.TW 錼創科技-KY創
6854.TW,2026-03-12,143.5,2026-03-13,141.5,2026-03-20,137.0,-3.18%,-0.03180212014134275,交易結束,6854.TW 錼創科技-KY創
4903.TWO,2026-01-28,42.6,2026-01-29,44.3,2026-02-02,38.75,-12.53%,-0.12528215197918185,交易結束,4903.TWO 聯光通
4903.TWO,2026-02-26,43.95,2026-03-02,42.4,2026-03-05,42.15,-0.59%,-0.005896226202899727,交易結束,4903.TWO 聯光通
8423.TWO,2026-02-04,18.7,2026-02-05,18.7,2026-02-10,18.6,-0.53%,-0.005347613760444196,交易結束,8423.TWO 保綠-KY
3016.TW,2026-01-07,59.4,2026-01-08,60.3,2026-01-19,57.3,-4.98%,-0.0497512444105344,交易結束,3016.TW 嘉晶
3016.TW,2026-01-20,66.0,2026-01-21,68.2,2026-01-30,64.1,-6.01%,-0.060117282369001664,交易結束,3016.TW 嘉晶
00852L.TW,2026-01-16,32.21,2026-01-19,31.56,2026-01-20,31.43,-0.41%,-0.004119111625475804,交易結束,00852L.TW 國泰美國道瓊正2
00985A.TW,2026-01-02,13.64,2026-01-05,13.82,2026-02-03,14.92,7.96%,0.07959481952187686,交易結束,00985A.TW 主動野村台灣50
9919.TW,2026-01-12,16.8,2026-01-13,16.85,2026-01-20,16.25,-3.56%,-0.035608330440084345,交易結束,9919.TW 康那香
9919.TW,2026-01-27,17.9,2026-01-28,19.65,2026-02-02,17.9,-8.91%,-0.08905852590207775,交易結束,9919.TW 康那香
1326.TW,2026-01-26,38.95,2026-01-27,40.95,2026-02-06,40.65,-0.73%,-0.007325988557045123,交易結束,1326.TW 台化
1326.TW,2026-02-26,51.0,2026-03-02,52.0,2026-03-05,45.2,-13.08%,-0.13076921609807698,交易結束,1326.TW 台化
6517.TWO,2026-01-13,76.5,2026-01-14,77.5,2026-01-22,74.7,-3.61%,-0.03612907163612909,交易結束,6517.TWO 保勝光學
1583.TW,2026-01-15,46.55,2026-01-16,47.5,2026-01-27,49.5,4.21%,0.042105263157894736,交易結束,1583.TW 程泰
00669R.TW,2026-03-23,6.09,2026-03-24,6.0,2026-03-26,5.94,-1.00%,-0.0099999904666667,交易結束,00669R.TW 國泰美國道瓊反1
4919.TW,2026-01-14,57.5,2026-01-15,57.0,2026-02-03,60.0,5.26%,0.05263157894736842,交易結束,4919.TW 新唐
4919.TW,2026-02-24,72.9,2026-02-25,76.4,2026-03-27,94.4,23.56%,0.2356020895352719,交易結束,4919.TW 新唐
6142.TW,2026-01-14,10.1,2026-01-15,10.0,2026-01-28,10.05,0.50%,0.0050000190700000505,交易結束,6142.TW 友勁
2321.TW,2026-01-05,17.15,2026-01-06,17.05,2026-01-19,16.95,-0.59%,-0.005865013411989341,交易結束,2321.TW 東訊
3489.TWO,2026-03-16,22.8,2026-03-17,23.1,2026-03-31,23.1,0.00%,0.0,交易結束,3489.TWO 森寶
2327.TW,2026-01-13,260.5,2026-01-14,268.0,2026-01-29,286.0,6.72%,0.06716417910447761,交易結束,2327.TW 國巨*
6126.TWO,2026-01-07,34.45,2026-01-08,37.0,2026-01-21,33.8,-8.65%,-0.08648650710540531,交易結束,6126.TWO 信音
6126.TWO,2026-02-24,39.9,2026-02-25,40.2,2026-03-02,36.55,-9.08%,-0.09079605613262892,交易結束,6126.TWO 信音
1473.TW,2026-01-21,27.1,2026-01-22,26.45,2026-02-02,25.3,-4.35%,-0.043478317301716154,交易結束,1473.TW 台南
8289.TWO,2026-01-02,20.75,2026-01-05,21.0,2026-01-07,20.5,-2.38%,-0.023809523809523808,交易結束,8289.TWO 泰藝
8289.TWO,2026-01-12,20.7,2026-01-13,20.8,2026-01-28,24.8,19.23%,0.19230769936113193,交易結束,8289.TWO 泰藝
8289.TWO,2026-02-04,27.25,2026-02-05,28.5,2026-03-10,33.6,17.89%,0.17894731488070167,交易結束,8289.TWO 泰藝
8289.TWO,2026-03-25,38.8,2026-03-26,38.9,2026-03-27,36.05,-7.33%,-0.0732648374551461,交易結束,8289.TWO 泰藝
5439.TWO,2026-03-26,301.0,2026-03-27,295.5,2026-04-01,281.0,-4.91%,-0.049069373942470386,交易結束,5439.TWO 高技
6703.TWO,2026-01-15,111.0,2026-01-16,111.5,2026-01-21,102.74,-7.86%,-0.0785851286735426,交易結束,6703.TWO 軒郁
6703.TWO,2026-03-09,112.34,2026-03-10,115.22,2026-03-25,115.7,0.42%,0.00416663341646572,交易結束,6703.TWO 軒郁
6703.TWO,2026-04-07,118.0,2026-04-08,120.0,持股中,120.0,0.00%,0.0,續抱中,6703.TWO 軒郁
6423.TWO,2026-01-06,86.0,2026-01-07,85.5,2026-01-09,82.2,-3.86%,-0.03859652692163748,交易結束,6423.TWO 億而得
6423.TWO,2026-01-22,93.35,2026-01-23,102.35,2026-02-03,92.06,-10.05%,-0.10048307076910294,交易結束,6423.TWO 億而得
2610.TW,2026-01-05,20.45,2026-01-06,20.5,2026-01-14,20.4,-0.49%,-0.004878067390243865,交易結束,2610.TW 華航
2610.TW,2026-01-15,21.35,2026-01-16,21.4,2026-02-02,22.15,3.50%,0.035046729596744264,交易結束,2610.TW 華航
2836.TW,2026-02-26,12.9,2026-03-02,12.8,2026-03-05,12.5,-2.34%,-0.023437514549255193,交易結束,2836.TW 高雄銀
4198.TWO,2026-02-10,35.1,2026-02-11,37.45,2026-03-11,39.3,4.94%,0.04939915718326809,交易結束,4198.TWO 欣大健康
4198.TWO,2026-03-16,39.4,2026-03-17,39.3,2026-03-18,36.35,-7.51%,-0.07506363410346188,交易結束,4198.TWO 欣大健康
2379.TW,2026-03-20,479.5,2026-03-23,474.0,2026-03-24,479.5,1.16%,0.011603375527426161,交易結束,2379.TW 瑞昱
4157.TWO,2026-01-08,15.6,2026-01-09,16.0,2026-01-15,14.5,-9.38%,-0.09375,交易結束,4157.TWO 太景*-KY
6546.TWO,2026-01-19,68.0,2026-01-20,68.0,2026-01-28,66.4,-2.35%,-0.02352938932500007,交易結束,6546.TWO 正基
6546.TWO,2026-02-25,70.0,2026-02-26,77.0,2026-03-10,76.6,-0.52%,-0.005194825011688249,交易結束,6546.TWO 正基
1760.TW,2026-01-15,65.9,2026-01-16,66.4,2026-01-21,63.3,-4.67%,-0.046686780384949306,交易結束,1760.TW 寶齡富錦
1760.TW,2026-04-02,65.5,2026-04-07,65.4,持股中,64.9,-0.76%,-0.007645259760460216,續抱中,1760.TW 寶齡富錦
4552.TW,2026-01-19,24.5,2026-01-20,24.45,2026-01-29,23.9,-2.25%,-0.02249493362939119,交易結束,4552.TW 力達-KY
5398.TWO,2026-03-02,25.3,2026-03-03,26.0,2026-03-06,22.0,-15.38%,-0.15384615384615385,交易結束,5398.TWO 慕康生醫
3533.TW,2026-01-08,1405.0,2026-01-09,1440.0,2026-01-22,1370.0,-4.86%,-0.04861111111111111,交易結束,3533.TW 嘉澤
3533.TW,2026-01-26,1480.0,2026-01-27,1500.0,2026-02-02,1420.0,-5.33%,-0.05333333333333334,交易結束,3533.TW 嘉澤
3533.TW,2026-02-04,1670.0,2026-02-05,1615.0,2026-03-04,1605.0,-0.62%,-0.006191950464396285,交易結束,3533.TW 嘉澤
6120.TW,2026-01-06,13.5,2026-01-07,13.55,2026-01-12,12.6,-7.01%,-0.07011068603910653,交易結束,6120.TW 達運
6120.TW,2026-01-26,14.05,2026-01-27,14.2,2026-01-28,13.8,-2.82%,-0.028168987603649644,交易結束,6120.TW 達運
6456.TW,2026-03-02,52.5,2026-03-03,56.5,2026-03-24,61.6,9.03%,0.09026545971858403,交易結束,6456.TW GIS-KY
4737.TW,2026-03-06,61.7,2026-03-09,60.9,持股中,71.0,16.58%,0.16584561939304052,續抱中,4737.TW 華廣
5434.TW,2026-01-14,324.0,2026-01-15,325.5,2026-02-02,323.0,-0.77%,-0.007680491551459293,交易結束,5434.TW 崇越
4527.TWO,2026-01-12,40.8,2026-01-13,40.5,2026-01-29,42.65,5.31%,0.05308645742962968,交易結束,4527.TWO 方土霖
4527.TWO,2026-04-01,42.6,2026-04-02,42.4,2026-04-08,42.65,0.59%,0.005896226202899727,交易結束,4527.TWO 方土霖
4541.TWO,2026-01-09,45.65,2026-01-12,46.2,2026-01-23,47.85,3.57%,0.03571423558341149,交易結束,4541.TWO 晟田
4938.TW,2026-02-25,73.1,2026-02-26,73.1,2026-03-04,69.8,-4.51%,-0.04514357717078775,交易結束,4938.TW 和碩
4938.TW,2026-03-12,77.1,2026-03-13,76.8,2026-04-01,78.0,1.56%,0.015624959642132077,交易結束,4938.TW 和碩
6265.TWO,2026-01-02,33.45,2026-01-05,33.0,2026-01-27,47.8,44.85%,0.4484848253666668,交易結束,6265.TWO 方土昶
6265.TWO,2026-03-20,47.55,2026-03-23,46.5,2026-03-25,41.75,-10.22%,-0.10215053763440861,交易結束,6265.TWO 方土昶
3206.TWO,2026-02-24,36.45,2026-02-25,37.4,2026-03-05,35.25,-5.75%,-0.057486669470082706,交易結束,3206.TWO 志豐
3206.TWO,2026-03-06,39.55,2026-03-09,36.0,2026-03-11,36.1,0.28%,0.0027777353916666036,交易結束,3206.TWO 志豐
3206.TWO,2026-03-16,39.1,2026-03-17,40.9,2026-03-24,37.2,-9.05%,-0.09046456295746036,交易結束,3206.TWO 志豐
3206.TWO,2026-03-31,39.9,2026-04-01,41.5,2026-04-08,38.05,-8.31%,-0.08313254850361437,交易結束,3206.TWO 志豐
5340.TWO,2026-01-19,92.6,2026-01-20,94.9,2026-02-02,91.5,-3.58%,-0.035827202015081855,交易結束,5340.TWO 建榮
5340.TWO,2026-02-04,114.0,2026-02-05,114.0,2026-02-10,100.0,-12.28%,-0.12280701754385964,交易結束,5340.TWO 建榮
