rev_yoy,gm,om,prev_year,prev_rev_yoy,date,advice,prev_eps_yoy,name,eps,status,est_price,eps_yoy,pe,prev_eps,expansion,symbol,price
407.81,21.28%,6.05%,2025,-3.28,2026-03,❌ 暫避觀望,-74.48,健和興,0.47,⚠️ 獲利稀釋,28.799999999999997,4.44,36.406250794739584,0.99,-403.37,3003.TW,69.9000015259
349.69,22.67%,3.55%,2025,3.73,2026-03,❌ 暫避觀望,-41.88,時碩工業,0.37,📉 獲利侵蝕,34.50000000000001,-53.75,28.173914370347823,1.36,-403.44,4566.TW,64.8000030518
403.93,N/A,N/A,2025,13.2,2026-03,⚪ 數據不足,5.99,崑鼎,4.54,⚠️ 獲利稀釋,0.0,0.44,0.0,18.44,-403.49,6803.TWO,0.0
412.13,N/A,N/A,2025,17.93,2026-03,❌ 暫避觀望,10.77,金橋,0.13,⚠️ 獲利稀釋,19.799999999999997,8.33,17.46212063416667,0.72,-403.8,6133.TW,23.0499992371
404.41,N/A,N/A,2025,1.55,2026-03,⚪ 中性觀察,-10.78,海柏特,0.42,📉 獲利侵蝕,71.39999999999999,0.0,7.0168070432563034,2.05,-404.41,6884.TWO,33.4000015259
423.58,19.87%,1.24%,2025,-12.95,2026-03,❌ 暫避觀望,-19.59,日勝化,0.2,⚠️ 獲利稀釋,17.7,17.65,19.61864374449153,0.78,-405.93,1735.TW,23.1499996185
414.73,N/A,N/A,2025,75.17,2026-03,⚪ 中性觀察,39.39,信紘科,3.63,⚠️ 獲利稀釋,511.79999999999995,8.68,8.235638921453694,13.77,-406.05,6667.TWO,281.0
414.88,41.13%,-478.52%,2025,9.49,2026-03,⚪ 數據不足,10.29,合一,-0.31,⚠️ 獲利稀釋,-100.49999999999999,8.82,0.0,-2.18,-406.06,4743.TWO,48.0
404.8,N/A,N/A,2025,-5.52,2026-03,⚪ 中性觀察,-40.24,瑞儀,2.29,📉 獲利侵蝕,348.3,-3.0,3.7855297814771744,9.4,-407.8,6176.TW,87.9000015259
286.39,N/A,N/A,2025,-17.71,2026-03,⚪ 數據不足,-126.47,萬國通,-0.03,📉 獲利侵蝕,-15.9,-121.43,0.0,-0.27,-407.82,9950.TWO,10.5500001907
558.67,22.50%,10.88%,2025,-15.76,2026-03,❌ 暫避觀望,-64.1,展宇,0.35,⚠️ 獲利稀釋,10.65,150.0,26.40845070422535,0.28,-408.66999999999996,1776.TW,18.75
360.59,16.15%,1.41%,2025,-6.01,2026-03,⚪ 數據不足,-64.42,謚源,0.27,📉 獲利侵蝕,0.0,-48.08,0.0,0.95,-408.66999999999996,2235.TWO,0.0
410.79,24.81%,9.90%,2025,28.28,2026-03,⚪ 數據不足,-11.39,振大環球,4.81,⚠️ 獲利稀釋,0.0,2.12,0.0,14.79,-408.67,4441.TW,0.0
480.34,19.04%,10.13%,2025,36.32,2026-03,❌ 暫避觀望,9.24,創意,12.28,⚠️ 獲利稀釋,1093.5,71.27,66.66666666666666,28.13,-409.07,3443.TW,4860.0
520.84,11.98%,7.19%,2025,50.27,2026-03,⚪ 數據不足,18.81,台船,0.07,🔄 轉虧為盈,-84.29999999999998,110.77,0.0,-1.77,-410.07000000000005,2208.TW,17.7999992371
421.47,N/A,N/A,2025,12.02,2026-03,❌ 暫避觀望,-20.6,長科*,0.51,⚠️ 獲利稀釋,57.3,11.36,22.539266616256548,1.63,-410.11,6548.TWO,86.0999984741
471.19,N/A,N/A,2025,1.44,2026-03,⚪ 數據不足,-40.13,友鋮,1.5,⚠️ 獲利稀釋,0.0,60.87,0.0,3.75,-410.32,7718.TWO,0.0
426.7,22.10%,9.53%,2025,10.44,2026-03,⚪ 中性觀察,-70.28,聯德控股-KY,1.35,⚠️ 獲利稀釋,116.7,15.93,11.40102788537275,1.98,-410.77,4912.TW,88.6999969482
374.73,28.02%,12.04%,2025,-11.81,2026-03,❌ 暫避觀望,-79.87,旭富,0.17,📉 獲利侵蝕,31.5,-37.04,21.04761941090476,0.9,-411.77000000000004,4119.TW,44.2000007629
413.58,21.38%,1.74%,2025,3.41,2026-03,❌ 暫避觀望,-42.42,中釉,0.05,📉 獲利侵蝕,6.6,0.0,116.81818528613638,0.19,-413.58,1809.TW,51.4000015259
400.46,N/A,N/A,2025,-2.8,2026-03,⚪ 中性觀察,10.59,樺漢,5.15,📉 獲利侵蝕,833.55,-14.45,6.892208025913263,23.26,-414.90999999999997,6414.TW,383.0
368.77,16.95%,3.22%,2025,33.95,2026-03,⚪ 中性觀察,6.99,三商電,0.28,📉 獲利侵蝕,56.55,-47.17,5.915119161034482,1.53,-415.94,2427.TW,22.2999992371
406.89,N/A,N/A,2025,-19.51,2026-03,⚪ 中性觀察,-14.34,欣高,0.69,📉 獲利侵蝕,90.9,-9.21,5.816831683168316,2.45,-416.09999999999997,9931.TW,35.25
427.96,21.72%,10.49%,2025,21.11,2026-03,⚪ 中性觀察,28.09,光寶科,1.66,⚠️ 獲利稀釋,241.95,10.14,13.050216986980782,6.64,-417.82,2301.TW,210.5
617.94,N/A,N/A,2025,84.7,2026-03,❌ 暫避觀望,151.41,邁科,0.66,⚠️ 獲利稀釋,140.85000000000002,200.0,82.32161874334398,4.94,-417.94000000000005,6831.TW,773.0
361.34,21.43%,4.40%,2025,-3.54,2026-03,❌ 暫避觀望,-40.47,泰碩,0.27,📉 獲利侵蝕,69.00000000000001,-56.67,16.347825423521737,1.8,-418.01,3338.TW,75.1999969482
311.42,N/A,N/A,2025,-56.46,2026-03,⚪ 數據不足,-94.72,廣錠,-1.36,📉 獲利侵蝕,-198.90000000000003,-109.23,0.0,-5.16,-420.65000000000003,6441.TWO,22.7000007629
527.37,25.62%,-11.28%,2025,10.31,2026-03,⚪ 數據不足,-124.23,力士,0.1,🔄 轉虧為盈,-207.6,105.59,0.0,-5.26,-421.78,4923.TWO,57.7000007629
387.41,N/A,N/A,2025,5.49,2026-03,❌ 暫避觀望,-32.79,頎邦,0.59,📉 獲利侵蝕,126.15,-34.44,29.964328180737215,3.74,-421.85,6147.TWO,252.0
589.15,N/A,N/A,2025,-23.41,2026-03,❌ 暫避觀望,-20.92,中鼎,1.0,⚠️ 獲利稀釋,22.200000000000003,166.0,28.81756859858108,1.91,-423.15,9933.TW,42.6500015259
328.63,14.36%,0.40%,2025,25.46,2026-03,⚪ 中性觀察,27.76,神準,0.1,📉 獲利侵蝕,210.6,-96.12,9.544159544159545,5.2,-424.75,3558.TWO,134.0
370.49,N/A,N/A,2025,7.97,2026-03,⚪ 中性觀察,-48.36,鉅明,0.66,📉 獲利侵蝕,31.5,-56.0,10.047619229285713,1.42,-426.49,8928.TWO,21.1000003815
460.73,N/A,N/A,2025,7.66,2026-03,⚪ 中性觀察,-40.72,泰金-KY,3.58,⚠️ 獲利稀釋,237.0,33.09,7.215189873417721,6.46,-427.64,6629.TWO,114.0
453.18,11.27%,-7.81%,2025,-7.7,2026-03,⚪ 數據不足,-1011.11,地球,-0.06,⚠️ 獲利稀釋,-31.050000000000004,25.0,0.0,-0.82,-428.18,1324.TW,10.3999996185
339.45,19.47%,0.28%,2025,-0.85,2026-03,❌ 暫避觀望,-56.49,同致,0.01,📉 獲利侵蝕,18.6,-88.89,41.935483870967744,0.67,-428.34,3552.TWO,52.0
399.05,N/A,N/A,2025,-5.05,2026-03,❌ 暫避觀望,-77.05,茂迪,0.12,📉 獲利侵蝕,10.799999999999999,-29.41,39.513889948472226,0.14,-428.46000000000004,6244.TWO,28.4500007629
517.89,25.09%,7.94%,2025,32.43,2026-03,⚪ 中性觀察,36.94,炎洲流通,1.44,⚠️ 獲利稀釋,160.5,88.16,6.691588642439253,4.3,-429.73,3171.TWO,71.5999984741
608.46,23.49%,7.74%,2025,5.46,2026-03,❌ 暫避觀望,377.27,雙鍵,1.03,⚠️ 獲利稀釋,48.75,178.38,104.15384615384616,1.22,-430.08000000000004,4764.TW,338.5
809.72,10.44%,2.26%,2025,5.42,2026-03,❌ 暫避觀望,107.41,麗臺,1.15,⚠️ 獲利稀釋,32.85,379.17,36.94063996616438,0.43,-430.55,2465.TW,80.9000015259
386.1,N/A,N/A,2025,31.42,2026-03,⚪ 中性觀察,27.67,銳澤,1.08,📉 獲利侵蝕,320.1,-44.9,9.676663542642924,8.72,-431.0,7703.TWO,206.5
489.0,19.12%,0.61%,2025,-0.57,2026-03,❌ 暫避觀望,-44.12,台灣精材,0.3,⚠️ 獲利稀釋,23.249999999999996,57.89,41.48387293664517,0.58,-431.11,3467.TWO,64.3000030518
246.43,52.20%,27.02%,2025,455.57,2026-03,⚪ 數據不足,126.0,宏易,-0.2,🏰 高護城河,-4.199999999999999,-185.71,0.0,0.34,-432.14,4530.TWO,24.5
464.7,N/A,N/A,2025,12.86,2026-03,❌ 暫避觀望,-21.88,天二科技,0.45,⚠️ 獲利稀釋,14.85,32.35,102.52525252525253,0.5,-432.34999999999997,6834.TW,101.5
516.23,N/A,N/A,2025,-10.36,2026-03,❌ 暫避觀望,-88.43,信義,0.22,⚠️ 獲利稀釋,7.95,83.33,37.45283090849056,0.28,-432.90000000000003,9940.TW,19.8500003815
433.32,N/A,N/A,2025,-7.33,2026-03,⚪ 中性觀察,-37.65,群電,1.01,📉 獲利侵蝕,186.15,0.0,7.381144115560033,5.2,-433.32,6412.TW,91.5999984741
373.47,16.50%,1.12%,2025,-9.38,2026-03,⚪ 數據不足,35.0,宏遠,0.02,🔄 轉虧為盈,-10.350000000000001,-60.0,0.0,-0.27,-433.47,1460.TW,7.1999998093
429.03,N/A,N/A,2025,11.11,2026-03,⚪ 數據不足,-56.06,神盾,-2.7,📉 獲利侵蝕,-587.7,-5.06,0.0,-17.51,-434.09,6462.TWO,114.0
462.77,18.49%,3.76%,2025,-3.11,2026-03,⚪ 數據不足,-203.45,台泥,0.1,🔄 轉虧為盈,-40.650000000000006,28.57,0.0,-1.6,-434.2,1101.TW,24.5
458.37,N/A,N/A,2025,15.03,2026-03,⚪ 中性觀察,-10.28,振曜,1.41,⚠️ 獲利稀釋,198.15,22.61,6.752460026358818,6.46,-435.76,6143.TWO,89.1999969482
246.42,N/A,N/A,2025,19.58,2026-03,❌ 暫避觀望,-64.17,達亞,-0.38,📉 獲利侵蝕,20.400000000000002,-190.48,124.26470588235293,0.67,-436.9,6762.TWO,169.0
438.27,N/A,N/A,2025,3.72,2026-03,⚪ 中性觀察,38.72,新潤,2.09,📉 獲利侵蝕,346.49999999999994,0.0,1.8333332672770564,7.81,-438.27,6186.TWO,42.3499984741
418.62,N/A,N/A,2025,23.56,2026-03,⚪ 中性觀察,-35.22,潤泰新,0.99,📉 獲利侵蝕,139.8,-20.17,2.9506437768240343,3.93,-438.79,9945.TW,27.5
430.95,16.76%,6.72%,2025,-5.73,2026-03,⚪ 中性觀察,-27.23,群光,2.0,📉 獲利侵蝕,363.15000000000003,-8.57,4.708798017348203,9.05,-439.52,2385.TW,114.0
459.52,N/A,N/A,2025,11.76,2026-03,⚪ 中性觀察,-5.51,欣泰,0.62,⚠️ 獲利稀釋,85.95,14.81,9.1273995178185,2.23,-444.71,8917.TWO,52.2999992371
685.01,N/A,N/A,2025,4.45,2026-03,⚪ 數據不足,31.55,豪勉,0.35,🔄 轉虧為盈,-28.649999999999995,240.0,0.0,-1.15,-445.01,6218.TWO,35.1500015259
400.2,20.24%,12.03%,2025,1.7,2026-03,⚪ 中性觀察,58.63,卜蜂,1.26,📉 獲利侵蝕,368.09999999999997,-47.06,4.686226568867156,10.39,-447.26,1215.TW,115.0
525.77,N/A,N/A,2025,-4.46,2026-03,❌ 暫避觀望,102.99,安集,-0.02,⚠️ 獲利稀釋,3.9000000000000004,77.78,123.26922783500001,0.02,-447.99,6477.TW,32.0499992371
370.58,23.02%,0.36%,2025,0.27,2026-03,⚪ 中性觀察,19.51,安心,0.06,📉 獲利侵蝕,67.05,-77.78,12.975391498881432,2.45,-448.36,1259.TWO,58.0
190.19,N/A,N/A,2025,-43.65,2026-03,⚪ 數據不足,-354.9,合世,-0.19,📉 獲利侵蝕,-50.25000000000001,-258.33,0.0,-1.3,-448.52,1781.TWO,12.0
483.67,19.91%,15.72%,2025,10.19,2026-03,⚪ 中性觀察,-1.82,超豐,1.4,⚠️ 獲利稀釋,161.54999999999998,34.62,12.534818941504179,4.31,-449.05,2441.TW,135.0
488.62,4.92%,-68.47%,2025,23.71,2026-03,⚪ 數據不足,78.72,唐鋒,-0.08,⚠️ 獲利稀釋,-10.5,38.46,0.0,-0.1,-450.16,4609.TWO,5.2300000191
695.02,13.94%,-0.03%,2025,-6.08,2026-03,⚪ 中性觀察,21.43,永豐餘,0.13,⚠️ 獲利稀釋,32.25,244.44,13.116279424604652,1.19,-450.58,1907.TW,28.2000007629
384.14,14.01%,6.58%,2025,-9.94,2026-03,⚪ 數據不足,-66.92,精剛,0.09,📉 獲利侵蝕,0.0,-66.67,0.0,0.44,-450.81,1584.TWO,0.0
379.1,N/A,N/A,2025,-2.15,2026-03,❌ 暫避觀望,-81.97,加高,0.14,📉 獲利侵蝕,4.950000000000002,-73.08,154.54545454545448,0.44,-452.18,8182.TWO,51.0
425.74,N/A,N/A,2025,18.36,2026-03,⚪ 中性觀察,11.23,鈺齊-KY,0.89,📉 獲利侵蝕,209.39999999999998,-28.8,5.530085741275071,6.05,-454.54,9802.TW,77.1999969482
343.95,20.31%,4.98%,2025,1.31,2026-03,❌ 暫避觀望,-77.63,愛山林,-0.01,📉 獲利侵蝕,35.699999999999996,-111.11,23.151259863067228,0.69,-455.06,2540.TW,55.0999984741
555.34,N/A,N/A,2025,3.37,2026-03,❌ 暫避觀望,-57.14,正道,0.02,⚠️ 獲利稀釋,1.3499999999999999,100.0,114.44444656333334,0.06,-455.34000000000003,1506.TW,10.3000001907
438.64,15.22%,-45.05%,2025,17.89,2026-03,⚪ 數據不足,4.84,鑫創,-0.6,📉 獲利侵蝕,-87.6,-17.65,0.0,-2.36,-456.28999999999996,3259.TWO,16.5499992371
357.06,9.34%,-7.19%,2025,-4.4,2026-03,⚪ 數據不足,-143.4,公準,0.0,📉 獲利侵蝕,-17.25,-100.0,0.0,-0.46,-457.06,3178.TWO,65.5999984741
546.62,35.24%,30.89%,2025,6.33,2026-03,⚪ 數據不足,34.92,世紀風電,5.26,⚠️ 獲利稀釋,0.0,88.76,0.0,11.94,-457.86,2072.TW,0.0
418.46,19.78%,5.69%,2025,51.16,2026-03,⚪ 數據不足,-272.65,偉訓,0.85,🔄 轉虧為盈,-182.85,-39.72,0.0,-7.93,-458.17999999999995,3032.TW,85.9000015259
550.29,15.11%,5.94%,2025,-16.46,2026-03,❌ 暫避觀望,-79.17,炎洲,0.24,⚠️ 獲利稀釋,13.05,91.67,18.218391243103447,0.26,-458.61999999999995,4306.TW,15.8500003815
413.84,16.71%,2.64%,2025,-8.12,2026-03,⚪ 中性觀察,-33.62,IKKA-KY,0.64,📉 獲利侵蝕,150.29999999999998,-44.83,6.157684706876247,3.99,-458.66999999999996,2250.TW,61.7000007629
485.12,15.60%,0.97%,2025,29.26,2026-03,⚪ 中性觀察,346.24,冠星-KY,2.59,⚠️ 獲利稀釋,330.0,26.34,4.163636294277273,7.73,-458.78000000000003,4439.TW,91.5999984741
457.69,5.44%,-25.62%,2025,-29.49,2026-03,⚪ 數據不足,-31900.0,合富-KY,-0.4,📉 獲利侵蝕,-80.70000000000002,-2.56,0.0,-3.18,-460.25,4745.TWO,14.5500001907
412.91,N/A,N/A,2025,-5.0,2026-03,⚪ 中性觀察,-27.57,華宏,0.4,📉 獲利侵蝕,76.95,-47.37,11.09161823116959,2.18,-460.28000000000003,8240.TWO,56.9000015259
621.44,24.00%,6.14%,2025,114.77,2026-03,⚪ 數據不足,783.33,飛寶企業,0.15,⚠️ 獲利稀釋,0.0,160.0,0.0,0.53,-461.44000000000005,4413.TWO,0.0
237.04,N/A,N/A,2025,54.84,2026-03,⚪ 數據不足,-433.33,錸寶,-0.39,📉 獲利侵蝕,-10.95,-225.0,0.0,-0.55,-462.03999999999996,8104.TW,42.3499984741
655.65,N/A,N/A,2025,-35.84,2026-03,⚪ 中性觀察,-8.41,京晨科,4.55,⚠️ 獲利稀釋,265.79999999999995,193.55,8.436794582392777,9.58,-462.09999999999997,6419.TWO,149.5
380.82,19.46%,7.61%,2025,-4.56,2026-03,⚪ 中性觀察,73.95,力達-KY,0.12,📉 獲利侵蝕,71.55000000000001,-81.54,4.517819546561844,2.07,-462.36,4552.TW,21.5499992371
263.06,31.84%,10.64%,2025,29.92,2026-03,❌ 暫避觀望,229.63,金穎生技,-0.16,📉 獲利侵蝕,15.449999999999998,-200.0,33.00970873786408,0.7,-463.06,1796.TWO,34.0
471.93,14.61%,-1.85%,2025,-22.97,2026-03,⚪ 中性觀察,-67.32,茂林-KY,0.4,⚠️ 獲利稀釋,47.70000000000001,8.11,12.594339382735848,1.34,-463.82,4935.TW,40.0499992371
501.36,N/A,N/A,2025,43.24,2026-03,⚪ 數據不足,21.08,益安,-1.26,⚠️ 獲利稀釋,-271.8,34.72,0.0,-7.24,-466.64,6499.TWO,73.6999969482
369.3,N/A,N/A,2025,-2.85,2026-03,⚪ 中性觀察,-62.99,威宏-KY,0.03,📉 獲利侵蝕,151.95,-98.76,3.9782822544027647,4.18,-468.06,8442.TW,40.2999992371
354.99,15.03%,0.14%,2025,21.35,2026-03,⚪ 中性觀察,-61.33,堤維西,-0.19,📉 獲利侵蝕,42.00000000000001,-113.39,11.464285169321426,1.72,-468.38,1522.TW,32.0999984741
468.95,13.18%,1.56%,2025,23.93,2026-03,❌ 暫避觀望,-79.55,星宇航空,0.3,📉 獲利侵蝕,12.900000000000002,0.0,24.709302325581394,0.09,-468.95,2646.TW,21.25
435.2,17.17%,6.80%,2025,-5.76,2026-03,⚪ 中性觀察,0.5,瑞智,0.48,📉 獲利侵蝕,78.14999999999999,-33.8,4.558541266794626,2.05,-469.0,4532.TW,23.75
492.5,18.07%,9.36%,2025,2.58,2026-03,⚪ 中性觀察,2.11,華航,0.85,⚠️ 獲利稀釋,96.0,21.74,3.4375,2.42,-470.76,2610.TW,22.0
580.84,N/A,N/A,2025,29.58,2026-03,⚪ 中性觀察,13.97,聚賢研發-創,1.76,⚠️ 獲利稀釋,202.95000000000002,109.52,9.719142645971914,6.56,-471.32000000000005,7631.TW,131.5
317.87,N/A,N/A,2025,-15.47,2026-03,⚪ 中性觀察,-42.86,巨大,-0.51,📉 獲利侵蝕,75.9,-154.26,14.644268473142292,1.84,-472.13,9921.TW,74.0999984741
11.33,44.20%,-3.78%,2025,2.84,2026-03,⚪ 數據不足,-11.11,泰宗,-0.45,📉 獲利侵蝕,0.0,-463.64,0.0,0.32,-474.96999999999997,4169.TW,0.0
555.83,N/A,N/A,2025,31.51,2026-03,❌ 暫避觀望,25.11,台燿,4.36,⚠️ 獲利稀釋,444.75,79.42,61.88870151770658,12.13,-476.41,6274.TWO,1835.0
643.82,22.32%,6.52%,2025,-4.04,2026-03,⚪ 數據不足,-92.45,元創精密,0.1,🔄 轉虧為盈,-33.15,166.67,0.0,-1.02,-477.1500000000001,3685.TWO,30.25
482.08,N/A,N/A,2025,3.51,2026-03,❌ 暫避觀望,-31.61,堡達,1.28,⚠️ 獲利稀釋,77.1,4.07,17.43190631791829,2.51,-478.01,3537.TWO,89.5999984741
648.25,20.83%,6.20%,2025,6.53,2026-03,⚪ 數據不足,-338.6,及成,0.75,🔄 轉虧為盈,-101.55,169.7,0.0,-2.0,-478.55,3095.TWO,39.0
395.45,6.55%,-24.84%,2025,-22.14,2026-03,⚪ 數據不足,42.76,大宇,0.03,🔄 轉虧為盈,-26.999999999999996,-83.33,0.0,-0.87,-478.78,1445.TW,11.0
547.95,N/A,N/A,2025,46.15,2026-03,⚪ 數據不足,-707.04,光聚晶電,-0.19,⚠️ 獲利稀釋,-89.85000000000001,67.92,0.0,-4.63,-480.03000000000003,6111.TWO,44.75
456.09,N/A,N/A,2025,24.6,2026-03,⚪ 數據不足,-3.35,中揚光,-0.62,📉 獲利侵蝕,-63.30000000000001,-24.0,0.0,-1.93,-480.09,6668.TW,47.2000007629
450.95,N/A,N/A,2025,-2.79,2026-03,⚪ 數據不足,11.54,輝創,0.34,📉 獲利侵蝕,0.0,-29.17,0.0,2.9,-480.12,6722.TW,37.4000015259
570.19,48.92%,38.48%,2025,127.87,2026-03,❌ 暫避觀望,60.92,台特化,1.33,⚠️ 獲利稀釋,145.65,90.0,28.939237899073117,4.2,-480.19000000000005,4772.TWO,281.0
680.96,N/A,N/A,2025,-0.85,2026-03,⚪ 數據不足,-142.47,越峰,0.1,🔄 轉虧為盈,-15.0,200.0,0.0,-0.31,-480.96000000000004,8121.TWO,53.4000015259
552.83,42.09%,22.63%,2025,-69.37,2026-03,⚪ 中性觀察,-69.95,昇陽,0.12,⚠️ 獲利稀釋,16.65,71.43,12.342342170540542,0.58,-481.40000000000003,3266.TW,13.6999998093
487.77,20.63%,8.37%,2025,-2.98,2026-03,⚪ 中性觀察,14.36,大甲,0.69,⚠️ 獲利稀釋,87.89999999999999,6.15,8.19965857288396,2.31,-481.62,2221.TWO,48.0499992371
809.17,N/A,N/A,2025,15.92,2026-03,⚪ 中性觀察,32.54,建國,1.96,⚠️ 獲利稀釋,150.75,326.09,4.17910447761194,4.48,-483.08,5515.TW,42.0
607.83,26.37%,14.07%,2025,47.52,2026-03,❌ 暫避觀望,33.98,雙鴻,12.61,⚠️ 獲利稀釋,996.15,124.6,16.11203132058425,28.26,-483.23,3324.TWO,1070.0
1143.71,11.85%,-0.08%,2025,-5.46,2026-03,❌ 暫避觀望,-92.0,中華化,0.28,⚠️ 獲利稀釋,5.3999999999999995,660.0,261.3888846502778,0.04,-483.71000000000004,1727.TW,94.0999984741
550.99,N/A,N/A,2025,-10.01,2026-03,⚪ 數據不足,-92.31,亞矽,0.2,🔄 轉虧為盈,-3.9000000000000004,66.67,0.0,-0.25,-484.32,6113.TWO,28.3999996185
512.11,N/A,N/A,2025,-1.7,2026-03,⚪ 中性觀察,38.67,雙邦,0.52,⚠️ 獲利稀釋,41.550000000000004,26.83,6.823104555415162,1.04,-485.28000000000003,6506.TWO,18.8999996185
525.08,14.02%,10.05%,2025,-6.89,2026-03,⚪ 中性觀察,-22.04,亞泥,0.56,⚠️ 獲利稀釋,108.9,39.47,4.9311293715013775,3.0,-485.61,1102.TW,35.7999992371
454.78,51.08%,-5.91%,2025,15.52,2026-03,⚪ 數據不足,-48.37,翔耀,-0.32,🏰 高護城河,-80.54999999999998,-31.82,0.0,-2.38,-486.59999999999997,2438.TW,22.5
441.81,N/A,N/A,2025,-0.35,2026-03,❌ 暫避觀望,-92.83,銘鈺,0.21,📉 獲利侵蝕,3.0000000000000004,-47.5,185.49999237049994,0.17,-489.31,4545.TW,37.0999984741
592.06,N/A,N/A,2025,6.33,2026-03,❌ 暫避觀望,-33.96,臻鼎-KY,1.33,⚠️ 獲利稀釋,199.95000000000002,101.52,48.162040510127525,6.91,-490.53999999999996,4958.TW,642.0
327.79,9.49%,-12.78%,2025,7.56,2026-03,⚪ 數據不足,-184.48,茂矽,-0.11,📉 獲利侵蝕,-15.450000000000001,-164.71,0.0,-0.49,-492.5,2342.TW,55.2000007629
549.29,N/A,N/A,2025,45.1,2026-03,⚪ 中性觀察,24.26,創泓科技,1.58,⚠️ 獲利稀釋,222.3,56.44,8.535762483130904,6.33,-492.84999999999997,7714.TWO,126.5
536.0,18.27%,6.37%,2025,4.91,2026-03,❌ 暫避觀望,-22.96,華新科,1.69,⚠️ 獲利稀釋,152.1,40.83,55.325443786982255,4.74,-495.17,2492.TW,561.0
448.77,N/A,N/A,2025,-30.73,2026-03,⚪ 數據不足,-539.13,百一,-0.22,📉 獲利侵蝕,-59.10000000000001,-46.67,0.0,-1.47,-495.44,6152.TW,14.5
461.36,19.39%,7.43%,2025,5.35,2026-03,❌ 暫避觀望,-18.02,凱美,0.78,📉 獲利侵蝕,130.5,-36.07,25.172413793103452,3.73,-497.43,2375.TW,219.0
332.8,8.85%,-4.89%,2025,-12.33,2026-03,❌ 暫避觀望,-69.2,燿華,-0.4,📉 獲利侵蝕,25.2,-165.57,36.488094783988096,0.68,-498.37,2367.TW,61.2999992371
597.93,N/A,N/A,2025,15.52,2026-03,❌ 暫避觀望,15.34,金居,2.06,⚠️ 獲利稀釋,160.35000000000002,96.19,65.48175865294667,4.21,-501.73999999999995,8358.TWO,700.0
553.55,28.85%,-17.20%,2025,33.85,2026-03,⚪ 數據不足,16.83,全域,0.12,🔄 轉虧為盈,-34.5,50.0,0.0,-0.84,-503.54999999999995,3067.TWO,19.5
147.12,N/A,N/A,2025,-3.41,2026-03,⚪ 數據不足,2.97,惠特,-0.96,📉 獲利侵蝕,-179.70000000000002,-357.14,0.0,-3.92,-504.26,6706.TW,172.0
204.72,N/A,N/A,2025,4.0,2026-03,⚪ 中性觀察,4.12,華建,-0.04,📉 獲利侵蝕,79.64999999999999,-300.0,3.7664783427495294,2.03,-504.72,2530.TW,20.0
249.98,N/A,N/A,2025,-16.31,2026-03,⚪ 數據不足,53.52,保銳,-0.42,📉 獲利侵蝕,-32.99999999999999,-255.56,0.0,-1.32,-505.53999999999996,8093.TWO,19.2999992371
274.14,20.16%,-2.95%,2025,5.68,2026-03,⚪ 數據不足,-94.87,進泰電子,-0.92,📉 獲利侵蝕,-20.55,-231.43,0.0,0.04,-505.57,3465.TWO,36.2999992371
473.59,19.71%,12.02%,2025,-9.51,2026-03,⚪ 中性觀察,-31.07,美亞,0.4,📉 獲利侵蝕,78.89999999999999,-32.2,4.134980988593156,2.13,-505.78999999999996,2020.TW,21.75
551.88,N/A,N/A,2025,7.41,2026-03,❌ 暫避觀望,-27.08,信音,0.35,⚠️ 獲利稀釋,32.7,45.83,18.486238182155965,0.71,-506.05,6126.TWO,40.2999992371
550.47,N/A,N/A,2025,19.41,2026-03,❌ 暫避觀望,38.78,百徽,0.43,⚠️ 獲利稀釋,27.15,43.33,19.80662899121547,0.7,-507.14000000000004,6259.TWO,35.8499984741
422.36,11.53%,-3.62%,2025,-19.54,2026-03,❌ 暫避觀望,-76.51,新日興,0.15,📉 獲利侵蝕,54.75,-86.36,56.16438356164384,1.63,-508.72,3376.TW,205.0
655.2,N/A,N/A,2025,37.11,2026-03,❌ 暫避觀望,34.76,聖暉*,12.76,⚠️ 獲利稀釋,1104.8999999999999,146.33,17.17349986424111,28.42,-508.87,5536.TWO,1265.0
536.75,17.90%,6.27%,2025,-2.69,2026-03,⚪ 中性觀察,1.47,崇越電,1.2,⚠️ 獲利稀釋,154.5,27.66,8.970873934553397,4.15,-509.09,3388.TWO,92.4000015259
472.22,N/A,N/A,2025,-11.01,2026-03,⚪ 中性觀察,-18.0,東科-KY,1.54,📉 獲利侵蝕,404.7,-37.4,2.742772424017791,10.26,-509.62,5225.TW,74.0
597.64,19.52%,9.94%,2025,8.39,2026-03,❌ 暫避觀望,24.18,日月光投控,3.24,⚠️ 獲利稀釋,331.20000000000005,85.38,27.76268115942029,9.37,-512.26,3711.TW,613.0
462.52,15.28%,7.32%,2025,-0.74,2026-03,❌ 暫避觀望,-40.98,東泥,0.05,📉 獲利侵蝕,11.55,-50.0,20.194805442467533,0.36,-512.52,1110.TW,15.5500001907
495.54,N/A,N/A,2025,5.27,2026-03,⚪ 中性觀察,6.44,中聯資源,1.1,📉 獲利侵蝕,189.14999999999998,-17.29,5.551149881046788,4.96,-512.83,9930.TW,70.0
443.62,N/A,N/A,2025,8.55,2026-03,⚪ 中性觀察,-10.24,明安,1.33,📉 獲利侵蝕,198.75,-69.56,4.0150943971999995,6.18,-513.1800000000001,8938.TWO,53.2000007629
