symbol,om,price,gm,date,advice,eps,pe,prev_eps,eps_yoy,prev_year,prev_rev_yoy,status,est_price,name,prev_eps_yoy,rev_yoy,expansion
8032.TWO,N/A,43.5,N/A,2025-12,⚪ 中性觀察,2.19,9.477124183006536,1.45,1.86,2025,20.85,⚠️ 獲利稀釋,68.85,光菱,-11.59,25.77,-23.91
4737.TW,-24.14%,54.9000015259,39.56%,2025-12,⚪ 數據不足,-2.68,0.0,-1.31,-28.85,2025,-1.39,🌑 雙重衰退,-69.75,華廣,16.13,-4.92,-23.93
6277.TW,N/A,74.4000015259,N/A,2025-12,⚪ 中性觀察,3.08,9.637305897137304,2.29,-25.6,2025,-2.96,🌑 雙重衰退,115.80000000000001,宏正,-15.81,-1.49,-24.110000000000003
6482.TWO,N/A,29.7000007629,N/A,2025-12,⚪ 中性觀察,2.32,4.909091035190082,1.59,-34.28,2025,0.15,🌑 雙重衰退,90.75000000000001,弘煜科,-21.29,-10.07,-24.21
6640.TWO,N/A,1080.0,N/A,2025-12,❌ 暫避觀望,12.75,37.344398340248965,9.4,-14.04,2025,26.61,📉 獲利侵蝕,433.79999999999995,均華,0.87,10.19,-24.229999999999997
2101.TW,4.39%,33.3499984741,20.96%,2025-12,❌ 暫避觀望,1.01,476.42854963,-0.37,-68.84,2025,-49.07,🔄 轉虧為盈,1.0499999999999998,南港,-111.11,-44.61,-24.230000000000004
2393.TW,9.23%,70.9000015259,30.24%,2025-12,⚪ 中性觀察,4.6,6.26878881749779,3.34,-30.72,2025,-6.27,🌑 雙重衰退,169.64999999999998,億光,-29.98,-6.36,-24.36
6962.TW,N/A,35.7999992371,N/A,2025-12,⚪ 中性觀察,2.87,3.7963944047826086,2.6,-39.39,2025,-16.15,🌑 雙重衰退,141.45000000000002,奕力-KY,-35.9,-15.03,-24.36
1609.TW,8.70%,37.2999992371,13.61%,2025-12,⚪ 中性觀察,1.65,8.55504569658257,1.62,-21.15,2025,3.44,📉 獲利侵蝕,65.4,大亞,-11.48,3.39,-24.54
6245.TWO,N/A,81.0,N/A,2025-12,⚪ 中性觀察,4.38,7.980295566502463,2.89,-28.08,2025,-3.19,🌑 雙重衰退,152.25,立端,-32.55,-3.53,-24.549999999999997
2432.TW,7.25%,28.0,14.91%,2025-12,⚪ 中性觀察,1.88,7.82122905027933,0.96,1.06,2025,23.4,⚠️ 獲利稀釋,53.7,倚天酷��-創,-15.52,25.63,-24.57
6913.TWO,N/A,124.5,N/A,2025-12,⚪ 中性觀察,4.34,11.613805970149254,3.41,-2.92,2025,29.26,📉 獲利侵蝕,160.79999999999998,鴻呈,32.81,21.66,-24.58
6227.TWO,N/A,126.0,N/A,2025-12,⚪ 中性觀察,7.54,8.092485549132947,4.69,17.08,2025,49.53,⚠️ 獲利稀釋,233.55,茂綸,12.47,41.88,-24.800000000000004
2382.TW,3.76%,372.0,6.33%,2025-12,⚪ 中性觀察,19.45,7.8085642317380355,13.7,25.55,2025,49.49,⚠️ 獲利稀釋,714.6,廣達,20.44,50.54,-24.99
6151.TWO,N/A,42.25,N/A,2025-12,⚪ 中性觀察,1.16,12.920489296636088,1.06,-21.62,2025,2.96,📉 獲利侵蝕,49.05,晉倫,-10.17,3.42,-25.04
1597.TW,9.16%,150.5,38.83%,2025-12,❌ 暫避觀望,0.91,86.49425287356321,0.5,-15.24,2025,2.59,📉 獲利侵蝕,26.1,直得,-36.36,9.81,-25.05
1504.TW,6.47%,71.0,23.29%,2025-12,⚪ 中性觀察,2.42,11.507293354943272,1.98,-18.15,2025,4.91,📉 獲利侵蝕,92.55000000000001,東元,-17.76,6.99,-25.14
6143.TWO,N/A,90.6999969482,N/A,2025-12,⚪ 中性觀察,6.46,6.993060674494988,3.72,-10.28,2025,15.7,📉 獲利侵蝕,194.55,振曜,-24.7,15.03,-25.31
2535.TW,8.34%,91.3000030518,12.33%,2025-12,⚪ 中性觀察,6.5,6.2878789980578516,4.37,24.8,2025,47.68,⚠️ 獲利稀釋,217.79999999999998,達欣工,25.0,50.25,-25.45
2250.TW,2.64%,61.0,16.71%,2025-12,⚪ 中性觀察,3.99,5.776515151515152,3.19,-33.62,2025,-5.59,🌑 雙重衰退,158.39999999999998,IKKA-KY,-40.86,-8.12,-25.5
1723.TW,7.03%,87.0,17.58%,2025-12,⚪ 中性觀察,2.65,11.852861035422343,2.14,-48.92,2025,-22.96,🌑 雙重衰退,110.1,中碳,-48.53,-23.4,-25.520000000000003
8996.TW,N/A,1145.0,N/A,2025-12,❌ 暫避觀望,9.07,60.45406546990496,5.62,38.43,2025,42.57,⚠️ 獲利稀釋,284.1,高力,1.46,64.37,-25.940000000000005
3592.TW,5.17%,272.0,29.04%,2025-12,⚪ 中性觀察,18.24,5.673758865248227,14.09,-34.08,2025,-8.48,🌑 雙重衰退,719.0999999999999,瑞鼎,-36.42,-8.12,-25.96
4770.TW,14.44%,213.5,28.63%,2025-12,⚪ 中性觀察,10.2,8.041431261770244,8.4,-52.93,2025,-24.07,🌑 雙重衰退,398.25000000000006,上品,-48.81,-26.81,-26.12
4549.TWO,13.53%,108.5,54.86%,2025-12,⚪ 中性觀察,3.32,13.025210084033613,2.43,-29.66,2025,-0.17,🏰 高護城河,124.95,桓達,-27.89,-3.48,-26.18
3024.TW,-2.71%,12.3999996185,24.73%,2025-12,⚪ 中性觀察,0.28,11.27272692590909,0.33,-57.58,2025,25.83,🌑 雙重衰退,16.5,憶聲,65.0,-31.39,-26.189999999999998
8183.TWO,N/A,31.2999992371,N/A,2025-12,⚪ 中性觀察,2.39,9.072463546985507,0.96,-26.77,2025,6.74,🌑 雙重衰退,51.75,精星,-46.02,-0.51,-26.259999999999998
1227.TW,4.10%,29.1000003815,23.19%,2025-12,⚪ 中性觀察,1.33,9.150943516194967,0.94,-30.16,2025,-2.17,🌑 雙重衰退,47.7,佳格,-32.61,-3.8,-26.36
3015.TW,-0.45%,60.7000007629,17.44%,2025-12,❌ 暫避觀望,1.86,15.024752664084158,1.58,-13.89,2025,17.03,📉 獲利侵蝕,60.6,全漢,-21.39,12.58,-26.47
5292.TW,N/A,214.0,N/A,2025-12,⚪ 中性觀察,9.93,8.87966804979253,6.88,0.71,2025,37.75,⚠️ 獲利稀釋,361.5,華懋,2.53,27.29,-26.58
3693.TWO,0.48%,501.0,29.12%,2025-12,⚪ 中性觀察,15.5,10.896041757285778,13.32,-38.69,2025,-5.96,🌑 雙重衰退,689.6999999999999,營邦,-36.05,-11.96,-26.729999999999997
3580.TWO,13.96%,94.3000030518,63.82%,2025-12,❌ 暫避觀望,1.94,19.978814205889833,1.46,-61.35,2025,-37.28,🏰 高護城河,70.8,友威科,-66.67,-34.55,-26.800000000000004
6651.TWO,N/A,133.0,N/A,2025-12,⚪ 中性觀察,6.32,8.784676354029063,4.35,-22.95,2025,9.61,📉 獲利侵蝕,227.1,全宇昕,-27.55,3.91,-26.86
2427.TW,3.22%,22.6499996185,16.95%,2025-12,⚪ 中性觀察,1.53,5.634328263308457,1.11,6.99,2025,18.73,⚠️ 獲利稀釋,60.300000000000004,三商電,8.91,33.95,-26.96
3443.TW,10.13%,4380.0,19.04%,2025-12,❌ 暫避觀望,28.13,64.61129960171118,19.48,9.24,2025,14.3,⚠️ 獲利稀釋,1016.8499999999999,創意,0.26,36.32,-27.08
6279.TWO,N/A,120.5,N/A,2025-12,⚪ 中性觀察,10.74,5.012479201331116,6.27,-15.51,2025,13.16,📉 獲利侵蝕,360.5999999999999,胡連,-32.23,11.63,-27.14
1519.TW,19.22%,791.0,42.20%,2025-12,❌ 暫避觀望,13.99,25.59870550161812,8.68,-6.3,2025,25.2,📉 獲利侵蝕,463.50000000000006,華城,-8.44,20.89,-27.19
3691.TWO,-1.93%,158.5,10.51%,2025-12,⚪ 數據不足,-7.62,0.0,-8.15,-35.83,2025,-33.93,🌑 雙重衰退,-356.70000000000005,碩禾,-436.18,-8.54,-27.29
9921.TW,N/A,75.4000015259,N/A,2025-12,⚪ 中性觀察,1.84,11.582181493993856,2.31,-42.86,2025,-16.86,🌑 雙重衰退,97.64999999999999,巨大,-58.3,-15.47,-27.39
3533.TW,29.92%,2240.0,51.54%,2025-12,⚪ 中性觀察,70.17,13.578226344183792,47.64,-15.21,2025,12.55,🏰 高護城河,2474.55,嘉澤,-16.1,12.28,-27.490000000000002
6768.TW,N/A,91.5999984741,N/A,2025-12,⚪ 中性觀察,6.77,4.755970844968847,5.32,-17.06,2025,16.51,📉 獲利侵蝕,288.90000000000003,志強-KY,-8.3,10.46,-27.52
4905.TWO,0.20%,72.0,25.49%,2025-12,❌ 暫避觀望,2.76,21.42857142857143,1.78,-5.15,2025,23.69,📉 獲利侵蝕,50.4,台聯電,-10.55,22.56,-27.71
5291.TWO,N/A,65.0,N/A,2025-12,❌ 暫避觀望,0.31,112.06896551724137,0.24,-17.95,2025,9.23,📉 獲利侵蝕,8.700000000000001,邑昇,-24.24,9.81,-27.759999999999998
8085.TWO,N/A,12.75,N/A,2025-12,⚪ 數據不足,-1.01,0.0,-0.39,-17.44,2025,7.62,📉 獲利侵蝕,-35.699999999999996,福華,40.0,10.43,-27.87
2492.TW,6.37%,409.0,18.27%,2025-12,❌ 暫避觀望,4.74,42.339544513457554,2.95,-22.96,2025,4.98,📉 獲利侵蝕,144.9,華新科,-30.82,4.91,-27.87
6668.TW,N/A,38.0499992371,N/A,2025-12,⚪ 數據不足,-1.93,0.0,-1.11,-3.35,2025,17.0,📉 獲利侵蝕,-61.49999999999999,中揚光,11.02,24.6,-27.950000000000003
5203.TW,N/A,70.0,N/A,2025-12,⚪ 中性觀察,3.63,8.323424494649228,2.58,-9.05,2025,16.83,📉 獲利侵蝕,126.15,訊連,-10.73,18.91,-27.96
4164.TW,15.00%,30.8999996185,31.61%,2025-12,❌ 暫避觀望,1.0,15.685278994162436,0.64,-5.94,2025,23.64,📉 獲利侵蝕,29.550000000000004,承業醫,-18.92,22.15,-28.09
6887.TW,N/A,0.0,N/A,2025-12,⚪ 數據不足,4.58,0.0,2.54,-40.21,2025,-2.88,🌑 雙重衰退,0.0,寶綠特-KY,0.0,-12.03,-28.18
9906.TW,N/A,44.3499984741,N/A,2025-12,⚪ 數據不足,0.09,0.0,-1.99,-98.58,2025,-85.68,🔄 轉虧為盈,-65.1,欣巴巴,-155.28,-70.37,-28.209999999999994
1436.TW,-23.97%,46.4000015259,52.84%,2025-12,⚪ 中性觀察,5.39,3.167235599037543,6.01,-72.4,2025,-39.72,🏰 高護城河,219.74999999999997,華友聯,-67.23,-44.06,-28.340000000000003
2233.TW,10.84%,290.5,30.63%,2025-12,❌ 暫避觀望,6.7,17.0481220657277,5.02,-38.87,2025,-9.39,🌑 雙重衰退,255.6,宇隆,-41.63,-10.49,-28.379999999999995
2476.TW,19.39%,0.0,32.99%,2025-12,⚪ 數據不足,4.36,0.0,2.72,-15.98,2025,10.54,📉 獲利侵蝕,0.0,鉅祥,-30.26,12.66,-28.64
4551.TW,11.86%,152.0,23.25%,2025-12,⚪ 中性觀察,6.04,11.656441717791411,3.64,-27.14,2025,1.19,📉 獲利侵蝕,195.6,智伸科,-23.04,1.71,-28.85
2905.TW,0.88%,14.8999996185,15.31%,2025-12,⚪ 中性觀察,0.71,11.461538168076926,0.53,-49.63,2025,-7.06,🌑 雙重衰退,19.499999999999996,三商,-66.44,-20.78,-28.85
7782.TWO,N/A,25.1499996185,N/A,2025-12,⚪ 數據不足,2.13,0.0,1.48,-30.88,2025,2.13,🌑 雙重衰退,0.0,光速火箭,-8.07,-1.62,-29.259999999999998
4161.TWO,10.81%,22.8999996185,30.16%,2025-12,⚪ 中性觀察,1.23,8.576778883333334,0.78,-32.77,2025,-5.67,🌑 雙重衰退,40.05,聿新科,-39.02,-3.25,-29.520000000000003
4721.TWO,18.00%,92.0,25.58%,2025-12,⚪ 中性觀察,3.01,12.41565452091768,2.1,-10.42,2025,25.22,📉 獲利侵蝕,111.14999999999999,美琪瑪,-20.75,19.28,-29.700000000000003
2748.TW,16.89%,40.1500015259,37.08%,2025-12,⚪ 中性觀察,2.17,7.9035436074606285,1.11,-30.67,2025,-0.81,🌑 雙重衰退,76.20000000000002,雲品,-42.78,-0.76,-29.91
8255.TWO,N/A,168.0,N/A,2025-12,⚪ 中性觀察,6.32,10.513141426783479,4.64,-23.11,2025,10.7,📉 獲利侵蝕,239.70000000000002,朋程,-28.62,6.91,-30.02
5471.TW,N/A,54.2000007629,N/A,2025-12,❌ 暫避觀望,0.72,31.695906878888888,0.5,-32.71,2025,-1.99,🌑 雙重衰退,25.65,松翰,-41.86,-2.51,-30.200000000000003
6412.TW,N/A,91.6999969482,N/A,2025-12,⚪ 中性觀察,5.2,7.389202010330378,4.03,-37.65,2025,-2.55,🌑 雙重衰退,186.15,群電,-34.89,-7.33,-30.32
8011.TW,N/A,18.2999992371,N/A,2025-12,⚪ 中性觀察,1.3,5.198863419630682,1.0,-46.94,2025,-22.22,🌑 雙重衰退,52.8,台通,26.58,-16.56,-30.38
4401.TWO,1.90%,14.1000003815,8.57%,2025-12,⚪ 中性觀察,0.73,8.924050874367088,0.48,-31.13,2025,0.86,🌑 雙重衰退,23.7,東隆興,-33.33,-0.68,-30.45
6136.TW,N/A,25.1499996185,N/A,2025-12,⚪ 中性觀察,0.89,12.702020009343435,0.95,-1.11,2025,26.89,📉 獲利侵蝕,29.7,富爾特,15.85,29.83,-30.939999999999998
2493.TW,18.00%,207.0,29.23%,2025-12,❌ 暫避觀望,4.36,18.733031674208142,3.16,-27.93,2025,1.62,📉 獲利侵蝕,165.75,揚博,-32.04,3.03,-30.96
6642.TWO,N/A,83.0999984741,N/A,2025-12,⚪ 中性觀察,2.6,13.169571865942949,1.78,-27.37,2025,6.19,📉 獲利侵蝕,94.64999999999999,富致,-34.8,3.61,-30.98
2548.TW,24.04%,106.0,28.22%,2025-12,⚪ 中性觀察,10.15,8.631921824104234,1.82,121.88,2025,-32.14,⚠️ 獲利稀釋,184.20000000000002,華固,-63.6,152.88,-31.0
9918.TW,N/A,43.25,N/A,2025-12,⚪ 中性觀察,1.61,10.128805620608901,1.3,-28.18,2025,5.03,📉 獲利侵蝕,64.05,欣天然,-28.09,2.96,-31.14
2881.TW,22.46%,122.0,42.21%,2025-12,⚪ 中性觀察,8.37,5.784732100521574,6.23,-21.56,2025,-2.69,📉 獲利侵蝕,316.35,富邦金,-26.79,9.74,-31.299999999999997
6163.TWO,N/A,51.2999992371,N/A,2025-12,❌ 暫避觀望,0.75,142.49999788083335,-0.17,-20.43,2025,9.55,🔄 轉虧為盈,5.3999999999999995,華電網,-14.29,10.94,-31.369999999999997
2208.TW,7.19%,17.8999996185,11.98%,2025-12,⚪ 數據不足,-1.77,0.0,-1.94,18.81,2025,59.58,⚠️ 獲利稀釋,-95.1,台船,-95.96,50.27,-31.460000000000004
6148.TWO,N/A,34.5999984741,N/A,2025-12,⚪ 中性觀察,1.36,12.814814249666664,0.72,-11.69,2025,9.72,📉 獲利侵蝕,40.5,驊宏資,-40.0,19.79,-31.479999999999997
3090.TW,10.80%,256.0,17.93%,2025-12,❌ 暫避觀望,5.48,18.8373804267844,4.21,-2.02,2025,32.55,📉 獲利侵蝕,203.85000000000002,日電貿,17.53,29.54,-31.56
2374.TW,8.17%,72.0999984741,21.67%,2025-12,⚪ 中性觀察,2.44,14.507041946498996,1.52,28.57,2025,45.79,⚠️ 獲利稀釋,74.55,佳能,0.0,60.25,-31.68
6469.TWO,N/A,76.5,N/A,2025-12,⚪ 中性觀察,4.01,7.176360225140713,3.02,-22.33,2025,10.06,📉 獲利侵蝕,159.9,大樹,-21.61,9.39,-31.72
2377.TW,2.63%,136.5,11.11%,2025-12,⚪ 中性觀察,6.8,8.639240506329115,4.87,-15.42,2025,17.9,📉 獲利侵蝕,236.99999999999997,微星,-34.98,16.34,-31.759999999999998
8091.TWO,N/A,241.5,N/A,2025-12,❌ 暫避觀望,5.89,18.591224018475753,3.96,-25.14,2025,4.35,📉 獲利侵蝕,194.84999999999997,翔名,-28.13,6.82,-31.96
6418.TWO,N/A,32.0,N/A,2025-12,❌ 暫避觀望,0.73,15.609756097560977,0.72,-33.64,2025,-3.81,🌑 雙重衰退,30.749999999999996,詠昇,-1.37,-1.53,-32.11
6585.TW,N/A,136.0,N/A,2025-12,⚪ 中性觀察,5.64,9.220338983050848,3.81,-45.5,2025,-14.46,🌑 雙重衰退,221.24999999999997,鼎基,-52.91,-13.21,-32.29
2603.TW,9.72%,228.0,17.92%,2025-12,⚪ 中性觀察,31.68,2.5401069518716577,27.74,-50.82,2025,-15.64,🌑 雙重衰退,1346.4,長榮,-45.0,-18.23,-32.59
6548.TWO,N/A,88.0,N/A,2025-12,❌ 暫避觀望,1.63,23.404255319148934,1.12,-20.6,2025,12.56,📉 獲利侵蝕,56.400000000000006,長科*,-24.31,12.02,-32.620000000000005
3567.TWO,18.49%,27.3500003815,34.78%,2025-12,⚪ 中性觀察,1.06,11.49159679894958,0.69,-43.32,2025,-13.96,🌑 雙重衰退,35.699999999999996,逸昌,-52.41,-10.64,-32.68
7777.TWO,N/A,40.0,N/A,2025-12,⚪ 數據不足,0.58,0.0,0.35,-16.92,2025,6.8,📉 獲利侵蝕,0.0,能率亞洲,-31.37,15.88,-32.800000000000004
1909.TW,2.54%,9.8699998856,12.46%,2025-12,⚪ 數據不足,-0.39,0.0,-0.54,-39.29,2025,-6.88,🌑 雙重衰退,-21.900000000000002,榮成,-440.0,-6.47,-32.82
1470.TW,18.03%,0.0,30.30%,2025-12,⚪ 數據不足,0.78,0.0,0.32,-30.97,2025,3.3,📉 獲利侵蝕,0.0,大統新創,-58.44,1.99,-32.96
4420.TWO,-0.60%,38.0,4.67%,2025-12,⚪ 中性觀察,5.53,1.8304431599229285,5.23,-10.52,2025,27.84,📉 獲利侵蝕,311.40000000000003,光明,-2.24,22.7,-33.22
2897.TW,32.72%,10.5,91.47%,2025-12,⚪ 中性觀察,0.61,6.363636363636363,0.53,-35.48,2025,-6.53,🏰 高護城河,24.750000000000004,王道銀行,-24.64,-2.09,-33.39
3038.TW,0.16%,22.5499992371,20.87%,2025-12,⚪ 中性觀察,1.1,8.290440895992646,0.82,-50.0,2025,-15.48,🌑 雙重衰退,40.800000000000004,全台,-56.0,-16.5,-33.5
2105.TW,6.75%,34.25,22.84%,2025-12,⚪ 中性觀察,1.5,8.759590792838875,1.23,-39.27,2025,-4.96,🌑 雙重衰退,58.650000000000006,正新,-42.25,-5.68,-33.59
5258.TW,N/A,50.0,N/A,2025-12,⚪ 中性觀察,4.23,7.849293563579277,1.56,-33.17,2025,-2.59,📉 獲利侵蝕,95.55000000000001,虹堡,-65.71,0.46,-33.63
4961.TW,N/A,166.0,N/A,2025-12,⚪ 中性觀察,9.65,6.177893561592855,8.08,-39.94,2025,-0.32,🌑 雙重衰退,403.04999999999995,天鈺,-34.04,-6.28,-33.66
4994.TW,N/A,87.0999984741,N/A,2025-12,❌ 暫避觀望,1.96,15.253940188108583,1.71,-59.0,2025,-27.43,🌑 雙重衰退,85.65,傳奇,-53.91,-25.18,-33.82
3305.TW,3.80%,144.5,13.39%,2025-12,❌ 暫避觀望,3.16,17.346938775510203,2.57,-4.59,2025,30.27,📉 獲利侵蝕,124.95,昇貿,-8.59,29.36,-33.95
1785.TWO,11.95%,141.5,16.83%,2025-12,❌ 暫避觀望,3.14,27.690802348336597,1.27,-1.88,2025,30.97,📉 獲利侵蝕,76.64999999999999,光洋科,-40.28,32.39,-34.27
5906.TW,N/A,0.0,N/A,2025-12,⚪ 數據不足,0.98,0.0,0.78,-41.32,2025,-10.26,🌑 雙重衰退,0.0,台南-KY,-39.53,-7.04,-34.28
6716.TWO,N/A,90.9000015259,N/A,2025-12,❌ 暫避觀望,2.19,22.50000037769802,1.19,-49.65,2025,-16.58,🌑 雙重衰退,60.6,應廣,-69.69,-15.3,-34.349999999999994
6126.TWO,N/A,40.25,N/A,2025-12,❌ 暫避觀望,0.71,19.444444444444443,0.66,-27.08,2025,5.58,📉 獲利侵蝕,31.050000000000004,信音,-7.04,7.41,-34.489999999999995
5353.TWO,N/A,32.25,N/A,2025-12,⚪ 中性觀察,1.38,9.457478005865102,1.0,-36.28,2025,-5.73,🌑 雙重衰退,51.150000000000006,台林,-42.53,-1.77,-34.51
6155.TW,N/A,82.0,N/A,2025-12,❌ 暫避觀望,0.74,62.12121212121213,0.41,-23.71,2025,11.9,📉 獲利侵蝕,19.799999999999997,鈞寶,-52.87,10.87,-34.58
6834.TW,N/A,84.0999984741,N/A,2025-12,❌ 暫避觀望,0.5,95.56818008420454,0.24,-21.88,2025,17.47,📉 獲利侵蝕,13.200000000000001,天二科技,-58.62,12.86,-34.739999999999995
3680.TWO,17.47%,503.0,43.28%,2025-12,❌ 暫避觀望,9.43,27.23335138061722,4.2,-22.51,2025,0.17,📉 獲利侵蝕,277.04999999999995,家登,-55.93,12.26,-34.77
2314.TW,-21.07%,15.3000001907,2.93%,2025-12,⚪ 數據不足,-6.11,0.0,-4.71,-34.29,2025,-21.59,📉 獲利侵蝕,-195.15000000000003,台揚,-83.27,0.49,-34.78
1308.TW,2.26%,13.6499996185,6.52%,2025-12,⚪ 數據不足,-1.76,0.0,-1.16,-39.68,2025,-3.08,🌑 雙重衰退,-63.3,亞聚,-45.0,-4.78,-34.9
3617.TW,10.14%,217.0,51.62%,2025-12,⚪ 中性觀察,14.47,6.18938961779806,11.6,-40.33,2025,-1.7,🏰 高護城河,525.9000000000001,碩天,-32.24,-4.98,-35.349999999999994
2387.TW,3.69%,40.0999984741,13.53%,2025-12,⚪ 中性觀察,3.47,4.813925387046819,2.56,-55.56,2025,-18.24,🌑 雙重衰退,124.95,精元,-51.25,-19.78,-35.78
6221.TWO,N/A,23.6000003815,N/A,2025-12,⚪ 中性觀察,2.35,3.5649547404078548,1.84,-33.33,2025,19.24,📉 獲利侵蝕,99.3,晉泰,-23.33,2.45,-35.78
6667.TWO,N/A,269.5,N/A,2025-12,⚪ 中性觀察,13.77,7.9663020987289395,9.96,39.39,2025,80.9,⚠️ 獲利稀釋,507.45,信紘科,44.29,75.17,-35.78
6683.TWO,N/A,1445.0,N/A,2025-12,❌ 暫避觀望,15.42,42.21443178498394,10.08,-12.9,2025,27.1,📉 獲利侵蝕,513.4499999999999,雍智科技,-18.1,23.03,-35.93
5514.TWO,N/A,14.0,N/A,2025-12,⚪ 數據不足,-0.13,0.0,-0.04,-135.14,2025,0.0,🌑 雙重衰退,-5.1000000000000005,三豐,33.33,-99.16,-35.97999999999999
1786.TW,19.86%,56.4000015259,75.32%,2025-12,⚪ 中性觀察,2.24,11.325301511224898,1.38,-35.61,2025,1.13,🏰 高護城河,74.7,科妍,-45.93,0.37,-35.98
2353.TW,2.51%,36.7000007629,11.56%,2025-12,⚪ 中性觀察,1.26,12.832168098916082,0.9,-31.87,2025,1.31,📉 獲利侵蝕,42.900000000000006,宏��,-34.07,4.14,-36.01
2736.TWO,-9.65%,11.8500003815,51.65%,2025-12,⚪ 數據不足,-1.83,0.0,-1.67,0.0,2025,51.06,🏰 高護城河,-66.9,富野,24.61,36.07,-36.07
3564.TWO,1.19%,47.2000007629,20.85%,2025-12,❌ 暫避觀望,0.65,31.052632080855258,0.51,-26.97,2025,11.47,📉 獲利侵蝕,22.800000000000004,其陽,-22.73,9.25,-36.22
3372.TWO,-10.81%,19.7000007629,-2.87%,2025-12,⚪ 數據不足,-1.22,0.0,-1.07,-15.09,2025,16.7,📉 獲利侵蝕,-51.45,典範,-46.58,21.56,-36.65
6906.TW,N/A,92.1999969482,N/A,2025-12,❌ 暫避觀望,1.87,28.993709732138363,0.56,-48.45,2025,-7.5,🌑 雙重衰退,47.7,現觀科,-67.46,-11.58,-36.870000000000005
6597.TWO,N/A,69.5,N/A,2025-12,⚪ 中性觀察,2.51,12.192982456140353,1.62,-48.7,2025,-13.06,🌑 雙重衰退,85.49999999999999,立誠,-57.7,-11.79,-36.910000000000004
3338.TW,4.40%,74.0999984741,21.43%,2025-12,⚪ 中性觀察,1.8,14.99999969111336,1.44,-40.47,2025,-0.18,🌑 雙重衰退,74.10000000000001,泰碩,-31.25,-3.54,-36.93
6937.TW,N/A,276.5,N/A,2025-12,❌ 暫避觀望,3.01,41.454272863568214,1.92,-50.25,2025,-2.93,🌑 雙重衰退,100.05,天虹,-50.39,-13.26,-36.99
2489.TW,0.67%,41.6500015259,9.15%,2025-12,❌ 暫避觀望,1.22,15.599251507827717,0.81,-31.22,2025,5.27,📉 獲利侵蝕,40.05,瑞軒,-37.59,6.13,-37.35
4580.TWO,12.43%,81.0999984741,31.57%,2025-12,⚪ 中性觀察,5.03,6.786610750970711,4.09,-42.92,2025,-2.47,🌑 雙重衰退,179.25000000000003,捷流閥業,-36.65,-5.55,-37.370000000000005
3206.TWO,4.13%,38.25,21.42%,2025-12,⚪ 中性觀察,2.02,7.299618320610687,1.49,-50.73,2025,-12.52,🌑 雙重衰退,78.60000000000001,志豐,-57.79,-13.21,-37.519999999999996
7732.TW,N/A,36.0,N/A,2025-12,⚪ 中性觀察,1.73,7.675906183368869,1.3,-37.18,2025,4.64,📉 獲利侵蝕,70.35000000000001,金興精密,-37.32,0.66,-37.839999999999996
1339.TW,13.17%,44.7999992371,33.66%,2025-12,⚪ 中性觀察,2.41,9.511677120403398,1.12,-51.9,2025,-9.85,🌑 雙重衰退,70.65,昭輝,-72.48,-14.02,-37.879999999999995
1616.TW,9.95%,22.25,13.02%,2025-12,⚪ 中性觀察,1.55,3.696013289036545,2.22,-24.5,2025,21.44,📉 獲利侵蝕,90.3,億泰,342.86,13.38,-37.88
1434.TW,1.58%,16.6499996185,10.73%,2025-12,❌ 暫避觀望,0.51,16.6499996185,0.29,-42.05,2025,-2.03,🌑 雙重衰退,15.0,福懋,-64.63,-4.08,-37.97
2724.TWO,-24.14%,12.8000001907,16.85%,2025-12,⚪ 數據不足,-0.2,0.0,-0.35,-106.76,2025,-75.21,🌑 雙重衰退,-10.350000000000001,藝舍-KY,-113.06,-68.65,-38.11
2495.TW,9.76%,50.2999992371,43.31%,2025-12,❌ 暫避觀望,1.13,31.437499523187505,0.45,-49.1,2025,-14.6,🌑 雙重衰退,23.999999999999996,普安,-73.37,-10.89,-38.21
6284.TWO,N/A,98.5999984741,N/A,2025-12,⚪ 中性觀察,4.36,9.284368971195857,3.12,-34.8,2025,5.83,📉 獲利侵蝕,159.3,佳邦,-34.26,3.44,-38.239999999999995
6441.TWO,N/A,23.2999992371,N/A,2025-12,⚪ 數據不足,-5.16,0.0,-3.76,-94.72,2025,-53.82,🌑 雙重衰退,-188.25,廣錠,-178.52,-56.46,-38.26
6147.TWO,N/A,224.0,N/A,2025-12,❌ 暫避觀望,3.74,25.68807339449541,2.62,-32.79,2025,7.16,📉 獲利侵蝕,130.8,頎邦,-39.44,5.49,-38.28
6207.TWO,N/A,124.0,N/A,2025-12,❌ 暫避觀望,0.9,56.36363636363636,0.7,-56.52,2025,-6.79,🌑 雙重衰退,33.0,雷科,-56.52,-18.16,-38.36
6637.TWO,N/A,62.5,N/A,2025-12,⚪ 中性觀察,7.17,3.3584094572810317,5.8,1.91,2025,47.8,⚠️ 獲利稀釋,279.15,醫影,9.07,40.45,-38.540000000000006
3438.TWO,-0.86%,68.6999969482,38.12%,2025-12,❌ 暫避觀望,1.0,33.6764690922549,0.57,-33.77,2025,8.0,📉 獲利侵蝕,30.6,類比科,-55.47,4.92,-38.690000000000005
2352.TW,1.17%,31.0,17.06%,2025-12,❌ 暫避觀望,0.64,16.145833333333336,0.59,-35.71,2025,5.54,📉 獲利侵蝕,28.799999999999997,佳世達,-31.0,3.09,-38.8
