eps_yoy,advice,prev_year,price,prev_eps,prev_rev_yoy,pe,expansion,gm,name,om,symbol,status,rev_yoy,eps,prev_eps_yoy,est_price,date
15.93,⚪ 中性觀察,2025,89.8000030518,1.98,10.44,11.54241684470437,-410.77,22.10%,聯德控股-KY,9.53%,4912.TW,⚠️ 獲利稀釋,426.7,1.35,-70.28,116.7,2026-03
-37.04,❌ 暫避觀望,2025,52.5,0.9,-11.81,25.0,-411.77000000000004,28.02%,旭富,12.04%,4119.TW,📉 獲利侵蝕,374.73,0.17,-79.87,31.5,2026-03
0.0,❌ 暫避觀望,2025,41.0,0.19,3.41,93.18181818181819,-413.58,21.38%,中釉,1.74%,1809.TW,📉 獲利侵蝕,413.58,0.05,-42.42,6.6,2026-03
-14.45,⚪ 中性觀察,2025,482.0,23.26,-2.8,8.67374482634515,-414.90999999999997,N/A,樺漢,N/A,6414.TW,📉 獲利侵蝕,400.46,5.15,10.59,833.55,2026-03
-47.17,⚪ 中性觀察,2025,21.8999996185,1.53,33.95,5.8090184664456235,-415.94,16.95%,三商電,3.22%,2427.TW,📉 獲利侵蝕,368.77,0.28,6.99,56.55,2026-03
-9.21,⚪ 中性觀察,2025,33.5999984741,2.45,-19.51,5.544554203646864,-416.09999999999997,N/A,欣高,N/A,9931.TW,📉 獲利侵蝕,406.89,0.69,-14.34,90.9,2026-03
10.14,❌ 暫避觀望,2025,271.5,6.64,21.11,16.831990080595165,-417.82,21.72%,光寶科,10.49%,2301.TW,⚠️ 獲利稀釋,427.96,1.66,28.09,241.95,2026-03
200.0,❌ 暫避觀望,2025,619.0,4.94,84.7,65.92119275825345,-417.94000000000005,N/A,邁科,N/A,6831.TW,⚠️ 獲利稀釋,617.94,0.66,151.41,140.85000000000002,2026-03
-56.67,⚪ 中性觀察,2025,63.2999992371,1.8,-3.54,13.760869399369565,-418.01,21.43%,泰碩,4.40%,3338.TW,📉 獲利侵蝕,361.34,0.27,-40.47,69.00000000000001,2026-03
-109.23,⚪ 數據不足,2025,23.5,-5.16,-56.46,0.0,-420.65000000000003,N/A,廣錠,N/A,6441.TWO,📉 獲利侵蝕,311.42,-1.36,-94.72,-198.90000000000003,2026-03
105.59,⚪ 數據不足,2025,49.8499984741,-5.26,10.31,0.0,-421.78,25.62%,力士,-11.28%,4923.TWO,🔄 轉虧為盈,527.37,0.1,-124.23,-207.6,2026-03
-34.44,❌ 暫避觀望,2025,154.0,3.74,5.49,18.3115338882283,-421.85,N/A,頎邦,N/A,6147.TWO,📉 獲利侵蝕,387.41,0.59,-32.79,126.15,2026-03
166.0,❌ 暫避觀望,2025,38.25,1.91,-23.41,25.84459459459459,-423.15,N/A,中鼎,N/A,9933.TW,⚠️ 獲利稀釋,589.15,1.0,-20.92,22.200000000000003,2026-03
-96.12,⚪ 中性觀察,2025,130.0,5.2,25.46,9.25925925925926,-424.75,14.36%,神準,0.40%,3558.TWO,📉 獲利侵蝕,328.63,0.1,27.76,210.6,2026-03
-56.0,⚪ 中性觀察,2025,23.4500007629,1.42,7.97,11.16666702995238,-426.49,N/A,鉅明,N/A,8928.TWO,📉 獲利侵蝕,370.49,0.66,-48.36,31.5,2026-03
33.09,⚪ 中性觀察,2025,110.5,6.46,7.66,6.993670886075949,-427.64,N/A,泰金-KY,N/A,6629.TWO,⚠️ 獲利稀釋,460.73,3.58,-40.72,237.0,2026-03
25.0,⚪ 數據不足,2025,10.0500001907,-0.82,-7.7,0.0,-428.18,11.27%,地球,-7.81%,1324.TW,⚠️ 獲利稀釋,453.18,-0.06,-1011.11,-31.050000000000004,2026-03
-88.89,❌ 暫避觀望,2025,44.7999992371,0.67,-0.85,36.12903164282258,-428.34,19.47%,同致,0.28%,3552.TWO,📉 獲利侵蝕,339.45,0.01,-56.49,18.6,2026-03
-29.41,❌ 暫避觀望,2025,24.1000003815,0.14,-5.05,33.47222275208333,-428.46000000000004,N/A,茂迪,N/A,6244.TWO,📉 獲利侵蝕,399.05,0.12,-77.05,10.799999999999999,2026-03
88.16,⚪ 中性觀察,2025,63.9000015259,4.3,32.43,5.971962759429907,-429.73,25.09%,炎洲流通,7.94%,3171.TWO,⚠️ 獲利稀釋,517.89,1.44,36.94,160.5,2026-03
178.38,❌ 暫避觀望,2025,232.0,1.22,5.46,71.38461538461539,-430.08000000000004,23.49%,雙鍵,7.74%,4764.TW,⚠️ 獲利稀釋,608.46,1.03,377.27,48.75,2026-03
379.17,❌ 暫避觀望,2025,93.5999984741,0.43,5.42,42.739725330639274,-430.55,10.44%,麗臺,2.26%,2465.TW,⚠️ 獲利稀釋,809.72,1.15,107.41,32.85,2026-03
-44.9,⚪ 中性觀察,2025,185.0,8.72,31.42,8.669165885660732,-431.0,N/A,銳澤,N/A,7703.TWO,📉 獲利侵蝕,386.1,1.08,27.67,320.1,2026-03
57.89,❌ 暫避觀望,2025,45.0499992371,0.58,-0.57,29.064515636838713,-431.11,19.12%,台灣精材,0.61%,3467.TWO,⚠️ 獲利稀釋,489.0,0.3,-44.12,23.249999999999996,2026-03
-185.71,⚪ 數據不足,2025,25.6000003815,0.34,455.57,0.0,-432.14,52.20%,宏易,27.02%,4530.TWO,🏰 高護城河,246.43,-0.2,126.0,-4.199999999999999,2026-03
32.35,❌ 暫避觀望,2025,96.5999984741,0.5,12.86,97.57575603444445,-432.34999999999997,N/A,天二科技,N/A,6834.TW,⚠️ 獲利稀釋,464.7,0.45,-21.88,14.85,2026-03
83.33,❌ 暫避觀望,2025,21.25,0.28,-10.36,40.094339622641506,-432.90000000000003,N/A,信義,N/A,9940.TW,⚠️ 獲利稀釋,516.23,0.22,-88.43,7.95,2026-03
0.0,⚪ 中性觀察,2025,79.4000015259,5.2,-7.33,6.398066198702659,-433.32,N/A,群電,N/A,6412.TW,📉 獲利侵蝕,433.32,1.01,-37.65,186.15,2026-03
-60.0,⚪ 數據不足,2025,6.6599998474,-0.27,-9.38,0.0,-433.47,16.50%,宏遠,1.12%,1460.TW,🔄 轉虧為盈,373.47,0.02,35.0,-10.350000000000001,2026-03
-5.06,⚪ 數據不足,2025,101.5,-17.51,11.11,0.0,-434.09,N/A,神盾,N/A,6462.TWO,📉 獲利侵蝕,429.03,-2.7,-56.06,-587.7,2026-03
28.57,⚪ 數據不足,2025,24.5499992371,-1.6,-3.11,0.0,-434.2,18.49%,台泥,3.76%,1101.TW,🔄 轉虧為盈,462.77,0.1,-203.45,-40.650000000000006,2026-03
22.61,⚪ 中性觀察,2025,90.8000030518,6.46,15.03,6.8735808517638155,-435.76,N/A,振曜,N/A,6143.TWO,⚠️ 獲利稀釋,458.37,1.41,-10.28,198.15,2026-03
-190.48,❌ 暫避觀望,2025,176.0,0.67,19.58,129.41176470588235,-436.9,N/A,達亞,N/A,6762.TWO,📉 獲利侵蝕,246.42,-0.38,-64.17,20.400000000000002,2026-03
0.0,⚪ 中性觀察,2025,35.9500007629,7.81,3.72,1.5562770893030302,-438.27,N/A,新潤,N/A,6186.TWO,📉 獲利侵蝕,438.27,2.09,38.72,346.49999999999994,2026-03
-20.17,⚪ 中性觀察,2025,27.25,3.93,23.56,2.9238197424892705,-438.79,N/A,潤泰新,N/A,9945.TW,📉 獲利侵蝕,418.62,0.99,-35.22,139.8,2026-03
-8.57,⚪ 中性觀察,2025,103.0,9.05,-5.73,4.254440313919868,-439.52,16.76%,群光,6.72%,2385.TW,📉 獲利侵蝕,430.95,2.0,-27.23,363.15000000000003,2026-03
14.81,⚪ 中性觀察,2025,52.5,2.23,11.76,9.162303664921465,-444.71,N/A,欣泰,N/A,8917.TWO,⚠️ 獲利稀釋,459.52,0.62,-5.51,85.95,2026-03
240.0,⚪ 數據不足,2025,36.0999984741,-1.15,4.45,0.0,-445.01,N/A,豪勉,N/A,6218.TWO,🔄 轉虧為盈,685.01,0.35,31.55,-28.649999999999995,2026-03
-47.06,⚪ 中性觀察,2025,109.0,10.39,1.7,4.441727791361044,-447.26,20.24%,卜蜂,12.03%,1215.TW,📉 獲利侵蝕,400.2,1.26,58.63,368.09999999999997,2026-03
77.78,❌ 暫避觀望,2025,33.9500007629,0.02,-4.46,130.57692601115383,-447.99,N/A,安集,N/A,6477.TW,⚠️ 獲利稀釋,525.77,-0.02,102.99,3.9000000000000004,2026-03
-77.78,⚪ 中性觀察,2025,60.9000015259,2.45,0.27,13.624161415190159,-448.36,23.02%,安心,0.36%,1259.TWO,📉 獲利侵蝕,370.58,0.06,19.51,67.05,2026-03
-258.33,⚪ 數據不足,2025,11.1999998093,-1.3,-43.65,0.0,-448.52,N/A,合世,N/A,1781.TWO,📉 獲利侵蝕,190.19,-0.19,-354.9,-50.25000000000001,2026-03
34.62,⚪ 中性觀察,2025,129.0,4.31,10.19,11.977715877437326,-449.05,19.91%,超豐,15.72%,2441.TW,⚠️ 獲利稀釋,483.67,1.4,-1.82,161.54999999999998,2026-03
38.46,⚪ 數據不足,2025,4.9600000381,-0.1,23.71,0.0,-450.16,4.92%,唐鋒,-68.47%,4609.TWO,⚠️ 獲利稀釋,488.62,-0.08,78.72,-10.5,2026-03
244.44,⚪ 中性觀察,2025,30.8500003815,1.19,-6.08,14.348837386744187,-450.58,13.94%,永豐餘,-0.03%,1907.TW,⚠️ 獲利稀釋,695.02,0.13,21.43,32.25,2026-03
-66.67,⚪ 數據不足,2025,0.0,0.44,-9.94,0.0,-450.81,14.01%,精剛,6.58%,1584.TWO,📉 獲利侵蝕,384.14,0.09,-66.92,0.0,2026-03
-73.08,❌ 暫避觀望,2025,40.0,0.44,-2.15,121.21212121212116,-452.18,N/A,加高,N/A,8182.TWO,📉 獲利侵蝕,379.1,0.14,-81.97,4.950000000000002,2026-03
-28.8,⚪ 中性觀察,2025,71.3000030518,6.05,18.36,5.1074500753438405,-454.54,N/A,鈺齊-KY,N/A,9802.TW,📉 獲利侵蝕,425.74,0.89,11.23,209.39999999999998,2026-03
-111.11,❌ 暫避觀望,2025,45.2000007629,0.69,1.31,18.99159695920168,-455.06,20.31%,愛山林,4.98%,2540.TW,📉 獲利侵蝕,343.95,-0.01,-77.63,35.699999999999996,2026-03
100.0,❌ 暫避觀望,2025,10.5,0.06,3.37,116.66666666666667,-455.34000000000003,N/A,正道,N/A,1506.TW,⚠️ 獲利稀釋,555.34,0.02,-57.14,1.3499999999999999,2026-03
-17.65,⚪ 數據不足,2025,14.5500001907,-2.36,17.89,0.0,-456.28999999999996,15.22%,鑫創,-45.05%,3259.TWO,📉 獲利侵蝕,438.64,-0.6,4.84,-87.6,2026-03
-100.0,⚪ 數據不足,2025,57.9000015259,-0.46,-4.4,0.0,-457.06,9.34%,公準,-7.19%,3178.TWO,📉 獲利侵蝕,357.06,0.0,-143.4,-17.25,2026-03
88.76,⚪ 數據不足,2025,0.0,11.94,6.33,0.0,-457.86,35.24%,世紀風電,30.89%,2072.TW,⚠️ 獲利稀釋,546.62,5.26,34.92,0.0,2026-03
-39.72,⚪ 數據不足,2025,81.3000030518,-7.93,51.16,0.0,-458.17999999999995,19.78%,偉訓,5.69%,3032.TW,🔄 轉虧為盈,418.46,0.85,-272.65,-182.85,2026-03
91.67,❌ 暫避觀望,2025,14.3999996185,0.26,-16.46,16.55172369942529,-458.61999999999995,15.11%,炎洲,5.94%,4306.TW,⚠️ 獲利稀釋,550.29,0.24,-79.17,13.05,2026-03
-44.83,⚪ 中性觀察,2025,60.2000007629,3.99,-8.12,6.0079841080738525,-458.66999999999996,16.71%,IKKA-KY,2.64%,2250.TW,📉 獲利侵蝕,413.84,0.64,-33.62,150.29999999999998,2026-03
26.34,⚪ 中性觀察,2025,104.5,7.73,29.26,4.75,-458.78000000000003,15.60%,冠星-KY,0.97%,4439.TW,⚠️ 獲利稀釋,485.12,2.59,346.24,330.0,2026-03
-2.56,⚪ 數據不足,2025,12.1999998093,-3.18,-29.49,0.0,-460.25,5.44%,合富-KY,-25.62%,4745.TWO,📉 獲利侵蝕,457.69,-0.4,-31900.0,-80.70000000000002,2026-03
-47.37,⚪ 中性觀察,2025,43.5,2.18,-5.0,8.47953216374269,-460.28000000000003,N/A,華宏,N/A,8240.TWO,📉 獲利侵蝕,412.91,0.4,-27.57,76.95,2026-03
160.0,⚪ 數據不足,2025,15.3000001907,0.53,114.77,0.0,-461.44000000000005,24.00%,飛寶企業,6.14%,4413.TWO,⚠️ 獲利稀釋,621.44,0.15,783.33,-3.4499999999999997,2026-03
-225.0,⚪ 數據不足,2025,31.6499996185,-0.55,54.84,0.0,-462.03999999999996,N/A,錸寶,N/A,8104.TW,📉 獲利侵蝕,237.04,-0.39,-433.33,-10.95,2026-03
193.55,⚪ 中性觀察,2025,145.0,9.58,-35.84,8.182844243792326,-462.09999999999997,N/A,京晨科,N/A,6419.TWO,⚠️ 獲利稀釋,655.65,4.55,-8.41,265.79999999999995,2026-03
-81.54,⚪ 中性觀察,2025,17.6000003815,2.07,-4.56,3.6897275432914043,-462.36,19.46%,力達-KY,7.61%,4552.TW,📉 獲利侵蝕,380.82,0.12,73.95,71.55000000000001,2026-03
-200.0,❌ 暫避觀望,2025,30.7000007629,0.7,29.92,29.805825983398066,-463.06,31.84%,金穎生技,10.64%,1796.TWO,📉 獲利侵蝕,263.06,-0.16,229.63,15.449999999999998,2026-03
8.11,⚪ 中性觀察,2025,34.9000015259,1.34,-22.97,10.974843247138363,-463.82,14.61%,茂林-KY,-1.85%,4935.TW,⚠️ 獲利稀釋,471.93,0.4,-67.32,47.70000000000001,2026-03
34.79,⚪ 中性觀察,2025,202.5,19.42,22.91,4.386915077989601,-466.64,N/A,潤德,N/A,6881.TWO,⚠️ 獲利稀釋,501.43,5.23,30.07,692.4000000000001,2026-03
34.72,⚪ 數據不足,2025,60.0,-7.24,43.24,0.0,-466.64,N/A,益安,N/A,6499.TWO,⚠️ 獲利稀釋,501.36,-1.26,21.08,-271.8,2026-03
-98.76,⚪ 中性觀察,2025,44.0,4.18,-2.85,4.343534057255677,-468.06,N/A,威宏-KY,N/A,8442.TW,📉 獲利侵蝕,369.3,0.03,-62.99,151.95,2026-03
-113.39,⚪ 中性觀察,2025,28.2000007629,1.72,21.35,10.071428843892857,-468.38,15.03%,堤維西,0.14%,1522.TW,📉 獲利侵蝕,354.99,-0.19,-61.33,42.00000000000001,2026-03
0.0,❌ 暫避觀望,2025,20.75,0.09,23.93,24.127906976744182,-468.95,13.18%,星宇航空,1.56%,2646.TW,📉 獲利侵蝕,468.95,0.3,-79.55,12.900000000000002,2026-03
-33.8,⚪ 中性觀察,2025,24.0,2.05,-5.76,4.606525911708254,-469.0,17.17%,瑞智,6.80%,4532.TW,📉 獲利侵蝕,435.2,0.48,0.5,78.14999999999999,2026-03
21.74,⚪ 中性觀察,2025,20.4500007629,2.42,2.58,3.1953126192031247,-470.76,18.07%,華航,9.36%,2610.TW,⚠️ 獲利稀釋,492.5,0.85,2.11,96.0,2026-03
109.52,⚪ 中性觀察,2025,138.5,6.56,29.58,10.236511456023651,-471.32000000000005,N/A,聚賢研發-創,N/A,7631.TW,⚠️ 獲利稀釋,580.84,1.76,13.97,202.95000000000002,2026-03
-154.26,❌ 暫避觀望,2025,101.5,1.84,-15.47,20.059288537549406,-472.13,N/A,巨大,N/A,9921.TW,📉 獲利侵蝕,317.87,-0.51,-42.86,75.9,2026-03
-463.64,⚪ 數據不足,2025,0.0,0.32,2.84,0.0,-474.96999999999997,44.20%,泰宗,-3.78%,4169.TW,📉 獲利侵蝕,11.33,-0.45,-11.11,0.0,2026-03
79.42,❌ 暫避觀望,2025,1460.0,12.13,31.51,49.24114671163575,-476.41,N/A,台燿,N/A,6274.TWO,⚠️ 獲利稀釋,555.83,4.36,25.11,444.75,2026-03
166.67,⚪ 數據不足,2025,38.2000007629,-1.02,-4.04,0.0,-477.1500000000001,22.32%,元創精密,6.52%,3685.TWO,🔄 轉虧為盈,643.82,0.1,-92.45,-33.15,2026-03
4.07,⚪ 中性觀察,2025,51.9000015259,2.51,3.51,10.097276561459145,-478.01,N/A,堡達,N/A,3537.TWO,⚠️ 獲利稀釋,482.08,1.28,-31.61,77.1,2026-03
169.7,⚪ 數據不足,2025,38.5,-2.0,6.53,0.0,-478.55,20.83%,及成,6.20%,3095.TWO,🔄 轉虧為盈,648.25,0.75,-338.6,-101.55,2026-03
-83.33,⚪ 數據不足,2025,10.4499998093,-0.87,-22.14,0.0,-478.78,6.55%,大宇,-24.84%,1445.TW,🔄 轉虧為盈,395.45,0.03,42.76,-26.999999999999996,2026-03
67.92,⚪ 數據不足,2025,37.5,-4.63,46.15,0.0,-480.03000000000003,N/A,光聚晶電,N/A,6111.TWO,⚠️ 獲利稀釋,547.95,-0.19,-707.04,-89.85000000000001,2026-03
-24.0,⚪ 數據不足,2025,35.25,-1.93,24.6,0.0,-480.09,N/A,中揚光,N/A,6668.TW,📉 獲利侵蝕,456.09,-0.62,-3.35,-63.30000000000001,2026-03
-29.17,⚪ 數據不足,2025,33.25,2.9,-2.79,0.0,-480.12,N/A,輝創,N/A,6722.TW,📉 獲利侵蝕,450.95,0.34,11.54,0.0,2026-03
90.0,❌ 暫避觀望,2025,256.0,4.2,127.87,26.364572605561275,-480.19000000000005,48.92%,台特化,38.48%,4772.TWO,⚠️ 獲利稀釋,570.19,1.33,60.92,145.65,2026-03
200.0,⚪ 數據不足,2025,29.4500007629,-0.31,-0.85,0.0,-480.96000000000004,N/A,越峰,N/A,8121.TWO,🔄 轉虧為盈,680.96,0.1,-142.47,-15.0,2026-03
71.43,⚪ 中性觀察,2025,13.8500003815,0.58,-69.37,12.477477821171172,-481.40000000000003,42.09%,昇陽,22.63%,3266.TW,⚠️ 獲利稀釋,552.83,0.12,-69.95,16.65,2026-03
6.15,⚪ 中性觀察,2025,49.0,2.31,-2.98,8.361774744027304,-481.62,20.63%,大甲,8.37%,2221.TWO,⚠️ 獲利稀釋,487.77,0.69,14.36,87.89999999999999,2026-03
326.09,⚪ 中性觀察,2025,44.4500007629,4.48,15.92,4.422885648049751,-483.08,N/A,建國,N/A,5515.TW,⚠️ 獲利稀釋,809.17,1.96,32.54,150.75,2026-03
124.6,❌ 暫避觀望,2025,1010.0,28.26,47.52,15.208552928775788,-483.23,26.37%,雙鴻,14.07%,3324.TWO,⚠️ 獲利稀釋,607.83,12.61,33.98,996.15,2026-03
660.0,❌ 暫避觀望,2025,76.5,0.04,-5.46,212.5,-483.71000000000004,11.85%,中華化,-0.08%,1727.TW,⚠️ 獲利稀釋,1143.71,0.28,-92.0,5.3999999999999995,2026-03
66.67,⚪ 數據不足,2025,24.3500003815,-0.25,-10.01,0.0,-484.32,N/A,亞矽,N/A,6113.TWO,🔄 轉虧為盈,550.99,0.2,-92.31,-3.9000000000000004,2026-03
26.83,⚪ 中性觀察,2025,17.2000007629,1.04,-1.7,6.209386557003609,-485.28000000000003,N/A,雙邦,N/A,6506.TWO,⚠️ 獲利稀釋,512.11,0.52,38.67,41.550000000000004,2026-03
39.47,⚪ 中性觀察,2025,32.9500007629,3.0,-6.89,4.538567598195591,-485.61,14.02%,亞泥,10.05%,1102.TW,⚠️ 獲利稀釋,525.08,0.56,-22.04,108.9,2026-03
-31.82,⚪ 數據不足,2025,17.5,-2.38,15.52,0.0,-486.59999999999997,51.08%,翔耀,-5.91%,2438.TW,🏰 高護城河,454.78,-0.32,-48.37,-80.54999999999998,2026-03
-47.5,❌ 暫避觀望,2025,33.0,0.17,-0.35,164.99999999999997,-489.31,N/A,銘鈺,N/A,4545.TW,📉 獲利侵蝕,441.81,0.21,-92.83,3.0000000000000004,2026-03
101.52,❌ 暫避觀望,2025,470.5,6.91,6.33,35.29632408102025,-490.53999999999996,N/A,臻鼎-KY,N/A,4958.TW,⚠️ 獲利稀釋,592.06,1.33,-33.96,199.95000000000002,2026-03
-164.71,⚪ 數據不足,2025,37.0999984741,-0.49,7.56,0.0,-492.5,9.49%,茂矽,-12.78%,2342.TW,📉 獲利侵蝕,327.79,-0.11,-184.48,-15.450000000000001,2026-03
56.44,⚪ 中性觀察,2025,150.0,6.33,45.1,10.121457489878543,-492.84999999999997,N/A,創泓科技,N/A,7714.TWO,⚠️ 獲利稀釋,549.29,1.58,24.26,222.3,2026-03
40.83,❌ 暫避觀望,2025,273.5,4.74,4.91,26.972386587771208,-495.17,18.27%,華新科,6.37%,2492.TW,⚠️ 獲利稀釋,536.0,1.69,-22.96,152.1,2026-03
-46.67,⚪ 數據不足,2025,14.3500003815,-1.47,-30.73,0.0,-495.44,N/A,百一,N/A,6152.TW,📉 獲利侵蝕,448.77,-0.22,-539.13,-59.10000000000001,2026-03
-36.07,⚪ 中性觀察,2025,124.0,3.73,5.35,14.252873563218392,-497.43,19.39%,凱美,7.43%,2375.TW,📉 獲利侵蝕,461.36,0.78,-18.02,130.5,2026-03
-165.57,❌ 暫避觀望,2025,44.25,0.68,-12.33,26.339285714285715,-498.37,8.85%,燿華,-4.89%,2367.TW,📉 獲利侵蝕,332.8,-0.4,-69.2,25.2,2026-03
96.19,❌ 暫避觀望,2025,346.0,4.21,15.52,32.366697848456496,-501.73999999999995,N/A,金居,N/A,8358.TWO,⚠️ 獲利稀釋,597.93,2.06,15.34,160.35000000000002,2026-03
50.0,⚪ 數據不足,2025,18.0,-0.84,33.85,0.0,-503.54999999999995,28.85%,全域,-17.20%,3067.TWO,🔄 轉虧為盈,553.55,0.12,16.83,-34.5,2026-03
-357.14,⚪ 數據不足,2025,115.0,-3.92,-3.41,0.0,-504.26,N/A,惠特,N/A,6706.TW,📉 獲利侵蝕,147.12,-0.96,2.97,-179.70000000000002,2026-03
-300.0,⚪ 中性觀察,2025,19.3999996185,2.03,4.0,3.6534839206214693,-504.72,N/A,華建,N/A,2530.TW,📉 獲利侵蝕,204.72,-0.04,4.12,79.64999999999999,2026-03
-255.56,⚪ 數據不足,2025,22.7000007629,-1.32,-16.31,0.0,-505.53999999999996,N/A,保銳,N/A,8093.TWO,📉 獲利侵蝕,249.98,-0.42,53.52,-32.99999999999999,2026-03
-231.43,⚪ 數據不足,2025,29.9500007629,0.04,5.68,0.0,-505.57,20.16%,進泰電子,-2.95%,3465.TWO,📉 獲利侵蝕,274.14,-0.92,-94.87,-20.55,2026-03
-32.2,⚪ 中性觀察,2025,21.75,2.13,-9.51,4.134980988593156,-505.78999999999996,19.71%,美亞,12.02%,2020.TW,📉 獲利侵蝕,473.59,0.4,-31.07,78.89999999999999,2026-03
45.83,⚪ 中性觀察,2025,30.75,0.71,7.41,14.105504587155963,-506.05,N/A,信音,N/A,6126.TWO,⚠️ 獲利稀釋,551.88,0.35,-27.08,32.7,2026-03
43.33,❌ 暫避觀望,2025,30.25,0.7,19.41,16.712707182320443,-507.14000000000004,N/A,百徽,N/A,6259.TWO,⚠️ 獲利稀釋,550.47,0.43,38.78,27.15,2026-03
-86.36,❌ 暫避觀望,2025,183.5,1.63,-19.54,50.273972602739725,-508.72,11.53%,新日興,-3.62%,3376.TW,📉 獲利侵蝕,422.36,0.15,-76.51,54.75,2026-03
146.33,⚪ 中性觀察,2025,1045.0,28.42,37.11,14.186804235677437,-508.87,N/A,聖暉*,N/A,5536.TWO,⚠️ 獲利稀釋,655.2,12.76,34.76,1104.8999999999999,2026-03
27.66,⚪ 中性觀察,2025,73.0999984741,4.15,-2.69,7.097087230495146,-509.09,17.90%,崇越電,6.27%,3388.TWO,⚠️ 獲利稀釋,536.75,1.2,1.47,154.5,2026-03
-37.4,⚪ 中性觀察,2025,66.6999969482,10.26,-11.01,2.47220151772424,-509.62,N/A,東科-KY,N/A,5225.TW,📉 獲利侵蝕,472.22,1.54,-18.0,404.7,2026-03
85.38,❌ 暫避觀望,2025,630.0,9.37,8.39,28.532608695652172,-512.26,19.52%,日月光投控,9.94%,3711.TW,⚠️ 獲利稀釋,597.64,3.24,24.18,331.20000000000005,2026-03
-50.0,❌ 暫避觀望,2025,16.2999992371,0.36,-0.74,21.168830178051948,-512.52,15.28%,東泥,7.32%,1110.TW,📉 獲利侵蝕,462.52,0.05,-40.98,11.55,2026-03
-17.29,⚪ 中性觀察,2025,62.2999992371,4.96,5.27,4.940523333632038,-512.83,N/A,中聯資源,N/A,9930.TW,📉 獲利侵蝕,495.54,1.1,6.44,189.14999999999998,2026-03
-69.56,⚪ 中性觀察,2025,53.0999984741,6.18,8.55,4.007547054649057,-513.1800000000001,N/A,明安,N/A,8938.TWO,📉 獲利侵蝕,443.62,1.33,-10.24,198.75,2026-03
100.0,⚪ 數據不足,2025,11.1000003815,-0.36,3.15,0.0,-513.22,17.24%,錸德,-2.23%,2349.TW,🔄 轉虧為盈,613.22,0.02,-614.29,-13.499999999999998,2026-03
611.76,⚪ 中性觀察,2025,22.2000007629,2.83,1.8,3.0286494901637107,-514.0899999999999,26.51%,國建,17.13%,2501.TW,⚠️ 獲利稀釋,1125.85,1.21,108.09,109.95,2026-03
-390.48,⚪ 數據不足,2025,55.7000007629,-2.68,-4.92,0.0,-515.4200000000001,39.56%,華廣,-24.14%,4737.TW,📉 獲利侵蝕,124.94,-1.09,-28.85,-82.95,2026-03
285.29,⚪ 中性觀察,2025,44.5999984741,16.94,-28.92,1.0081373976966548,-516.0799999999999,N/A,全心投控,N/A,2718.TWO,⚠️ 獲利稀釋,801.37,2.63,-52.17,663.5999999999999,2026-03
-116.36,❌ 暫避觀望,2025,20.7999992371,0.45,13.67,31.515150359242423,-516.72,N/A,松上,N/A,6156.TWO,📉 獲利侵蝕,400.36,-0.09,-77.39,9.9,2026-03
-20.0,❌ 暫避觀望,2025,29.6000003815,0.64,3.09,15.828877209358287,-517.8299999999999,17.06%,佳世達,1.17%,2352.TW,📉 獲利侵蝕,497.83,0.2,-35.71,28.05,2026-03
-10.62,⚪ 中性觀察,2025,47.5999984741,4.78,1.36,4.149956274986922,-518.13,N/A,擎邦,N/A,6122.TWO,📉 獲利侵蝕,507.51,1.03,7.03,172.05,2026-03
-100.0,⚪ 數據不足,2025,93.0,0.09,12.57,0.0,-518.23,N/A,合晶,N/A,6182.TWO,📉 獲利侵蝕,418.23,0.0,800.0,-0.75,2026-03
-25.0,❌ 暫避觀望,2025,19.6000003815,0.29,-42.44,27.605634340140845,-518.9,12.15%,昱捷,-5.24%,3232.TWO,📉 獲利侵蝕,493.9,0.18,-9.38,10.649999999999999,2026-03
-4.76,❌ 暫避觀望,2025,31.6499996185,0.51,15.55,19.781249761562503,-520.4,N/A,達方,N/A,8163.TW,📉 獲利侵蝕,515.64,0.2,-76.92,23.999999999999996,2026-03
115.71,⚪ 數據不足,2025,165.0,-1.65,19.12,0.0,-522.3199999999999,N/A,中探針,N/A,6217.TWO,🔄 轉虧為盈,638.03,0.11,39.69,-65.1,2026-03
122.67,⚪ 中性觀察,2025,73.6999969482,3.01,19.28,8.847538649243697,-523.49,25.58%,美琪瑪,18.00%,4721.TWO,⚠️ 獲利稀釋,646.16,1.67,-10.42,124.95,2026-03
-600.0,⚪ 中性觀察,2025,28.7000007629,3.46,-43.58,2.7437859237954108,-525.72,N/A,昇益,N/A,5455.TWO,🌑 雙重衰退,-74.28,-0.15,-40.65,156.9,2026-03
13.33,⚪ 數據不足,2025,17.0,-1.07,-11.5,0.0,-527.39,0.54%,聚隆,-9.47%,1466.TW,🔄 轉虧為盈,540.72,0.17,-864.29,-27.9,2026-03
-188.06,❌ 暫避觀望,2025,41.1500015259,-0.38,-24.95,37.75229497788991,-527.39,15.03%,大眾控,-8.17%,3701.TW,📉 獲利侵蝕,339.33,-0.59,-445.45,16.35,2026-03
-59.52,⚪ 中性觀察,2025,14.8500003815,1.36,1.74,4.354838821554252,-528.57,N/A,統一實,N/A,9907.TW,📉 獲利侵蝕,469.05,0.17,40.21,51.150000000000006,2026-03
